,Station ID,CB_R,CL_R,CW_A,EN_A,PH1,PH5,KC_A,KT_A,MKaR,ST_A,SP_A,TP_A,MB_A,TK_A,TW_A,TM_A,TC_A,YL_A,XCNAQ259
0,Latitude,22.2819,22.2833,22.2868,22.2845,22.3212,22.2949,22.3586,22.3147,22.3240,22.3780,22.3315,22.4524,22.4728,22.3177,22.3733,22.3908,22.2903,22.4467,22.5422
1,Longitude,114.1822,114.1557,114.1429,114.2169,113.9348,113.9206,114.1271,114.2233,114.1660,114.1820,114.1567,114.1620,114.3583,114.2594,114.1121,113.9767,113.9411,114.0203,114.1170
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
3,2013/01/01 00:00:00,7.3425,9.8935,16.7730,21.0459,-99999.0000,-99999.0000,15.2849,24.9113,4.6890,20.3860,11.6497,11.9685,37.0748,-99999.0000,13.5842,-99999.0000,8.6735,9.6495,31.5263
4,2013/01/02 00:00:00,4.9246,7.0791,13.2209,17.5383,-99999.0000,-99999.0000,12.6664,24.0039,2.7041,16.6371,6.8027,15.0297,39.7959,-99999.0000,6.0324,-99999.0000,6.1650,10.0552,47.7254
5,2013/01/03 00:00:00,2.6361,2.8061,7.5255,8.8435,-99999.0000,-99999.0000,7.9193,12.8614,2.4660,13.0527,5.8461,11.9473,16.3266,-99999.0000,9.8214,-99999.0000,8.5884,12.1173,37.5850
6,2013/01/04 00:00:00,1.9770,1.5094,0.9354,3.5502,-99999.0000,-99999.0000,2.1896,3.8691,1.7723,2.7849,1.9983,8.5459,9.9703,-99999.0000,2.6361,-99999.0000,1.8708,4.0391,-99999.0000
7,2013/01/05 00:00:00,1.8070,2.7636,1.0523,14.6258,-99999.0000,-99999.0000,3.4014,18.9838,1.5944,12.2236,3.1037,15.0085,24.4011,-99999.0000,3.6777,-99999.0000,5.4791,8.5672,56.5369
8,2013/01/06 00:00:00,1.9983,4.5493,5.1871,7.0578,-99999.0000,-99999.0000,6.1650,5.9524,2.9549,10.8206,6.3350,12.1386,21.4286,-99999.0000,7.4617,-99999.0000,2.6786,7.1216,40.3912
9,2013/01/07 00:00:00,1.9345,1.8920,6.8545,9.9277,-99999.0000,-99999.0000,3.8478,4.2730,2.1800,9.5451,2.8293,13.2866,26.3180,-99999.0000,3.8265,-99999.0000,7.8444,8.7199,31.0781
10,2013/01/08 00:00:00,2.0196,1.4456,8.7622,12.5213,-99999.0000,-99999.0000,4.5223,12.3937,2.6786,14.0519,3.4372,13.4276,34.1199,-99999.0000,1.9508,-99999.0000,9.0774,11.2032,44.8979
11,2013/01/09 00:00:00,2.5267,2.0408,11.8623,13.4354,-99999.0000,-99999.0000,12.6275,17.4107,5.7823,19.2602,10.5590,16.4966,29.5918,-99999.0000,14.6407,-99999.0000,7.2279,16.5585,39.6684
12,2013/01/10 00:00:00,4.6769,6.2712,17.0068,15.0085,-99999.0000,-99999.0000,14.7109,20.0042,4.3831,15.3486,7.7922,13.8420,26.1054,-99999.0000,11.7985,-99999.0000,6.8878,10.1828,39.7534
13,2013/01/11 00:00:00,2.4872,1.2543,11.8410,15.7951,-99999.0000,-99999.0000,6.9940,16.8155,3.0825,13.0102,7.2066,18.0910,40.4124,-99999.0000,5.4179,-99999.0000,9.4388,12.3725,52.4446
14,2013/01/12 00:00:00,2.1259,1.0417,-99999.0000,7.7594,-99999.0000,-99999.0000,4.6981,6.9940,2.3810,6.4838,2.5935,9.8002,18.8350,-99999.0000,3.8690,-99999.0000,3.9328,7.8656,39.2858
15,2013/01/13 00:00:00,1.9983,2.5085,-99999.0000,12.8189,-99999.0000,-99999.0000,15.9014,10.7143,4.0816,21.8538,10.6930,15.1998,39.8810,-99999.0000,13.7755,-99999.0000,11.4796,16.2840,48.1929
16,2013/01/14 00:00:00,7.3767,10.6477,28.2207,24.8299,-99999.0000,-99999.0000,22.1429,31.8027,7.7226,31.4200,15.4762,23.5119,53.4650,-99999.0000,18.8776,-99999.0000,23.0751,18.1760,60.9054
17,2013/01/15 00:00:00,6.0559,2.9549,14.4480,16.7517,-99999.0000,-99999.0000,14.4770,21.8057,4.1071,16.9255,9.8270,25.1997,35.2891,-99999.0000,12.7551,-99999.0000,13.9881,14.4188,41.3903
18,2013/01/16 00:00:00,8.8731,9.7364,21.4073,27.9916,-99999.0000,-99999.0000,15.9050,32.1207,5.6659,17.2360,11.4583,37.1386,51.4667,-99999.0000,7.5042,-99999.0000,23.9158,16.5816,57.5679
19,2013/01/17 00:00:00,7.5468,5.2573,23.7883,25.7228,-99999.0000,-99999.0000,20.5995,29.6769,11.1136,29.0088,18.3461,38.2653,45.1104,-99999.0000,21.0958,-99999.0000,29.2517,27.1896,48.3417
20,2013/01/18 00:00:00,9.0136,11.2458,24.1071,24.5536,-99999.0000,-99999.0000,20.9821,28.1462,7.8061,26.0842,16.6667,39.4480,45.1317,-99999.0000,19.9405,-99999.0000,26.3605,18.1547,42.5688
21,2013/01/19 00:00:00,11.1182,10.2041,27.3172,30.9524,-99999.0000,-99999.0000,25.3401,38.2653,7.1671,41.3690,16.7305,50.2337,51.7083,-99999.0000,25.1913,-99999.0000,30.7453,20.6420,54.6554
22,2013/01/20 00:00:00,12.3512,19.7066,31.8452,28.8265,-99999.0000,-99999.0000,31.6752,37.7126,7.5255,38.4141,16.6879,41.1140,44.2175,-99999.0000,25.8928,-99999.0000,40.8588,27.4022,43.7287
23,2013/01/21 00:00:00,-99999.0000,6.3138,18.6335,20.1318,-99999.0000,-99999.0000,17.6658,27.1684,4.2347,28.1675,10.5017,33.9923,45.1742,-99999.0000,11.0757,-99999.0000,12.9039,6.6326,41.5816
24,2013/01/22 00:00:00,5.3890,5.2083,15.0621,16.5604,-99999.0000,-99999.0000,11.1395,16.6029,3.7628,19.0772,8.1888,43.5588,39.3112,-99999.0000,14.6684,-99999.0000,30.3146,23.2780,65.3062
25,2013/01/23 00:00:00,10.1403,7.4405,18.3461,20.3444,-99999.0000,-99999.0000,14.5408,25.4464,5.9893,29.0604,14.0417,38.8727,37.6488,-99999.0000,10.8302,-99999.0000,5.4634,14.9873,67.5596
26,2013/01/24 00:00:00,4.4218,6.8453,13.9456,18.5587,-99999.0000,-99999.0000,10.7780,16.1140,5.1020,21.9388,10.4592,23.1930,47.5554,-99999.0000,8.4548,-99999.0000,14.4983,18.8775,43.0696
27,2013/01/25 00:00:00,17.4745,16.2628,39.6628,35.5868,-99999.0000,-99999.0000,-99999.0000,41.4966,10.8474,45.9848,25.3189,43.6650,62.9888,-99999.0000,23.1292,-99999.0000,29.0120,28.2738,61.0121
28,2013/01/26 00:00:00,10.7143,8.2908,21.3648,26.8283,-99999.0000,-99999.0000,25.7804,31.6114,6.7815,38.6055,19.0476,31.7177,46.6413,-99999.0000,19.7066,-99999.0000,23.9583,24.9575,63.8179
29,2013/01/27 00:00:00,11.6922,18.8775,28.5714,28.1888,-99999.0000,-99999.0000,26.9133,30.7398,12.1315,33.0432,20.3019,25.4464,47.1513,-99999.0000,20.0893,-99999.0000,23.8733,24.8512,51.1313
30,2013/01/28 00:00:00,15.8588,16.9920,39.0306,36.0544,-99999.0000,-99999.0000,35.8631,43.7500,9.0909,52.9061,24.3835,40.3061,61.7558,-99999.0000,33.9893,-99999.0000,42.6797,25.1944,59.0987
31,2013/01/29 00:00:00,10.9361,25.1913,21.3648,19.5733,-99999.0000,-99999.0000,17.3469,29.9690,4.3700,24.3043,11.2488,25.6590,41.6242,-99999.0000,10.5442,-99999.0000,11.5221,6.4059,43.6438
32,2013/01/30 00:00:00,15.7920,20.1956,34.2687,24.6684,-99999.0000,-99999.0000,35.5368,44.1217,10.2041,48.1214,24.0859,42.4321,58.5458,-99999.0000,34.8214,-99999.0000,40.3274,23.0230,57.8658
33,2013/01/31 00:00:00,12.5213,14.9447,26.8070,21.5909,-99999.0000,-99999.0000,29.1242,36.8835,6.3641,41.2293,15.9014,35.4805,57.9635,-99999.0000,28.6777,-99999.0000,32.8444,23.2568,-99999.0000
34,2013/02/01 00:00:00,1.3963,5.7185,5.5060,10.3921,-99999.0000,-99999.0000,5.9450,11.0970,2.7658,14.3070,6.1437,16.7305,33.2058,-99999.0000,4.6981,-99999.0000,12.2236,12.6275,-99999.0000
35,2013/02/02 00:00:00,13.3078,22.8529,30.6122,25.8503,-99999.0000,-99999.0000,33.3546,37.7338,9.0136,42.5808,21.0884,36.3733,51.3087,-99999.0000,26.1055,-99999.0000,36.3354,31.6964,-99999.0000
36,2013/02/03 00:00:00,8.0145,17.3895,22.3214,16.6029,-99999.0000,-99999.0000,19.5791,26.7007,4.5918,28.5927,11.2882,27.5085,41.9854,-99999.0000,10.2679,-99999.0000,16.3478,11.9047,-99999.0000
37,2013/02/04 00:00:00,1.9345,6.1862,3.3274,6.5901,-99999.0000,-99999.0000,3.8690,7.9932,2.0852,7.7168,3.2313,12.1562,24.8937,-99999.0000,3.5289,-99999.0000,3.7106,4.6684,-99999.0000
38,2013/02/05 00:00:00,2.8699,6.3988,6.1003,8.7372,-99999.0000,-99999.0000,6.9090,13.8818,1.7746,17.1556,5.9893,19.7066,29.7194,-99999.0000,5.5637,-99999.0000,4.4005,5.4243,-99999.0000
39,2013/02/06 00:00:00,6.1862,9.6726,12.6488,13.4354,-99999.0000,-99999.0000,13.5980,21.1613,4.5190,23.0230,10.2707,22.8664,35.3529,-99999.0000,10.8474,-99999.0000,18.3886,15.3486,-99999.0000
40,2013/02/07 00:00:00,9.9490,14.5621,19.0476,17.1981,-99999.0000,-99999.0000,20.4932,25.4464,5.4243,31.5264,12.3725,24.8512,38.5842,-99999.0000,17.7934,-99999.0000,24.6386,22.5340,-99999.0000
41,2013/02/08 00:00:00,4.4218,8.8435,9.6301,10.8418,-99999.0000,-99999.0000,11.4431,13.4566,-99999.0000,13.9030,6.6752,11.9898,20.0042,-99999.0000,8.9498,-99999.0000,13.6054,12.8189,-99999.0000
42,2013/02/09 00:00:00,2.4022,6.2075,6.2288,8.6522,-99999.0000,-99999.0000,11.3945,9.6514,2.0894,12.4363,7.0153,12.5425,21.3223,-99999.0000,8.5459,-99999.0000,9.5663,12.4787,-99999.0000
43,2013/02/10 00:00:00,6.2288,14.3282,16.3478,15.0935,-99999.0000,-99999.0000,15.9014,19.2177,4.3651,20.5357,11.3946,17.0280,29.2092,-99999.0000,12.7338,-99999.0000,12.0961,15.6250,-99999.0000
44,2013/02/11 00:00:00,9.5025,18.8110,25.7653,20.2806,-99999.0000,-99999.0000,24.8937,27.9124,8.0558,33.1208,17.7296,28.2951,39.4983,-99999.0000,19.6854,-99999.0000,26.7007,28.1675,-99999.0000
45,2013/02/12 00:00:00,1.7081,5.7185,8.8010,11.5859,-99999.0000,-99999.0000,10.1577,12.1783,2.5510,20.5634,8.7585,18.7925,26.4881,-99999.0000,11.7772,-99999.0000,19.9617,23.5581,-99999.0000
46,2013/02/13 00:00:00,9.4277,19.8555,23.8095,20.6845,-99999.0000,-99999.0000,20.3194,28.5936,6.8414,32.8305,18.0060,28.8478,40.0723,-99999.0000,18.2398,-99999.0000,17.1556,20.0680,-99999.0000
47,2013/02/14 00:00:00,5.9524,5.7453,13.9030,15.8588,-99999.0000,-99999.0000,11.2882,20.4932,1.6071,21.8325,6.7602,24.2985,39.5195,-99999.0000,10.8206,-99999.0000,11.4371,12.4362,-99999.0000
48,2013/02/15 00:00:00,5.5235,9.3537,15.5400,19.7588,-99999.0000,-99999.0000,12.3087,19.1752,3.9541,23.5544,11.4583,27.6360,41.1565,-99999.0000,10.5867,-99999.0000,14.2645,15.5734,-99999.0000
49,2013/02/16 00:00:00,11.7985,17.7296,26.7219,27.7423,-99999.0000,-99999.0000,27.8486,35.3104,7.9636,40.1786,21.4923,31.5264,46.6504,-99999.0000,25.2551,-99999.0000,33.2742,25.8078,-99999.0000
50,2013/02/17 00:00:00,7.6530,15.0085,19.6854,17.3895,-99999.0000,-99999.0000,16.8792,25.7866,4.4295,22.3214,10.9481,23.4694,37.6488,-99999.0000,10.2466,-99999.0000,9.9915,14.9873,-99999.0000
51,2013/02/18 00:00:00,1.0459,1.5094,3.6480,7.4405,-99999.0000,-99999.0000,1.8495,4.7619,0.7653,6.3563,4.4005,12.1173,27.2959,-99999.0000,4.4218,-99999.0000,3.9425,7.3615,-99999.0000
52,2013/02/19 00:00:00,4.8257,7.5468,13.0435,16.7092,-99999.0000,-99999.0000,7.3767,19.2390,3.4651,19.0476,8.2520,19.2022,29.6981,-99999.0000,6.7815,-99999.0000,9.3112,14.9417,-99999.0000
53,2013/02/20 00:00:00,8.6310,10.6293,20.0371,19.7492,-99999.0000,-99999.0000,15.3727,25.7015,5.3904,29.9107,15.4033,28.1888,38.5204,-99999.0000,14.9068,-99999.0000,20.5357,22.9379,-99999.0000
54,2013/02/21 00:00:00,7.6743,7.6743,19.0901,21.8112,-99999.0000,-99999.0000,13.2228,26.7645,3.8729,22.2577,14.0094,24.8512,40.8588,-99999.0000,9.9026,-99999.0000,9.5451,10.4592,-99999.0000
55,2013/02/22 00:00:00,5.5679,6.8240,14.7322,19.0263,-99999.0000,-99999.0000,15.2636,19.4728,4.5068,27.5085,17.5808,23.2355,34.2475,-99999.0000,16.5604,-99999.0000,13.0798,23.6395,-99999.0000
56,2013/02/23 00:00:00,12.8827,16.4966,30.1658,27.2959,-99999.0000,-99999.0000,24.8299,35.0340,8.8223,39.7534,25.4677,35.5017,48.0654,-99999.0000,24.7449,-99999.0000,34.2687,33.2270,-99999.0000
57,2013/02/24 00:00:00,20.0467,21.9175,35.3954,30.9949,-99999.0000,-99999.0000,32.3129,41.4541,10.8843,43.2612,23.7458,38.0953,53.9329,-99999.0000,28.0825,-99999.0000,35.9906,34.5663,-99999.0000
58,2013/02/25 00:00:00,14.2007,12.7551,26.4456,21.9175,-99999.0000,-99999.0000,24.7449,37.3299,5.3450,39.4345,17.0280,34.2049,51.3604,-99999.0000,21.6837,-99999.0000,35.2466,21.7262,-99999.0000
59,2013/02/26 00:00:00,4.4063,3.8265,9.4388,15.5400,-99999.0000,-99999.0000,9.7577,22.8039,2.3172,23.0479,7.8019,24.2134,41.3265,-99999.0000,6.1225,-99999.0000,7.8444,6.2112,-99999.0000
60,2013/02/27 00:00:00,3.3052,5.4634,5.5013,8.2604,-99999.0000,-99999.0000,4.5113,8.7178,2.5298,9.6495,6.3988,10.8844,30.1020,-99999.0000,6.0587,-99999.0000,5.6547,7.1660,-99999.0000
61,2013/02/28 00:00:00,9.8640,11.0119,16.2415,14.7959,-99999.0000,-99999.0000,17.7083,28.1943,5.2721,36.6497,14.4770,23.4269,42.5244,-99999.0000,21.1310,-99999.0000,24.2347,20.4932,-99999.0000
62,2013/03/01 00:00:00,2.2626,2.4436,3.3801,6.3988,-99999.0000,-99999.0000,6.2712,11.5859,1.5549,9.2687,3.9753,13.1377,29.1879,-99999.0000,4.2092,-99999.0000,15.7950,5.6122,-99999.0000
63,2013/03/02 00:00:00,3.3588,3.9541,6.3350,9.6301,-99999.0000,-99999.0000,8.3971,11.7347,2.6998,12.2449,7.0153,9.2687,20.5191,-99999.0000,7.6531,-99999.0000,12.7995,9.9703,-99999.0000
64,2013/03/03 00:00:00,-99999.0000,4.3155,13.6905,14.0306,-99999.0000,-99999.0000,15.7951,17.3257,6.2288,17.0280,15.8801,14.2219,31.1862,-99999.0000,16.3903,-99999.0000,12.5213,16.2203,-99999.0000
65,2013/03/04 00:00:00,17.9847,13.5629,31.1447,27.1258,-99999.0000,-99999.0000,22.3640,35.9056,10.9844,32.5893,28.3673,26.1364,56.1438,-99999.0000,23.8308,-99999.0000,32.6309,26.8920,-99999.0000
66,2013/03/05 00:00:00,27.2959,20.3869,46.0735,37.9252,-99999.0000,-99999.0000,46.6625,52.3808,15.1182,45.5358,32.9193,34.1624,66.7152,-99999.0000,41.2378,-99999.0000,40.7313,25.7866,-99999.0000
67,2013/03/06 00:00:00,16.3265,-99999.0000,32.2917,31.5051,-99999.0000,-99999.0000,21.7262,40.0510,4.5493,29.4005,17.5022,30.9736,58.0146,-99999.0000,21.0293,-99999.0000,24.3197,21.3435,-99999.0000
68,2013/03/07 00:00:00,1.6637,-99999.0000,7.0097,17.2832,-99999.0000,-99999.0000,6.4201,10.3652,1.6466,11.3733,8.9286,16.9255,45.5571,-99999.0000,19.2390,-99999.0000,14.9447,18.1973,-99999.0000
69,2013/03/08 00:00:00,2.1739,3.7172,10.5017,11.0544,-99999.0000,-99999.0000,4.1242,3.5471,2.1739,10.1616,13.8180,15.0085,27.0621,-99999.0000,17.7296,-99999.0000,21.0885,23.9158,-99999.0000
70,2013/03/09 00:00:00,4.8470,9.2900,40.2211,25.1700,-99999.0000,-99999.0000,10.7568,22.7679,2.8061,17.7934,18.6862,20.8546,44.1325,-99999.0000,15.2636,-99999.0000,41.7517,28.9116,-99999.0000
71,2013/03/10 00:00:00,2.4705,3.6565,10.6505,13.0102,-99999.0000,-99999.0000,6.4626,13.8818,2.9059,11.0544,13.3503,18.0910,34.0774,-99999.0000,10.0765,-99999.0000,11.8835,14.7959,-99999.0000
72,2013/03/11 00:00:00,16.0160,16.7037,31.0162,25.7228,-99999.0000,-99999.0000,25.8078,41.8154,8.2604,46.0883,24.7560,36.1182,55.1233,-99999.0000,28.4742,-99999.0000,27.0833,26.6764,-99999.0000
73,2013/03/12 00:00:00,5.0420,5.2296,11.3945,12.9677,-99999.0000,-99999.0000,9.6301,21.4064,2.9001,20.9849,6.1508,21.4498,40.6463,-99999.0000,7.8231,-99999.0000,15.4124,14.2092,-99999.0000
74,2013/03/13 00:00:00,1.9481,2.4872,5.2508,4.8348,-99999.0000,-99999.0000,2.1568,1.9603,1.2117,5.1020,3.2143,9.0774,20.1642,-99999.0000,3.9541,-99999.0000,6.3138,10.0044,-99999.0000
75,2013/03/14 00:00:00,10.1190,19.8129,34.8002,25.7228,-99999.0000,-99999.0000,29.2017,36.3095,7.4830,39.4770,22.6615,29.5068,46.5562,-99999.0000,24.1284,-99999.0000,33.6735,25.5527,-99999.0000
76,2013/03/15 00:00:00,12.8827,16.3690,35.3742,30.5485,-99999.0000,-99999.0000,27.1683,42.4958,10.0766,52.2533,27.3810,39.1156,58.3546,-99999.0000,31.9940,-99999.0000,36.0332,20.1105,-99999.0000
77,2013/03/16 00:00:00,13.7330,11.8410,26.4668,25.4464,-99999.0000,-99999.0000,30.4847,38.5842,5.4022,37.0748,18.6225,30.4209,51.9522,-99999.0000,24.3197,-99999.0000,22.4712,27.2747,-99999.0000
78,2013/03/17 00:00:00,3.8691,6.3988,9.6514,11.9260,-99999.0000,-99999.0000,12.1985,14.1157,2.0140,17.3257,7.4192,18.4524,40.4124,-99999.0000,7.6318,-99999.0000,24.8725,15.0935,-99999.0000
79,2013/03/18 00:00:00,0.8929,4.1029,5.9450,5.2721,-99999.0000,-99999.0000,2.4235,2.1896,1.1091,5.3784,4.6343,5.3784,14.1369,-99999.0000,2.9337,-99999.0000,9.5876,7.5559,-99999.0000
80,2013/03/19 00:00:00,0.8291,3.7628,11.4020,7.9636,-99999.0000,-99999.0000,1.0204,3.1772,1.1267,5.1658,3.8598,4.4947,16.9582,-99999.0000,3.3163,-99999.0000,19.4728,7.0366,-99999.0000
81,2013/03/20 00:00:00,0.9779,2.7423,5.7185,5.9311,-99999.0000,-99999.0000,2.4490,2.0196,1.5094,6.3563,6.5661,7.2492,12.0961,-99999.0000,3.6929,-99999.0000,6.5598,5.5272,-99999.0000
82,2013/03/21 00:00:00,6.0956,11.0332,19.1752,17.4958,-99999.0000,-99999.0000,18.5799,30.3146,7.4192,35.3742,17.0068,23.1505,41.5604,-99999.0000,18.9413,-99999.0000,22.5978,15.9864,-99999.0000
83,2013/03/22 00:00:00,1.0417,2.5753,5.2083,11.5859,-99999.0000,-99999.0000,5.3359,13.3928,2.2848,12.5777,7.1641,19.4515,38.2440,-99999.0000,5.5697,-99999.0000,8.6947,9.5876,-99999.0000
84,2013/03/23 00:00:00,0.7866,2.4660,1.8070,4.6769,-99999.0000,-99999.0000,2.0621,3.5927,1.3605,3.4226,3.9328,5.3571,17.0281,-99999.0000,3.9753,-99999.0000,6.0799,5.2508,-99999.0000
85,2013/03/24 00:00:00,0.8078,2.5935,1.4456,2.2747,-99999.0000,-99999.0000,1.3265,1.9133,1.1905,1.9983,3.5714,-99999.0000,3.6139,-99999.0000,1.7857,-99999.0000,1.8282,2.3384,-99999.0000
86,2013/03/25 00:00:00,7.6743,17.1029,27.5298,25.0696,-99999.0000,-99999.0000,24.6229,37.0110,9.5481,39.5621,24.8937,39.9815,50.7017,-99999.0000,29.6343,-99999.0000,37.6275,30.2083,-99999.0000
87,2013/03/26 00:00:00,3.7267,5.8248,14.1526,14.5195,-99999.0000,-99999.0000,13.6480,24.4233,3.6480,24.0018,11.4796,19.0051,43.5588,-99999.0000,13.9456,-99999.0000,20.8720,17.2619,-99999.0000
88,2013/03/27 00:00:00,3.4500,6.8878,9.6514,10.2466,-99999.0000,-99999.0000,9.2946,14.0639,3.5957,15.2174,10.2466,14.5621,26.0668,-99999.0000,11.3308,-99999.0000,8.9286,4.6140,-99999.0000
89,2013/03/28 00:00:00,2.3810,4.9077,13.2015,11.1182,-99999.0000,-99999.0000,11.2245,19.5153,2.7849,14.9447,8.8435,13.3503,33.9498,-99999.0000,9.5238,-99999.0000,11.9260,5.9311,-99999.0000
90,2013/03/29 00:00:00,8.5247,21.1310,29.4643,26.1267,-99999.0000,-99999.0000,23.9796,35.7355,10.1235,39.3070,23.0442,34.0561,53.0188,-99999.0000,23.9158,-99999.0000,27.7636,26.5519,-99999.0000
91,2013/03/30 00:00:00,6.2925,17.1981,30.1871,20.7695,-99999.0000,-99999.0000,21.6412,33.5034,5.2363,30.1871,17.3044,24.3622,44.1750,-99999.0000,21.1947,-99999.0000,34.0986,21.4711,-99999.0000
92,2013/03/31 00:00:00,10.7568,24.2347,34.2900,24.4685,-99999.0000,-99999.0000,30.4209,36.9473,9.3168,38.5629,22.4277,30.1871,46.4952,-99999.0000,27.4660,-99999.0000,37.7551,27.8912,-99999.0000
93,2013/04/01 00:00:00,9.0349,21.7475,32.9507,21.2675,22.6043,15.8607,25.2551,36.3733,7.2562,36.8622,18.4311,31.2712,44.4092,-99999.0000,21.3435,-99999.0000,16.8580,17.9635,-99999.0000
94,2013/04/02 00:00:00,9.8270,16.9643,24.7024,23.8945,23.6912,16.9477,19.2177,31.5051,10.0417,29.1879,20.7187,26.4146,53.0610,-99999.0000,21.7475,-99999.0000,23.2781,21.2160,-99999.0000
95,2013/04/03 00:00:00,14.0731,22.4702,42.1129,31.7815,45.4748,32.5643,33.7372,50.9142,12.5213,60.6922,32.8386,41.6029,64.5408,-99999.0000,40.0935,-99999.0000,51.4879,28.3376,-99999.0000
96,2013/04/04 00:00:00,6.2500,13.4141,17.6871,13.7968,18.0790,18.4561,17.8359,28.8265,5.4780,28.6565,14.2007,22.0451,37.6488,-99999.0000,14.6407,-99999.0000,25.6803,14.5195,-99999.0000
97,2013/04/05 00:00:00,0.7653,1.8282,9.7577,8.4396,-99999.0000,11.0248,3.1250,5.5060,1.4668,7.5680,5.3146,9.6514,23.9796,-99999.0000,6.6770,-99999.0000,16.9991,11.5221,-99999.0000
98,2013/04/06 00:00:00,3.2165,3.7045,20.4303,19.6761,29.9246,19.4543,18.4117,25.0222,9.6939,29.0816,25.2884,21.5395,43.6557,-99999.0000,25.1774,-99999.0000,27.0187,27.7063,-99999.0000
99,2013/04/07 00:00:00,13.6905,27.9060,43.0058,34.6726,40.5058,37.9769,35.7143,47.5767,13.9668,49.4258,33.5034,37.5000,59.3325,-99999.0000,36.3945,-99999.0000,46.3433,41.5604,-99999.0000
100,2013/04/08 00:00:00,6.4774,10.8252,26.4668,21.1310,19.0772,15.9050,25.9141,34.2475,5.1531,39.4132,15.8163,28.5969,45.6864,-99999.0000,22.8741,-99999.0000,26.6002,20.4082,-99999.0000
101,2013/04/09 00:00:00,4.3035,5.3359,11.9666,12.5928,11.3733,5.4348,12.6063,16.3265,3.3718,14.6429,8.6097,18.3035,27.1046,-99999.0000,9.9277,-99999.0000,8.9073,9.3750,-99999.0000
102,2013/04/10 00:00:00,7.8749,14.3070,22.9592,22.3640,17.4579,13.3929,17.7684,26.5528,10.2041,24.8447,20.9949,20.4747,39.6259,-99999.0000,21.4923,-99999.0000,22.1088,11.8456,-99999.0000
103,2013/04/11 00:00:00,6.2288,5.2508,15.0510,19.3027,20.1531,6.8665,17.6871,27.4872,5.8784,18.8110,14.8384,15.8588,38.0102,-99999.0000,14.5640,-99999.0000,15.5187,11.1395,-99999.0000
104,2013/04/12 00:00:00,5.7823,7.8444,18.8332,16.6879,17.4320,10.6505,17.1769,22.6828,3.6520,18.8775,11.3576,-99999.0000,32.8869,-99999.0000,16.0502,-99999.0000,19.2602,10.9269,-99999.0000
105,2013/04/13 00:00:00,9.5025,6.5051,20.1318,25.8929,20.3869,12.3087,14.3708,30.9311,3.4091,28.1888,14.0306,-99999.0000,50.9096,-99999.0000,13.0953,-99999.0000,12.1599,12.0536,-99999.0000
106,2013/04/14 00:00:00,7.3980,8.3758,37.7126,32.1641,32.4192,41.2415,19.7492,11.3308,3.9541,28.9541,20.9822,40.3912,44.2175,-99999.0000,28.6990,-99999.0000,41.6815,32.6753,-99999.0000
107,2013/04/15 00:00:00,22.5553,17.7934,72.4704,56.9517,64.3496,53.8267,38.5093,66.0925,17.6871,71.4712,47.5767,72.7892,89.6046,-99999.0000,46.5987,-99999.0000,70.8971,44.4573,-99999.0000
108,2013/04/16 00:00:00,1.1480,2.0196,8.1632,13.7755,18.4099,18.3673,2.2534,12.8827,1.3265,3.8053,3.5492,28.3163,41.3946,-99999.0000,5.5060,-99999.0000,32.1429,11.7347,-99999.0000
109,2013/04/17 00:00:00,1.1054,3.2738,10.6718,11.3095,3.1463,6.4626,0.7228,2.5510,0.9141,3.9328,1.9299,8.8010,14.2220,-99999.0000,2.9725,-99999.0000,11.6709,4.0179,-99999.0000
110,2013/04/18 00:00:00,0.8078,2.6998,6.1225,8.2058,2.2109,3.7202,0.9354,2.5298,1.0842,3.2313,2.7849,9.5025,7.5468,-99999.0000,2.2676,-99999.0000,10.0429,4.1667,-99999.0000
111,2013/04/19 00:00:00,3.5502,8.4609,15.1148,13.6267,10.7143,4.8895,7.0892,21.4498,6.0969,23.5544,13.0953,23.5757,31.7602,-99999.0000,12.7976,-99999.0000,14.8496,9.5876,-99999.0000
112,2013/04/20 00:00:00,2.2109,4.0179,9.9277,13.9243,7.2492,3.1250,4.2965,20.9609,1.9436,15.9439,5.0383,26.1692,38.8818,-99999.0000,4.6131,-99999.0000,7.9932,8.0145,-99999.0000
113,2013/04/21 00:00:00,12.1386,22.6190,33.0783,29.7619,32.2316,29.5281,28.1888,38.2440,10.0340,42.8783,25.4039,37.1811,46.8750,-99999.0000,29.0179,-99999.0000,36.9260,30.3571,-99999.0000
114,2013/04/22 00:00:00,15.8376,19.9201,36.2245,30.6818,40.8163,30.6973,30.9949,47.5554,10.3150,50.9354,25.6165,45.2379,60.1404,-99999.0000,36.0332,-99999.0000,47.4492,34.3750,-99999.0000
115,2013/04/23 00:00:00,2.4119,5.0170,15.4836,18.7712,19.8129,15.9864,16.4115,24.0240,2.6786,20.6078,5.7653,32.6956,40.3293,-99999.0000,11.9047,-99999.0000,20.0893,10.2263,-99999.0000
116,2013/04/24 00:00:00,0.7775,2.3597,4.3792,9.6301,6.7815,3.4226,3.8598,5.5457,1.3180,5.1948,4.2730,14.8655,25.4039,-99999.0000,6.2925,-99999.0000,2.9762,10.9694,-99999.0000
