,Station ID,CN_1361A,CN_1360A,XCNAQ021,CN_1387A,CN_1390A,CN_1388A,CN_1391A,XCNAQ2840,XCNAQ2839,XCNAQ2841,CN_1389A,XCNAQ2845,CN_1379A,XCNAQ2844,XCNAQ2842,CN_1380A,XCNAQ2843,CN_1382A,CN_1381A,XCNAQ443,XCNAQ444,XCNAQ445,CN_1378A,CN_1377A,XCNAQ2822,CN_1372A,XCNAQ2821,XCNAQ2818,CN_1373A,CN_1375A,XCNAQ047,CN_1371A,XCNAQ2820,XCNAQ025,CN_1374A,CN_1376A,XCNAQ2823,XCNAQ048,XCNAQ022,CN_1353A,XCNAQ2809,XCNAQ1179,XCNAQ2805,XCNAQ2806,CN_1347A,XCNAQ2804,CN_1346A,CN_1349A,CN_1352A,CN_1355A,CN_1348A,CN_1345A,XCNAQ2801,CN_1350A,XCNAQ2803,XCNAQ2811,XCNAQ2802,CN_1351A,XCNAQ2800,XCNAQ2807,XCNAQ2808,CN_1354A,XCNAQ2810,CN_1393A,XCNAQ2836,CN_1396A,XCNAQ2838,XCNAQ2835,CN_1395A,CN_1394A,CN_1392A,XCNAQ2837,XCNAQ428,XCNAQ426,XCNAQ543,XCNAQ429,XCNAQ1148,XCNAQ427,XCNAQ1149,XCNAQ434,XCNAQ435,XCNAQ436,XCNAQ247,XCNAQ249,XCNAQ248,XCNAQ245,XCNAQ246,XCNAQ250,XCNAQ438,XCNAQ437,XCNAQ439,CN_1386A,CN_1383A,XCNAQ2827,XCNAQ2828,CN_1385A,XCNAQ2829,XCNAQ2824,XCNAQ2825,XCNAQ2826,CN_1384A,XCNAQ1145,XCNAQ415,XCNAQ416,XCNAQ417,XCNAQ1144,XCNAQ1146,CN_1358A,CN_1359A,XCNAQ1296,CN_1363A,XCNAQ555,XCNAQ549,CN_1365A,XCNAQ553,XCNAQ548,XCNAQ2814,CN_1357A,XCNAQ2813,XCNAQ2812,CN_1360A.1,CN_1356A,CN_1364A,CN_1362A,CN_1366A,XCNAQ1295,CN_1361A.1,XCNAQ418,XCNAQ419,XCNAQ1239,XCNAQ420,XCNAQ1147,XCNAQ252,XCNAQ257,XCNAQ251,XCNAQ253,XCNAQ256,XCNAQ254,XCNAQ425,XCNAQ1246,XCNAQ424,XCNAQ423,CN_1368A,CN_1367A,CN_1369A,CN_1370A,XCNAQ2816,XCNAQ2817,XCNAQ031,XCNAQ034,XCNAQ032,CN_1400A,XCNAQ2831,XCNAQ2834,CN_1399A,CN_1398A,XCNAQ2830,XCNAQ2832,CN_1397A,XCNAQ2833,XCNAQ432,XCNAQ430,XCNAQ431,XCNAQ433,XCNAQ258,XCNAQ036,XCNAQ033,XCNAQ029,XCNAQ442,XCNAQ441,XCNAQ440,XCNAQ263,XCNAQ262,XCNAQ264,XCNAQ261,XCNAQ265,XCNAQ023
558,2014/07/10 00:00:00,47.3469,56.1225,-99999.0000,117.6021,128.0187,251.9558,131.8667,-99999.0000,-99999.0000,-99999.0000,131.9942,-99999.0000,70.1108,-99999.0000,-99999.0000,97.4917,-99999.0000,80.7613,52.2746,85.3104,88.1379,80.0171,88.3292,97.2150,-99999.0000,113.9883,-99999.0000,-99999.0000,105.5275,99.4258,-99999.0000,104.0817,-99999.0000,-99999.0000,24.8299,84.7362,-99999.0000,51.4783,94.6190,80.1871,-99999.0000,-99999.0000,-99999.0000,-99999.0000,118.0483,-99999.0000,136.5858,131.9304,137.1383,105.7196,130.8250,132.7804,-99999.0000,128.4013,-99999.0000,-99999.0000,-99999.0000,146.7687,-99999.0000,-99999.0000,-99999.0000,135.6292,-99999.0000,70.8971,-99999.0000,59.2050,-99999.0000,-99999.0000,75.0850,76.5729,60.4329,-99999.0000,-99999.0000,56.8454,57.5170,63.0950,-99999.0000,61.6496,-99999.0000,62.2768,59.0987,55.9100,41.9429,36.8900,45.3658,38.1165,18.8988,28.3163,47.8529,49.2558,51.7575,75.3829,47.7042,-99999.0000,-99999.0000,51.6158,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.6308,-99999.0000,81.0375,78.7842,74.1283,-99999.0000,-99999.0000,54.7621,37.5637,-99999.0000,46.1946,-99999.0000,-99999.0000,55.3146,-99999.0000,-99999.0000,-99999.0000,76.6796,-99999.0000,-99999.0000,56.1225,40.1573,54.0817,34.1199,56.7392,-99999.0000,47.3469,-99999.0000,45.8971,-99999.0000,71.7050,-99999.0000,44.2177,52.4658,44.6854,12.5333,42.0704,58.1421,69.2179,-99999.0000,70.8758,69.2179,43.9412,80.3146,59.7600,61.3733,-99999.0000,-99999.0000,48.1739,41.2609,91.8500,54.9321,-99999.0000,-99999.0000,84.9492,91.7729,-99999.0000,-99999.0000,61.0971,-99999.0000,55.2296,38.0102,66.6454,43.9200,-99999.0000,55.3810,37.8696,47.4286,50.2975,51.1692,67.4746,103.1250,107.8233,105.9521,104.1671,91.7209,-99999.0000
559,2014/07/11 00:00:00,26.2690,44.2671,-99999.0000,71.1063,74.8071,67.9992,58.9475,-99999.0000,-99999.0000,-99999.0000,66.8954,-99999.0000,28.2687,-99999.0000,-99999.0000,35.2849,-99999.0000,31.8767,27.9957,51.5987,48.6267,50.9830,52.8962,56.7304,-99999.0000,71.8250,-99999.0000,-99999.0000,61.1592,47.2737,-99999.0000,66.2467,-99999.0000,-99999.0000,14.2780,53.8121,-99999.0000,34.7368,-99999.0000,55.6700,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.2125,-99999.0000,58.9233,51.2321,67.8137,64.2746,62.5613,37.9022,-99999.0000,77.3154,-99999.0000,-99999.0000,-99999.0000,85.8700,-99999.0000,-99999.0000,-99999.0000,40.7517,-99999.0000,39.6641,-99999.0000,27.4252,-99999.0000,-99999.0000,36.8869,45.6871,37.2372,-99999.0000,-99999.0000,39.7755,71.7613,40.1318,-99999.0000,29.5229,-99999.0000,43.6242,43.8212,38.7160,30.3265,30.1981,32.3342,31.1785,14.6785,19.9397,33.2780,34.6582,38.5145,35.8801,129.3984,-99999.0000,-99999.0000,26.3563,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.7713,-99999.0000,45.3808,43.7704,43.0561,-99999.0000,-99999.0000,23.6633,25.0850,-99999.0000,23.6556,-99999.0000,-99999.0000,27.7849,-99999.0000,-99999.0000,-99999.0000,28.5570,-99999.0000,-99999.0000,44.2671,14.3214,34.2985,-99999.0000,18.7840,-99999.0000,26.2690,-99999.0000,31.4294,-99999.0000,47.4462,-99999.0000,32.3523,32.6505,23.3180,8.2679,25.8189,39.5621,58.0742,-99999.0000,57.9967,56.9950,28.5595,43.3938,27.1233,39.4940,-99999.0000,-99999.0000,15.2727,34.6471,32.9474,33.8537,-99999.0000,-99999.0000,49.3850,51.8896,-99999.0000,-99999.0000,55.1087,-99999.0000,35.1786,31.4651,43.8742,36.5485,-99999.0000,51.1579,20.5000,39.0000,40.7678,42.4250,54.0312,90.8633,92.8667,87.7279,92.7833,-99999.0000,-99999.0000
560,2014/07/12 00:00:00,19.0901,45.2596,-99999.0000,61.2246,55.8250,53.5712,39.1794,-99999.0000,-99999.0000,-99999.0000,48.9371,-99999.0000,20.3860,-99999.0000,-99999.0000,23.8520,-99999.0000,20.7852,14.9174,33.0783,30.0595,34.3537,33.1633,61.3733,-99999.0000,62.8825,-99999.0000,-99999.0000,57.0154,36.3733,-99999.0000,55.0808,-99999.0000,-99999.0000,9.0561,50.5742,-99999.0000,25.3043,-99999.0000,44.3454,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.1683,-99999.0000,92.6021,29.8469,20.9609,44.1538,32.6956,38.5204,-99999.0000,50.2337,-99999.0000,-99999.0000,-99999.0000,68.8987,-99999.0000,-99999.0000,-99999.0000,33.7585,-99999.0000,35.6034,-99999.0000,18.4949,-99999.0000,-99999.0000,19.7279,43.2400,33.0705,-99999.0000,-99999.0000,32.9720,45.0438,31.8665,-99999.0000,36.5434,-99999.0000,40.1785,37.0110,35.5230,29.5493,28.9753,29.5280,28.9540,13.3928,19.8342,28.7840,29.6650,30.2083,31.3544,59.6513,-99999.0000,-99999.0000,21.2798,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.2542,-99999.0000,33.8861,35.0553,31.8878,-99999.0000,-99999.0000,29.1454,25.8928,-99999.0000,20.9184,-99999.0000,-99999.0000,21.0885,-99999.0000,-99999.0000,-99999.0000,32.0153,-99999.0000,-99999.0000,45.2596,12.2874,31.4413,25.8503,24.0646,-99999.0000,19.0901,33.0570,26.7644,-99999.0000,35.0765,-99999.0000,29.8590,33.0995,25.1488,7.0366,23.8308,40.0085,42.9633,-99999.0000,47.0875,46.1946,21.0459,35.4167,24.6599,28.9966,-99999.0000,-99999.0000,18.7917,26.3043,40.1500,21.3648,-99999.0000,-99999.0000,38.3928,40.4124,-99999.0000,-99999.0000,39.8172,-99999.0000,26.2117,27.1683,33.4183,28.2313,-99999.0000,35.3043,14.1053,38.5000,29.6769,30.3784,34.3537,63.7117,65.2000,63.5842,69.6217,-99999.0000,-99999.0000
561,2014/07/13 00:00:00,20.0255,46.8963,-99999.0000,55.4846,50.0000,60.6079,53.4225,-99999.0000,-99999.0000,-99999.0000,55.1233,-99999.0000,35.1828,-99999.0000,-99999.0000,37.3725,-99999.0000,32.2916,19.0329,28.8265,28.6990,29.1879,41.5604,69.1538,-99999.0000,78.2737,-99999.0000,-99999.0000,67.1771,39.1581,-99999.0000,58.3333,-99999.0000,-99999.0000,21.0958,45.5146,-99999.0000,27.6842,70.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.7796,-99999.0000,-99999.0000,61.3521,22.1088,75.6804,52.7212,73.4267,-99999.0000,36.8113,-99999.0000,-99999.0000,-99999.0000,87.4150,-99999.0000,-99999.0000,-99999.0000,67.2833,-99999.0000,49.7450,-99999.0000,22.1514,-99999.0000,-99999.0000,42.4533,54.0817,42.3471,-99999.0000,-99999.0000,44.7279,54.4429,44.6854,-99999.0000,51.4242,-99999.0000,35.1191,34.5663,31.0374,28.2950,31.5689,41.3053,28.2525,15.8801,20.5570,31.7177,31.7390,32.9941,40.7313,31.5476,-99999.0000,-99999.0000,24.3622,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.3180,-99999.0000,51.3392,53.6992,52.9975,-99999.0000,-99999.0000,24.5323,28.9115,-99999.0000,21.9388,-99999.0000,-99999.0000,22.6828,-99999.0000,-99999.0000,-99999.0000,40.6250,-99999.0000,-99999.0000,46.8963,18.3674,33.6310,27.1046,56.3775,-99999.0000,20.0255,55.8038,38.9881,-99999.0000,56.0375,-99999.0000,27.7211,29.4217,23.0017,7.1429,19.8767,37.5638,47.8104,-99999.0000,49.0996,47.2150,21.0247,34.4813,25.4252,32.8869,-99999.0000,-99999.0000,28.1739,26.2222,44.7778,28.1250,-99999.0000,-99999.0000,46.2664,52.4021,-99999.0000,-99999.0000,44.4304,-99999.0000,23.3631,25.2338,32.4192,25.3401,-99999.0000,40.1667,12.1875,50.5909,29.7831,29.7619,34.3113,55.5696,70.5604,76.7858,-99999.0000,178.5491,-99999.0000
562,2014/07/14 00:00:00,17.5383,-99999.0000,-99999.0000,55.9312,50.1912,60.8417,55.2721,-99999.0000,-99999.0000,-99999.0000,59.5450,-99999.0000,51.5096,-99999.0000,-99999.0000,46.9175,-99999.0000,50.7654,23.0230,28.2525,28.2525,28.1887,41.8579,57.7592,-99999.0000,61.3946,-99999.0000,-99999.0000,60.2892,34.6514,-99999.0000,52.4021,-99999.0000,-99999.0000,18.1310,36.5434,-99999.0000,29.6818,83.7391,57.3857,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.1192,-99999.0000,62.0595,62.7125,33.8223,86.9471,53.1887,75.7654,-99999.0000,57.8021,-99999.0000,-99999.0000,-99999.0000,94.4729,-99999.0000,-99999.0000,-99999.0000,72.6617,-99999.0000,70.6846,-99999.0000,26.5731,-99999.0000,-99999.0000,35.9907,66.9854,53.2100,-99999.0000,39.2857,39.3070,40.2849,38.6692,-99999.0000,50.3825,-99999.0000,36.3095,38.9030,33.4609,31.0587,35.0128,50.8079,29.7619,16.5178,23.4472,32.6318,33.3231,33.5247,70.1954,27.6573,-99999.0000,-99999.0000,23.0867,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.1683,-99999.0000,63.1379,67.6233,70.1954,-99999.0000,-99999.0000,-99999.0000,26.1480,-99999.0000,24.5961,-99999.0000,-99999.0000,21.3436,-99999.0000,-99999.0000,-99999.0000,33.9710,-99999.0000,-99999.0000,-99999.0000,16.3053,34.1837,24.4898,-99999.0000,-99999.0000,17.5383,48.0442,38.9668,-99999.0000,49.6175,-99999.0000,22.0238,23.0655,17.5170,4.8895,14.1369,31.6964,48.9796,-99999.0000,54.2092,47.3212,19.3240,32.6531,24.2985,30.9524,-99999.0000,-99999.0000,43.1739,28.2727,59.0000,25.5315,-99999.0000,-99999.0000,50.2125,51.8708,-99999.0000,-99999.0000,43.3008,-99999.0000,17.3469,21.5561,23.7670,20.0255,-99999.0000,56.7727,23.5789,46.9130,23.6820,24.7874,25.6803,57.1854,-99999.0000,229.3792,69.2662,305.4595,-99999.0000
563,2014/07/15 00:00:00,20.6633,45.5613,-99999.0000,52.8062,48.7671,57.4192,55.1021,-99999.0000,-99999.0000,-99999.0000,58.6733,-99999.0000,33.3759,-99999.0000,-99999.0000,46.3008,-99999.0000,35.3317,25.4677,33.0145,30.0807,29.9745,53.6354,70.0254,-99999.0000,68.1971,-99999.0000,-99999.0000,73.0654,43.1975,-99999.0000,70.4296,-99999.0000,-99999.0000,21.6726,45.5358,-99999.0000,32.5789,66.8571,69.3454,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.0417,-99999.0000,88.0954,63.0317,88.3079,42.8146,61.3946,56.5688,-99999.0000,66.7517,-99999.0000,-99999.0000,-99999.0000,110.7358,-99999.0000,-99999.0000,-99999.0000,93.8563,-99999.0000,65.6887,-99999.0000,26.4030,-99999.0000,-99999.0000,36.4966,72.9592,30.7823,-99999.0000,53.0833,47.1087,50.3400,44.4729,-99999.0000,61.9683,-99999.0000,39.9447,38.5842,32.9507,34.3963,36.9898,49.7237,28.3588,16.7304,23.0017,33.5034,32.9090,35.0238,35.6930,21.3223,-99999.0000,-99999.0000,20.3444,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.6768,-99999.0000,63.0954,67.3658,63.8604,-99999.0000,-99999.0000,28.2556,27.2534,-99999.0000,28.0400,-99999.0000,-99999.0000,22.7254,-99999.0000,-99999.0000,-99999.0000,41.2628,-99999.0000,-99999.0000,45.5613,13.8818,32.6744,37.3840,-99999.0000,-99999.0000,20.6633,41.9854,21.2372,-99999.0000,45.7058,-99999.0000,21.5295,22.1301,17.7295,4.9745,11.9379,31.9090,56.6538,-99999.0000,60.9054,57.5042,18.9220,29.8894,19.6429,31.8452,-99999.0000,-99999.0000,34.8750,25.0000,62.4500,32.1641,-99999.0000,-99999.0000,59.0987,67.0686,-99999.0000,-99999.0000,55.7825,-99999.0000,16.1777,20.1318,21.3436,16.5816,-99999.0000,67.9545,25.0000,64.4348,19.6004,19.9617,20.9397,57.3979,40.6887,378.0608,68.8987,60.6929,-99999.0000
564,2014/07/16 00:00:00,13.5145,41.8179,-99999.0000,44.6567,40.8674,51.2483,43.9550,-99999.0000,-99999.0000,-99999.0000,45.2583,-99999.0000,20.6190,-99999.0000,-99999.0000,29.9422,-99999.0000,23.7466,18.1803,21.8750,20.6896,16.5527,42.8071,50.0408,-99999.0000,45.1071,-99999.0000,-99999.0000,40.5791,30.1003,-99999.0000,45.0917,-99999.0000,-99999.0000,24.5519,36.9337,-99999.0000,47.5714,108.2857,54.8054,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.3368,-99999.0000,47.6750,33.2908,48.0137,86.1977,30.3945,30.7653,-99999.0000,38.7993,-99999.0000,-99999.0000,-99999.0000,61.0767,-99999.0000,-99999.0000,-99999.0000,47.9075,-99999.0000,34.0434,-99999.0000,17.8112,-99999.0000,-99999.0000,16.2619,39.7423,17.6667,-99999.0000,64.2273,32.8988,33.8509,37.0655,-99999.0000,35.0932,-99999.0000,31.9430,29.3878,30.7126,28.3580,27.8911,30.0612,24.8418,24.9855,19.5986,22.9609,24.1922,24.3588,29.7934,20.6998,-99999.0000,-99999.0000,20.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.3435,-99999.0000,37.4218,38.1454,36.4217,-99999.0000,-99999.0000,22.1607,22.6360,-99999.0000,19.3469,-99999.0000,-99999.0000,16.8453,-99999.0000,-99999.0000,-99999.0000,28.8699,-99999.0000,-99999.0000,41.8179,13.9005,28.5613,21.7738,9.3026,-99999.0000,13.5145,32.9396,28.8665,-99999.0000,44.4250,-99999.0000,18.2002,20.5774,12.7874,7.6777,11.1335,27.9839,34.7891,-99999.0000,35.7679,34.3954,17.6176,37.4107,17.4303,32.8512,-99999.0000,-99999.0000,53.0000,35.1429,78.7222,25.7798,-99999.0000,-99999.0000,40.5017,49.2117,-99999.0000,-99999.0000,37.5689,-99999.0000,10.2636,15.1701,13.2755,13.3537,-99999.0000,-99999.0000,49.8500,49.1905,17.0443,16.2679,19.0553,54.8775,57.5733,46.4542,66.7017,58.8629,-99999.0000
565,2014/07/17 00:00:00,11.7134,37.5425,-99999.0000,29.2942,31.0559,36.1317,30.7453,-99999.0000,-99999.0000,-99999.0000,32.1207,-99999.0000,16.0019,-99999.0000,-99999.0000,23.8405,-99999.0000,23.2607,17.5255,29.9745,26.3605,-99999.0000,27.5935,33.8648,-99999.0000,27.1259,-99999.0000,-99999.0000,24.4898,27.5935,-99999.0000,28.3589,-99999.0000,-99999.0000,24.5323,26.5306,-99999.0000,56.5556,76.8235,35.3316,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.2372,-99999.0000,24.3622,21.0884,35.3954,37.5779,20.9821,22.9124,-99999.0000,31.3350,-99999.0000,-99999.0000,-99999.0000,36.2245,-99999.0000,-99999.0000,-99999.0000,23.4269,-99999.0000,45.2804,-99999.0000,20.2381,-99999.0000,-99999.0000,25.0638,26.5093,28.5365,-99999.0000,67.5000,31.0162,34.4720,34.9277,-99999.0000,36.4371,-99999.0000,39.7534,41.6029,36.7347,24.7782,29.3367,29.2697,29.3478,28.2050,16.7167,26.3180,27.9975,28.4226,21.3223,15.7100,-99999.0000,-99999.0000,14.9022,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.4099,-99999.0000,32.5643,39.8832,28.8034,-99999.0000,-99999.0000,22.5128,25.1063,-99999.0000,23.0230,-99999.0000,-99999.0000,18.2185,-99999.0000,-99999.0000,-99999.0000,26.3180,-99999.0000,-99999.0000,37.5425,14.4983,29.8044,18.7288,13.6202,-99999.0000,11.7134,19.6641,15.1360,-99999.0000,26.0842,-99999.0000,-99999.0000,-99999.0000,11.3945,-99999.0000,-99999.0000,25.4039,34.8002,-99999.0000,36.1182,33.9073,10.9056,28.2387,14.2219,25.1701,-99999.0000,-99999.0000,46.1905,42.9500,64.3333,29.4643,-99999.0000,-99999.0000,41.9004,36.6446,-99999.0000,-99999.0000,37.2661,-99999.0000,12.6063,20.4082,20.0042,13.4566,-99999.0000,52.0000,52.6111,59.9500,18.1335,19.0689,18.6437,35.0340,41.6242,37.5213,43.7942,33.9136,-99999.0000
566,2014/07/18 00:00:00,9.3537,41.2203,-99999.0000,15.8376,14.7534,17.2138,15.9439,-99999.0000,-99999.0000,-99999.0000,16.9005,-99999.0000,13.5204,-99999.0000,-99999.0000,19.7704,-99999.0000,22.8954,20.2806,18.5374,15.2849,17.8633,12.7126,13.5417,-99999.0000,11.0332,-99999.0000,-99999.0000,9.2041,13.6480,-99999.0000,11.1820,-99999.0000,-99999.0000,12.5850,14.8810,-99999.0000,48.1250,55.0833,22.4490,-99999.0000,-99999.0000,-99999.0000,-99999.0000,7.2492,-99999.0000,6.8453,6.8665,15.3061,23.4481,6.8665,7.4830,-99999.0000,10.2679,-99999.0000,-99999.0000,-99999.0000,20.7058,-99999.0000,-99999.0000,-99999.0000,7.4617,-99999.0000,14.9447,-99999.0000,19.4303,-99999.0000,-99999.0000,20.2168,20.8546,16.9501,-99999.0000,30.9091,18.5162,15.7700,21.5986,-99999.0000,23.1930,-99999.0000,23.2355,24.9788,22.1301,20.4082,25.0887,21.3860,20.4525,17.2582,15.4276,26.0629,25.9354,26.7219,10.8843,10.1828,-99999.0000,-99999.0000,10.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.9473,-99999.0000,14.2857,13.3762,11.6497,-99999.0000,-99999.0000,15.6037,22.9379,-99999.0000,18.6437,-99999.0000,-99999.0000,16.2415,-99999.0000,-99999.0000,-99999.0000,23.1718,-99999.0000,-99999.0000,41.2203,11.2245,-99999.0000,18.9626,9.4388,-99999.0000,9.3537,10.7808,9.3112,-99999.0000,13.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.6428,-99999.0000,21.8962,19.0264,11.5859,33.0783,14.1156,27.9124,-99999.0000,-99999.0000,19.2917,52.3333,43.5000,12.2449,-99999.0000,-99999.0000,10.5442,15.0723,-99999.0000,-99999.0000,14.9447,-99999.0000,17.7083,23.7075,24.9150,14.1446,-99999.0000,31.2500,24.2174,50.7391,21.2798,22.8104,23.8308,17.9949,15.4549,15.6610,20.8971,18.1335,-99999.0000
567,2014/07/19 00:00:00,8.4609,39.3920,-99999.0000,20.5783,20.0976,25.4175,22.7373,-99999.0000,-99999.0000,-99999.0000,23.0701,-99999.0000,12.0825,-99999.0000,-99999.0000,20.5937,-99999.0000,22.9824,22.3098,19.4090,15.4337,18.2823,16.5178,18.7712,-99999.0000,13.7533,-99999.0000,-99999.0000,10.0340,12.9039,-99999.0000,14.1970,-99999.0000,-99999.0000,15.7100,19.1964,-99999.0000,39.3333,52.9130,28.7840,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.8860,-99999.0000,9.4813,11.5434,3.8690,27.7849,8.7372,8.8010,-99999.0000,12.3937,-99999.0000,-99999.0000,-99999.0000,26.0629,-99999.0000,-99999.0000,-99999.0000,10.9481,-99999.0000,34.9277,-99999.0000,16.2415,-99999.0000,-99999.0000,15.0085,17.4320,8.0705,-99999.0000,23.8261,15.5612,12.8827,18.5800,-99999.0000,17.5383,-99999.0000,16.3053,19.1539,16.8155,14.9734,21.2067,23.2919,18.7888,20.7853,17.5617,17.8146,19.4099,21.6412,11.7772,12.0536,-99999.0000,-99999.0000,10.0978,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.3512,-99999.0000,9.6726,8.0570,9.2532,-99999.0000,-99999.0000,16.8367,20.6633,-99999.0000,14.2432,-99999.0000,-99999.0000,11.9260,-99999.0000,-99999.0000,-99999.0000,20.5995,-99999.0000,-99999.0000,39.3920,10.5017,26.1905,17.4320,-99999.0000,-99999.0000,8.4609,12.0323,9.8002,-99999.0000,14.9873,-99999.0000,26.3038,41.6780,4.8980,7.8142,13.9366,-99999.0000,20.0680,-99999.0000,18.8988,17.1556,13.6480,28.9753,14.3495,26.5306,-99999.0000,-99999.0000,21.4783,41.6250,49.7273,16.6667,-99999.0000,-99999.0000,20.2168,21.8228,-99999.0000,-99999.0000,19.9617,-99999.0000,13.7330,22.2880,19.2390,16.9217,-99999.0000,-99999.0000,23.5455,41.0909,20.7270,22.4490,24.0859,13.8180,8.8223,11.6004,16.3478,-99999.0000,-99999.0000
568,2014/07/20 00:00:00,9.3325,36.7347,-99999.0000,24.8087,24.3506,26.8920,25.6590,-99999.0000,-99999.0000,-99999.0000,24.6173,-99999.0000,11.2670,-99999.0000,-99999.0000,18.6862,-99999.0000,16.6879,15.2211,22.7891,19.3027,22.5128,26.6369,31.4413,-99999.0000,22.7253,-99999.0000,-99999.0000,20.4303,19.5430,-99999.0000,28.6140,-99999.0000,-99999.0000,23.7356,27.5732,-99999.0000,43.3684,74.5000,40.6037,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.7305,-99999.0000,18.1760,20.3869,16.6241,33.4609,18.9831,18.8988,-99999.0000,37.6360,-99999.0000,-99999.0000,-99999.0000,35.1828,-99999.0000,-99999.0000,-99999.0000,17.1131,-99999.0000,20.6845,-99999.0000,17.3682,-99999.0000,-99999.0000,19.8129,26.5944,16.6593,-99999.0000,72.1000,30.8673,34.4813,36.0119,-99999.0000,35.8631,-99999.0000,36.0119,38.7330,32.0365,32.7764,32.9193,34.8713,29.5253,31.8323,21.5839,29.1242,32.1854,30.7049,19.1114,14.3708,-99999.0000,-99999.0000,14.9873,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.4533,-99999.0000,23.5970,22.2789,23.2780,-99999.0000,-99999.0000,17.6233,18.6225,-99999.0000,13.1165,-99999.0000,-99999.0000,14.9660,-99999.0000,-99999.0000,-99999.0000,19.4728,-99999.0000,-99999.0000,36.7347,12.5000,27.8911,17.3895,-99999.0000,-99999.0000,9.3325,15.9864,14.2857,-99999.0000,21.7049,-99999.0000,22.5128,18.7712,2.6998,2.3809,9.3963,-99999.0000,37.0111,-99999.0000,37.7338,35.4805,13.5629,25.3827,12.0748,26.4668,-99999.0000,-99999.0000,41.7500,40.9474,73.0526,19.9617,-99999.0000,-99999.0000,28.5502,27.7423,-99999.0000,-99999.0000,26.1267,-99999.0000,9.8427,18.2823,14.0944,12.9252,-99999.0000,-99999.0000,39.9444,62.9412,15.8163,16.9218,17.6020,23.5666,31.6327,26.5306,26.7007,-99999.0000,-99999.0000
569,2014/07/21 00:00:00,22.1301,39.4558,-99999.0000,37.6488,39.4341,43.5992,36.2910,-99999.0000,-99999.0000,-99999.0000,32.4090,-99999.0000,31.6043,-99999.0000,-99999.0000,31.4240,-99999.0000,35.7375,29.4218,18.3673,15.4549,16.9855,17.9422,26.8708,-99999.0000,16.4328,-99999.0000,-99999.0000,12.9677,19.9830,-99999.0000,16.0502,-99999.0000,-99999.0000,15.9439,17.0280,-99999.0000,50.1667,100.3529,43.8775,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.1343,-99999.0000,15.5187,13.5204,13.3461,34.1412,12.2602,15.2849,-99999.0000,22.4915,-99999.0000,-99999.0000,-99999.0000,23.6607,-99999.0000,-99999.0000,-99999.0000,12.4575,-99999.0000,51.5748,-99999.0000,27.5935,-99999.0000,-99999.0000,39.7534,51.5304,41.8792,-99999.0000,77.6316,31.9090,34.4175,36.1395,-99999.0000,36.5221,-99999.0000,37.2449,39.4345,35.6080,31.5661,31.4996,33.3230,26.5528,29.0373,19.2325,43.3887,43.4525,44.5408,15.0297,14.8810,-99999.0000,-99999.0000,20.4314,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.8146,-99999.0000,47.3000,45.1317,41.0482,-99999.0000,-99999.0000,39.6259,26.9983,-99999.0000,23.0867,-99999.0000,-99999.0000,16.6667,-99999.0000,-99999.0000,-99999.0000,28.3589,-99999.0000,-99999.0000,39.4558,17.8784,32.9719,23.5757,32.6288,-99999.0000,22.1301,16.4966,13.2866,-99999.0000,21.6199,-99999.0000,21.8325,13.6267,1.8639,1.0629,9.2900,20.7908,31.4838,-99999.0000,33.1420,30.2934,20.3657,40.4975,23.7356,47.6617,-99999.0000,-99999.0000,35.2105,60.6316,68.5000,18.6650,-99999.0000,-99999.0000,23.2919,23.1588,-99999.0000,-99999.0000,23.0017,-99999.0000,13.5842,15.0723,17.2832,13.0527,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.9200,19.4728,21.4923,26.0536,42.3692,26.9983,33.1632,32.9081,-99999.0000
