,Station ID,XCNAQ240,XCNAQ877,XCNAQ879,XCNAQ878,XCNAQ875,XCNAQ2797,XCNAQ468,XCNAQ469,XCNAQ2798,XCNAQ241,XCNAQ238,XCNAQ470,XCNAQ222,XCNAQ223,XCNAQ224,XCNAQ1267,XCNAQ1268,XCNAQ2799,XCNAQ1269,XCNAQ471,XCNAQ472,XCNAQ244,XCNAQ242,XCNAQ872,XCNAQ874,XCNAQ870,XCNAQ871,XCNAQ873,XCNAQ447,XCNAQ231,XCNAQ232,XCNAQ234,XCNAQ233,XCNAQ235,XCNAQ230,XCNAQ869,XCNAQ866,XCNAQ868,XCNAQ867,XCNAQ865,XCNAQ228,XCNAQ226,XCNAQ361,XCNAQ227,XCNAQ225,XCNAQ229,XCNAQ362,XCNAQ882,XCNAQ881,XCNAQ880,XCNAQ221,XCNAQ857,XCNAQ856,XCNAQ855,XCNAQ858,XCNAQ859,XCNAQ844,XCNAQ847,XCNAQ848,XCNAQ846,XCNAQ849,XCNAQ845,XCNAQ851,XCNAQ852,XCNAQ850,XCNAQ854,XCNAQ853,XCNAQ862,XCNAQ863,XCNAQ864,XCNAQ861,XCNAQ860,CN_1340A,CN_1342A,CN_1344A,CN_1343A,CN_1338A,CN_1341A,CN_1335A,CN_1339A,CN_1337A,CN_1336A,XCNAQ220
0,Latitude,29.3538,27.7314,27.7044,27.7569,27.7250,29.4758,29.4740,29.3578,29.4402,29.4251,29.3678,29.3550,29.0411,29.0246,28.9703,29.0244,29.0381,29.1456,29.0239,29.3547,29.1389,29.1242,29.3150,27.5342,27.5830,27.5733,27.5444,27.5578,27.9958,27.8336,27.8244,27.8667,27.8528,27.8867,27.8381,26.4519,26.4214,26.4364,26.2331,26.2081,27.8159,27.8403,27.9153,27.8614,27.8728,27.9119,27.9164,28.2675,28.3169,28.2558,29.0755,28.5600,28.5808,28.6428,28.6047,28.5819,26.9089,26.8733,26.8919,26.8956,26.9056,26.9258,27.2317,27.2582,27.3033,27.2272,27.2537,25.8179,25.8070,25.7759,25.8226,25.9061,28.2597,28.1178,28.3586,28.1308,28.1900,28.1944,28.2325,28.1442,28.2053,28.2189,29.0173
1,Longitude,113.0019,112.0194,111.9892,111.9561,111.9975,113.2621,113.2700,113.1094,112.9943,113.1493,113.1772,113.2117,111.6680,111.7045,111.6975,111.7044,111.6794,111.7158,111.6753,110.5594,110.4800,110.4697,110.4417,109.9792,110.0394,109.9333,109.9453,109.9972,113.1817,113.2510,113.1350,113.1670,113.1300,113.0950,113.1430,111.5989,111.6156,111.5992,111.6236,111.6217,112.9227,112.9118,113.0048,112.9433,112.8937,112.9074,112.4876,109.6958,109.7325,109.6414,111.7300,112.3439,112.3458,112.4067,112.3347,112.3744,112.5328,112.6197,112.6006,112.6211,112.5664,112.6194,111.4733,111.4908,111.5239,111.4328,111.4503,113.0119,113.0383,113.0348,113.0116,113.0073,112.9792,112.9844,112.9958,112.8908,112.9394,113.0014,113.0833,112.9956,113.0792,112.8872,111.6862
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
229,2013/08/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.1665,20.1665,21.6971,22.5295,9.7207,20.5962,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.4358,12.8357,16.9442,10.2309,15.1987,16.3534,40.0376,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.7347,20.2739,30.2363,22.0462,19.8129,16.4339,20.2739,24.1944,21.5628,20.3813,-99999.0000
230,2013/08/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.0876,24.1709,26.5306,26.2542,11.3520,24.5748,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.1335,14.0731,22.7041,11.3095,18.9201,23.4906,41.7517,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.4728,23.0655,41.4753,27.2747,27.8912,20.7270,29.1667,30.1233,31.1650,27.3810,-99999.0000
231,2013/08/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.7900,23.7670,24.3112,25.6378,10.9056,25.1488,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.0485,14.2007,22.4277,10.7568,19.4728,24.4898,41.7092,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.8172,21.7687,32.5042,24.5961,23.6820,17.3044,24.3410,27.4660,25.4252,21.4073,-99999.0000
232,2013/08/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.0379,18.6012,-99999.0000,19.1114,7.6530,17.6445,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.2177,14.7747,16.7942,10.8418,18.8988,17.8340,45.7271,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.9796,20.8720,45.3446,29.0391,29.7194,22.5128,29.6556,29.3367,29.4005,27.2747,-99999.0000
233,2013/08/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.1394,39.0589,41.9005,-99999.0000,14.1837,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.2937,25.1417,37.4149,22.5623,43.2823,43.3673,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.2971,34.7576,-99999.0000,50.5386,42.2336,33.6451,36.3095,41.5533,30.2438,35.7143,-99999.0000
234,2013/08/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.0791,24.9788,29.3367,31.7298,12.4150,30.2412,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.8912,19.1114,32.3555,16.9643,30.5485,30.8036,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.4269,20.2806,37.2662,34.1199,27.1046,22.2577,16.4541,27.3810,24.5748,22.8529,-99999.0000
235,2013/08/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.9165,37.6623,47.8261,51.1978,22.4933,49.3343,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.3558,25.0887,47.2270,23.8465,42.7462,48.0035,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.9547,33.1189,46.9988,45.4970,46.3178,34.4055,37.5333,41.9477,42.5022,35.1819,-99999.0000
236,2013/08/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.4406,-99999.0000,25.7885,27.3191,13.7523,24.8377,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.1187,17.6484,30.9369,13.3349,28.6642,29.2440,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.3535,20.6401,38.6364,32.5139,-99999.0000,22.7505,25.7653,25.6262,24.8145,29.4991,-99999.0000
237,2013/08/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.0419,12.3421,5.5394,10.7629,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.0175,8.8921,10.5442,3.6200,7.4587,5.0383,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,6.4383,7.9932,26.3605,11.9048,7.4651,7.5316,15.0146,10.1312,14.8688,8.1633,-99999.0000
238,2013/08/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.0621,17.7684,8.6957,16.2106,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.5963,12.0896,11.8481,7.8971,13.7311,14.9490,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.0213,15.4170,27.7063,18.6335,14.1083,12.2449,20.4303,18.7001,18.6113,17.4357,-99999.0000
239,2013/08/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.5510,28.9263,12.2227,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.3753,19.7356,33.6513,15.7276,30.0799,31.1668,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.4295,24.6894,41.6867,38.5668,33.4073,30.4570,37.5554,35.8696,33.6069,31.8101,-99999.0000
240,2013/08/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7827,47.5342,17.6658,42.1342,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.7628,24.0008,39.3523,19.8767,37.9890,37.3725,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.6998,29.7619,45.8121,-99999.0000,32.8444,36.4158,40.3274,39.1582,49.2235,31.8452,-99999.0000
241,2013/08/27 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,167.7600,33.9407,33.4517,12.4889,32.4756,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.4845,19.2768,24.3345,14.6850,29.7693,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.6673,30.0680,48.6152,31.5661,34.8935,32.1872,37.5555,38.7311,46.5174,36.8456,-99999.0000
242,2013/08/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.6037,46.7120,37.0748,12.9952,36.6922,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.5417,16.8155,29.5068,16.0927,35.1403,35.0978,34.4069,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.6582,34.5967,40.2332,33.6735,26.8920,12.7338,44.6983,39.2857,48.1717,31.9515,-99999.0000
243,2013/08/29 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
244,2013/08/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.2435,56.3911,66.0565,61.3219,30.5637,64.8200,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.6120,31.6083,59.1838,33.1147,61.3948,65.3305,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.2510,44.4363,74.7329,59.9124,56.3410,31.1710,62.7795,68.2457,65.5733,37.9009,-99999.0000
245,2013/08/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.9571,28.2761,39.9839,38.0773,17.2869,40.4404,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.3424,21.5628,41.2728,23.5231,42.1590,44.9517,72.2342,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.5253,28.0075,48.1740,42.0247,36.8421,19.5489,37.0301,45.5156,-99999.0000,25.9130,-99999.0000
246,2013/09/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.5427,42.7806,60.6414,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.7541,30.7282,57.2123,32.6763,60.4127,60.9695,85.9232,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.6809,42.9731,71.9618,56.6327,54.0355,30.3803,60.1577,66.6977,-99999.0000,39.7495,-99999.0000
247,2013/09/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0625,31.8878,53.7500,46.1096,38.1378,47.8954,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.1565,22.1301,46.7263,25.4039,46.5775,47.5979,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.7126,33.3971,58.5883,50.5100,43.1971,22.9379,50.9142,52.5508,54.1282,32.1003,-99999.0000
248,2013/09/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.3759,31.4626,35.7993,33.1208,28.0187,35.6215,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.3350,18.6225,35.2891,18.9413,34.7364,33.8861,58.3630,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.3572,26.5519,47.7467,39.9235,35.0255,14.8384,33.5884,40.1148,38.0315,31.2288,-99999.0000
249,2013/09/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.0577,28.8903,32.2066,30.6973,27.9975,30.2934,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.8708,26.4769,34.6514,16.7305,35.5655,34.7364,65.3275,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.1462,20.5145,47.0025,39.0731,31.6964,11.7347,33.1208,34.1624,35.7143,32.9294,-99999.0000
250,2013/09/05 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.4660,20.7696,27.5723,21.4498,18.8350,23.7883,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.4430,11.1926,41.8792,18.4099,36.4796,36.2882,63.5629,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.4855,22.3214,45.5146,38.3503,33.3971,10.7781,29.4643,34.2475,34.0136,40.4124,-99999.0000
