,Station ID,XCNAQ051,XCNAQ1264,CN_1417A,CN_1419A,CN_1430A,CN_1420A,CN_1416A,CN_1426A,CN_1424A,XCNAQ1236,CN_1422A,CN_1427A,CN_1425A,CN_1414A,CN_1421A,CN_1428A,CN_1418A,CN_1423A,CN_1415A,CN_1429A,XCNAQ1237,XCNAQ1238
0,Latitude,29.5308,29.5650,29.7228,29.5186,29.4272,29.6219,29.8264,29.4892,29.5164,29.5367,29.4822,29.6453,29.7125,29.8272,29.4892,29.7090,29.5983,29.5642,29.5736,29.3890,29.5727,29.4156
1,Longitude,106.5332,106.5469,106.6260,106.5400,106.5910,106.6500,106.4240,106.4680,106.5120,106.4959,106.3640,106.5620,106.6170,106.3790,106.6340,106.4520,106.2960,106.5710,106.4600,106.5130,106.4042,106.5506
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
3,2013/01/01 00:00:00,131.3333,-99999.0000,138.0833,121.8750,-99999.0000,123.2500,113.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,129.5833,-99999.0000,80.7917,-99999.0000,-99999.0000,-99999.0000,148.6667,168.1667,140.5833,-99999.0000,-99999.0000
4,2013/01/02 00:00:00,211.2083,-99999.0000,219.8750,152.1667,-99999.0000,177.7500,176.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,180.2083,-99999.0000,101.6250,-99999.0000,-99999.0000,-99999.0000,205.9167,221.8750,175.7083,-99999.0000,-99999.0000
5,2013/01/03 00:00:00,87.6250,-99999.0000,55.4167,74.5000,-99999.0000,81.6667,52.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.7917,-99999.0000,35.4583,-99999.0000,-99999.0000,-99999.0000,88.3333,84.3750,82.0417,-99999.0000,-99999.0000
6,2013/01/04 00:00:00,75.1739,-99999.0000,82.6957,67.6087,-99999.0000,65.8261,56.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.0435,-99999.0000,35.0870,-99999.0000,-99999.0000,-99999.0000,88.2174,80.5217,67.4348,-99999.0000,-99999.0000
7,2013/01/05 00:00:00,105.6667,-99999.0000,127.5714,98.5714,-99999.0000,107.8095,83.8095,-99999.0000,-99999.0000,-99999.0000,-99999.0000,88.7143,-99999.0000,60.8571,-99999.0000,-99999.0000,-99999.0000,126.7143,124.3333,102.6190,-99999.0000,-99999.0000
8,2013/01/06 00:00:00,154.8333,-99999.0000,144.8333,128.0000,-99999.0000,121.7083,95.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,123.4167,-99999.0000,67.6522,-99999.0000,-99999.0000,-99999.0000,173.6250,166.9583,142.6250,-99999.0000,-99999.0000
9,2013/01/07 00:00:00,131.4167,-99999.0000,128.6250,127.5417,-99999.0000,116.5833,109.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,125.4583,-99999.0000,74.7500,-99999.0000,-99999.0000,-99999.0000,172.5417,155.4583,133.9167,-99999.0000,-99999.0000
10,2013/01/08 00:00:00,148.5833,-99999.0000,140.4583,116.1250,-99999.0000,125.7917,120.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,138.9167,-99999.0000,87.6667,-99999.0000,-99999.0000,-99999.0000,171.3333,173.2500,169.4167,-99999.0000,-99999.0000
11,2013/01/09 00:00:00,161.4737,-99999.0000,165.4211,145.2632,-99999.0000,126.2778,149.0526,-99999.0000,-99999.0000,-99999.0000,-99999.0000,170.1111,-99999.0000,117.5263,-99999.0000,-99999.0000,-99999.0000,209.3158,204.7368,157.7895,-99999.0000,-99999.0000
12,2013/01/10 00:00:00,135.2609,-99999.0000,187.7083,113.3333,-99999.0000,141.9167,160.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,175.5000,-99999.0000,122.3529,-99999.0000,-99999.0000,-99999.0000,183.6250,198.0417,150.4167,-99999.0000,-99999.0000
13,2013/01/11 00:00:00,244.0000,-99999.0000,178.7500,173.2917,-99999.0000,206.6667,160.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,209.6667,-99999.0000,105.8750,-99999.0000,-99999.0000,-99999.0000,284.0000,280.5417,201.0833,-99999.0000,-99999.0000
14,2013/01/12 00:00:00,254.9583,-99999.0000,118.2083,198.5417,-99999.0000,202.4583,177.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,233.5000,-99999.0000,139.8333,-99999.0000,-99999.0000,-99999.0000,299.9583,281.0833,236.8750,-99999.0000,-99999.0000
15,2013/01/13 00:00:00,284.5417,-99999.0000,137.9167,260.5417,-99999.0000,264.0833,215.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,162.5000,-99999.0000,-99999.0000,-99999.0000,317.3750,283.0417,286.8333,-99999.0000,-99999.0000
16,2013/01/14 00:00:00,293.0000,-99999.0000,251.3750,234.5833,-99999.0000,-99999.0000,205.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,246.3684,-99999.0000,135.0833,-99999.0000,-99999.0000,-99999.0000,255.0417,276.0833,268.2083,-99999.0000,-99999.0000
17,2013/01/15 00:00:00,229.2500,-99999.0000,150.4167,166.0417,-99999.0000,190.0500,180.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,214.5000,-99999.0000,106.2917,-99999.0000,-99999.0000,-99999.0000,239.7917,244.5417,196.5833,-99999.0000,-99999.0000
18,2013/01/16 00:00:00,254.9167,-99999.0000,216.8750,173.4583,-99999.0000,204.3333,195.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,210.4167,-99999.0000,120.0417,-99999.0000,-99999.0000,-99999.0000,246.7083,231.7917,-99999.0000,-99999.0000,-99999.0000
19,2013/01/17 00:00:00,213.7083,-99999.0000,206.5417,182.4583,-99999.0000,185.8333,190.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,212.4167,-99999.0000,120.4583,-99999.0000,-99999.0000,-99999.0000,256.5833,280.8333,-99999.0000,-99999.0000,-99999.0000
20,2013/01/18 00:00:00,142.4167,-99999.0000,148.0870,124.4348,-99999.0000,149.3750,130.3043,-99999.0000,-99999.0000,-99999.0000,-99999.0000,145.7391,-99999.0000,96.6087,-99999.0000,-99999.0000,-99999.0000,227.1739,219.4783,170.2632,-99999.0000,-99999.0000
21,2013/01/19 00:00:00,168.7083,-99999.0000,199.7083,143.6250,-99999.0000,152.1250,161.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,162.2083,-99999.0000,108.6250,-99999.0000,-99999.0000,-99999.0000,206.5833,199.1250,164.1667,-99999.0000,-99999.0000
22,2013/01/20 00:00:00,239.0417,-99999.0000,227.3333,210.4167,-99999.0000,222.6667,155.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,209.2500,-99999.0000,120.4167,-99999.0000,-99999.0000,-99999.0000,256.6667,230.1250,248.6250,-99999.0000,-99999.0000
23,2013/01/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
24,2013/01/22 00:00:00,-99999.0000,-99999.0000,136.5000,-99999.0000,-99999.0000,-99999.0000,123.9375,138.3125,177.1250,-99999.0000,139.1250,145.6875,155.7500,96.6875,161.4375,-99999.0000,134.2500,184.4375,183.7500,-99999.0000,-99999.0000,-99999.0000
25,2013/01/23 00:00:00,-99999.0000,-99999.0000,137.6250,115.2917,-99999.0000,309.0000,115.0833,-99999.0000,142.2917,-99999.0000,181.2917,136.0417,136.9474,72.4583,167.7917,153.8125,131.7826,158.2609,157.2917,123.1000,-99999.0000,-99999.0000
26,2013/01/24 00:00:00,-99999.0000,-99999.0000,187.1667,141.8750,-99999.0000,150.9048,161.5417,183.6875,259.0417,-99999.0000,225.1250,166.9375,-99999.0000,127.3333,183.7500,219.0417,191.1739,244.8333,239.1250,155.3750,-99999.0000,-99999.0000
27,2013/01/25 00:00:00,161.0417,-99999.0000,161.5417,144.4167,-99999.0000,130.0000,149.8750,182.7500,261.0000,-99999.0000,246.9583,149.7826,166.1333,104.6667,200.7083,228.8750,160.3333,244.4583,245.4167,178.3750,-99999.0000,-99999.0000
28,2013/01/26 00:00:00,-99999.0000,-99999.0000,211.3333,167.3750,-99999.0000,179.7917,165.3043,239.8750,341.5417,-99999.0000,286.9167,228.6250,233.1250,113.8750,228.0417,258.5833,226.4583,298.7917,295.2917,209.5417,-99999.0000,-99999.0000
29,2013/01/27 00:00:00,-99999.0000,-99999.0000,198.4167,201.1818,-99999.0000,185.1667,190.8182,209.4583,264.8750,-99999.0000,294.3333,202.8750,194.9583,121.9167,262.3750,278.0000,246.1765,304.2083,306.5417,226.0833,-99999.0000,-99999.0000
30,2013/01/28 00:00:00,-99999.0000,-99999.0000,124.2083,135.2083,-99999.0000,135.6667,129.3043,175.8750,225.9167,-99999.0000,236.3913,151.2000,118.1250,85.9583,197.6667,236.8333,213.8333,236.1739,241.7917,173.7083,-99999.0000,-99999.0000
31,2013/01/29 00:00:00,-99999.0000,-99999.0000,114.1250,103.1250,-99999.0000,106.6111,123.8571,119.9583,139.6087,-99999.0000,-99999.0000,124.6957,116.0833,75.7500,162.1250,165.8261,130.3333,150.5217,153.8261,-99999.0000,-99999.0000,-99999.0000
32,2013/01/30 00:00:00,-99999.0000,-99999.0000,220.3478,-99999.0000,-99999.0000,181.3125,173.4545,171.8261,200.6087,-99999.0000,175.8125,-99999.0000,209.2000,139.5652,214.6000,240.6522,217.6957,232.5217,235.3043,178.3889,-99999.0000,-99999.0000
33,2013/01/31 00:00:00,-99999.0000,-99999.0000,187.3913,-99999.0000,-99999.0000,165.8824,195.3636,182.5217,227.0526,-99999.0000,208.6471,196.0000,184.2609,109.2174,219.3043,223.6364,213.5909,223.5652,247.0435,201.2174,-99999.0000,-99999.0000
34,2013/02/01 00:00:00,-99999.0000,-99999.0000,178.3333,-99999.0000,-99999.0000,161.1765,178.5789,189.0000,239.6667,-99999.0000,229.5263,208.3750,186.2500,126.0000,-99999.0000,212.8750,219.3478,236.7619,251.0870,209.3750,-99999.0000,-99999.0000
35,2013/02/02 00:00:00,-99999.0000,-99999.0000,193.7083,-99999.0000,-99999.0000,-99999.0000,181.3636,198.7500,230.5833,-99999.0000,-99999.0000,-99999.0000,215.4583,123.4583,-99999.0000,227.9565,216.3750,-99999.0000,268.1304,-99999.0000,-99999.0000,-99999.0000
36,2013/02/03 00:00:00,-99999.0000,-99999.0000,219.3333,-99999.0000,-99999.0000,-99999.0000,160.7917,225.2917,287.3636,-99999.0000,-99999.0000,-99999.0000,224.5833,136.0870,247.4211,228.8333,205.1429,-99999.0000,275.6875,-99999.0000,-99999.0000,-99999.0000
37,2013/02/04 00:00:00,-99999.0000,-99999.0000,175.0870,-99999.0000,-99999.0000,-99999.0000,135.3684,195.9565,250.8261,-99999.0000,189.7895,-99999.0000,181.5652,81.2174,235.5217,183.2857,165.2500,-99999.0000,215.6522,235.2222,-99999.0000,-99999.0000
38,2013/02/05 00:00:00,-99999.0000,-99999.0000,156.4167,179.5238,-99999.0000,161.0000,120.1111,154.7917,201.7917,-99999.0000,176.0476,-99999.0000,169.5000,95.5833,179.9167,162.7917,149.9048,-99999.0000,184.0476,185.5417,-99999.0000,-99999.0000
39,2013/02/06 00:00:00,-99999.0000,-99999.0000,155.3636,156.8261,-99999.0000,-99999.0000,179.2222,145.5263,175.3043,-99999.0000,-99999.0000,-99999.0000,173.6667,113.0833,163.7917,180.7619,207.8333,-99999.0000,198.2000,155.4583,-99999.0000,-99999.0000
40,2013/02/07 00:00:00,-99999.0000,-99999.0000,80.7368,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.8667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,82.1500,31.5714,52.2609,80.5789,77.2941,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
41,2013/02/08 00:00:00,-99999.0000,-99999.0000,40.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.0000,36.5714,13.6250,29.3750,39.5625,37.7222,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
42,2013/02/09 00:00:00,-99999.0000,-99999.0000,76.9500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.1667,-99999.0000,67.7083,88.7222,82.8095,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
43,2013/02/10 00:00:00,-99999.0000,-99999.0000,88.1739,-99999.0000,-99999.0000,-99999.0000,92.3158,89.0500,-99999.0000,-99999.0000,115.7500,-99999.0000,90.2609,62.1429,121.5417,-99999.0000,115.4000,-99999.0000,-99999.0000,87.0455,-99999.0000,-99999.0000
44,2013/02/11 00:00:00,-99999.0000,-99999.0000,69.0667,73.0476,-99999.0000,-99999.0000,-99999.0000,69.2353,85.2941,-99999.0000,-99999.0000,-99999.0000,81.4167,44.7826,91.3043,-99999.0000,97.4667,-99999.0000,-99999.0000,71.0556,-99999.0000,-99999.0000
45,2013/02/12 00:00:00,-99999.0000,-99999.0000,67.1579,74.2381,-99999.0000,-99999.0000,-99999.0000,71.4783,75.4286,-99999.0000,-99999.0000,-99999.0000,66.7391,37.8333,84.9167,-99999.0000,99.1304,-99999.0000,85.0667,69.9048,-99999.0000,-99999.0000
46,2013/02/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,77.6250,-99999.0000,91.3333,-99999.0000,61.0417,73.2941,-99999.0000,-99999.0000,-99999.0000,79.4348,59.9130,85.9167,-99999.0000,79.4348,-99999.0000,-99999.0000,65.0500,-99999.0000,-99999.0000
47,2013/02/14 00:00:00,-99999.0000,-99999.0000,103.6250,111.1250,-99999.0000,-99999.0000,-99999.0000,79.3913,101.9167,-99999.0000,-99999.0000,-99999.0000,112.8750,66.2083,110.0000,-99999.0000,98.5909,119.0476,-99999.0000,84.8750,-99999.0000,-99999.0000
48,2013/02/15 00:00:00,-99999.0000,-99999.0000,110.2500,106.7500,-99999.0000,-99999.0000,-99999.0000,94.7083,115.1818,-99999.0000,113.0417,-99999.0000,111.2917,73.3636,122.5417,-99999.0000,114.6190,-99999.0000,128.8182,95.4167,-99999.0000,-99999.0000
49,2013/02/16 00:00:00,-99999.0000,-99999.0000,83.8333,95.6190,-99999.0000,-99999.0000,67.8235,82.1667,99.2083,-99999.0000,99.7826,95.8947,94.1667,72.5833,110.7083,98.3125,118.2917,117.3125,110.8333,87.5417,-99999.0000,-99999.0000
50,2013/02/17 00:00:00,-99999.0000,-99999.0000,113.0833,120.6087,-99999.0000,113.9583,87.1905,106.4583,118.7917,-99999.0000,127.3125,110.7826,119.4167,83.4583,128.9412,115.8571,122.0833,133.5000,127.2609,113.2083,-99999.0000,-99999.0000
51,2013/02/18 00:00:00,-99999.0000,-99999.0000,69.2381,-99999.0000,-99999.0000,-99999.0000,95.4737,98.0000,-99999.0000,-99999.0000,128.6875,97.8000,75.3043,55.9583,81.1304,67.6875,97.1667,102.2778,119.1000,104.0500,-99999.0000,-99999.0000
52,2013/02/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.6818,-99999.0000,53.6500,-99999.0000,47.5500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
53,2013/02/20 00:00:00,-99999.0000,-99999.0000,49.7500,57.8125,-99999.0000,-99999.0000,-99999.0000,51.9583,57.1818,-99999.0000,-99999.0000,-99999.0000,47.0000,-99999.0000,73.2500,-99999.0000,62.0556,71.3182,68.0000,53.1304,-99999.0000,-99999.0000
54,2013/02/21 00:00:00,-99999.0000,-99999.0000,81.0000,95.4500,-99999.0000,-99999.0000,-99999.0000,78.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.2273,40.0476,92.8824,-99999.0000,80.1875,-99999.0000,-99999.0000,82.7778,-99999.0000,-99999.0000
55,2013/02/22 00:00:00,-99999.0000,-99999.0000,70.0526,93.7647,-99999.0000,82.8235,-99999.0000,84.0833,-99999.0000,-99999.0000,122.1333,83.8889,84.0417,54.5500,106.4000,80.9412,117.1818,124.0417,119.2353,82.6190,-99999.0000,-99999.0000
56,2013/02/23 00:00:00,-99999.0000,-99999.0000,73.6500,-99999.0000,-99999.0000,78.7778,-99999.0000,85.9167,-99999.0000,-99999.0000,118.0526,83.6111,84.2917,58.0000,126.5000,-99999.0000,102.4762,118.3500,112.5625,96.1667,-99999.0000,-99999.0000
57,2013/02/24 00:00:00,-99999.0000,-99999.0000,119.0435,126.6087,-99999.0000,115.0500,128.6667,141.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,133.9565,88.1739,154.2500,-99999.0000,145.5217,164.4167,174.1667,146.9583,-99999.0000,-99999.0000
58,2013/02/25 00:00:00,-99999.0000,-99999.0000,146.7500,131.5000,-99999.0000,121.1053,138.3333,111.0417,149.6000,-99999.0000,-99999.0000,-99999.0000,158.5833,98.4167,148.5417,149.5455,157.9583,165.3478,-99999.0000,119.5417,-99999.0000,-99999.0000
59,2013/02/26 00:00:00,-99999.0000,-99999.0000,166.0833,159.2174,-99999.0000,159.0952,152.9167,150.4583,180.0417,-99999.0000,198.8824,158.8000,173.8333,127.3333,192.0000,168.5000,185.1364,199.9167,215.2941,145.8750,-99999.0000,-99999.0000
60,2013/02/27 00:00:00,-99999.0000,-99999.0000,129.3478,156.9048,-99999.0000,139.5500,139.2500,140.9167,168.5417,-99999.0000,196.0870,130.0588,128.2174,100.7083,-99999.0000,169.0870,176.4167,200.3043,185.5000,157.0833,-99999.0000,-99999.0000
61,2013/02/28 00:00:00,-99999.0000,-99999.0000,184.7500,156.0833,-99999.0000,154.2000,148.8095,164.4167,194.2917,-99999.0000,214.2222,175.9524,189.9583,114.8750,183.2273,163.1739,184.2083,222.3333,231.4000,153.8333,-99999.0000,-99999.0000
62,2013/03/01 00:00:00,-99999.0000,-99999.0000,125.6667,143.8095,-99999.0000,131.7000,146.1250,123.8750,148.8636,-99999.0000,152.3500,127.8571,143.7083,120.2500,172.0833,127.2917,166.7917,152.4348,141.7500,131.2917,-99999.0000,-99999.0000
63,2013/03/02 00:00:00,-99999.0000,-99999.0000,170.3750,186.2083,-99999.0000,191.1667,146.5833,144.1667,174.8333,-99999.0000,167.5000,163.5000,188.0000,89.1667,210.7500,159.7500,190.7083,202.9583,184.0000,149.7083,-99999.0000,-99999.0000
64,2013/03/03 00:00:00,-99999.0000,-99999.0000,175.8750,166.2500,-99999.0000,183.4583,129.7917,156.8095,202.6667,-99999.0000,178.5000,170.3333,193.9167,96.4583,203.7083,144.5000,159.6667,223.2083,206.6250,154.5833,-99999.0000,-99999.0000
65,2013/03/04 00:00:00,-99999.0000,-99999.0000,189.5417,192.3333,-99999.0000,175.7917,163.4167,179.7917,226.9583,-99999.0000,227.7083,188.7500,204.7500,116.6364,242.5000,166.4167,187.2083,263.0455,249.3333,183.2500,-99999.0000,-99999.0000
66,2013/03/05 00:00:00,-99999.0000,-99999.0000,168.5833,218.2917,-99999.0000,176.9167,167.7917,187.8750,255.9583,-99999.0000,290.6957,184.5833,176.7083,128.7500,255.4167,182.0000,194.8750,252.7000,282.4167,201.9583,-99999.0000,-99999.0000
67,2013/03/06 00:00:00,-99999.0000,-99999.0000,233.5417,231.7083,-99999.0000,253.3750,180.1667,210.7083,276.5000,-99999.0000,261.6522,215.9583,237.6667,141.8333,248.0000,198.8333,215.2500,281.2857,283.3750,221.3750,-99999.0000,-99999.0000
68,2013/03/07 00:00:00,-99999.0000,-99999.0000,-99999.0000,202.9167,-99999.0000,209.5833,187.7083,188.9167,258.5455,-99999.0000,262.7500,204.9583,201.6667,150.2500,289.0000,192.1739,198.9130,284.9583,278.1667,216.1667,-99999.0000,-99999.0000
69,2013/03/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,194.7917,-99999.0000,194.0833,186.6250,191.5417,256.5833,-99999.0000,231.4545,192.4167,159.6667,129.6667,225.1739,207.3750,197.7083,232.7143,277.4348,214.9167,-99999.0000,-99999.0000
70,2013/03/09 00:00:00,-99999.0000,-99999.0000,-99999.0000,253.7917,-99999.0000,241.1667,223.7083,229.0000,260.2500,-99999.0000,257.6667,-99999.0000,219.9583,162.2917,250.5000,228.9583,234.4167,258.9583,256.1667,245.8750,-99999.0000,-99999.0000
71,2013/03/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,187.7826,-99999.0000,192.7917,185.0000,185.2083,183.5417,-99999.0000,203.4583,204.3158,185.9167,151.7500,205.8333,210.0000,233.3750,214.4167,216.8182,188.3750,-99999.0000,-99999.0000
72,2013/03/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,144.5833,-99999.0000,156.7500,126.3333,126.0417,122.5000,-99999.0000,122.9167,129.1250,132.6250,100.3750,176.5833,135.6250,152.0833,145.7917,144.9167,132.7917,-99999.0000,-99999.0000
73,2013/03/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,159.4167,-99999.0000,167.0000,139.6667,136.5417,133.4167,-99999.0000,141.5833,137.0526,155.5000,126.5833,162.3750,129.6667,154.3750,145.2083,145.9583,154.7083,-99999.0000,-99999.0000
74,2013/03/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,230.8750,-99999.0000,-99999.0000,210.6667,197.7917,199.5417,-99999.0000,209.3750,214.0526,256.0000,-99999.0000,256.9583,221.1250,256.2083,231.9583,239.5000,211.2083,-99999.0000,-99999.0000
75,2013/03/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,289.4737,-99999.0000,-99999.0000,265.7083,259.2500,262.8750,-99999.0000,258.2500,259.5263,297.1667,-99999.0000,343.0000,266.4167,292.8333,302.0417,288.8333,292.5000,-99999.0000,-99999.0000
76,2013/03/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,211.2500,-99999.0000,177.4667,215.4583,176.7917,185.2917,-99999.0000,198.6522,182.5000,208.1667,-99999.0000,258.2500,204.6522,226.5833,219.0833,211.2174,199.2083,-99999.0000,-99999.0000
77,2013/03/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,167.7500,-99999.0000,171.3000,157.5000,161.7083,162.6250,-99999.0000,178.5333,162.9474,177.0833,-99999.0000,208.1667,164.1818,201.6667,180.2083,190.5333,163.2917,-99999.0000,-99999.0000
78,2013/03/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,118.9565,-99999.0000,140.3889,123.0000,115.6087,117.3043,-99999.0000,140.7895,-99999.0000,131.3043,-99999.0000,145.0435,136.6957,147.1304,123.9565,133.4737,125.6957,-99999.0000,-99999.0000
79,2013/03/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
80,2013/03/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
81,2013/03/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
82,2013/03/21 00:00:00,-99999.0000,-99999.0000,95.6471,112.3529,95.4118,107.2353,93.9412,100.8824,93.7647,-99999.0000,-99999.0000,103.2667,91.8824,75.8824,142.5000,111.0588,112.7059,103.4706,104.5294,121.6471,-99999.0000,-99999.0000
83,2013/03/22 00:00:00,-99999.0000,-99999.0000,78.4500,94.3158,99.6000,93.1000,88.7000,85.1000,80.3500,-99999.0000,-99999.0000,94.3750,-99999.0000,61.3000,122.6316,77.4500,98.6000,95.4500,92.3125,115.2353,-99999.0000,-99999.0000
84,2013/03/23 00:00:00,-99999.0000,-99999.0000,76.8696,91.6364,91.1304,94.2273,71.8636,92.1739,90.2174,-99999.0000,94.7647,-99999.0000,-99999.0000,51.0870,113.2273,73.2381,79.4545,97.6842,99.4444,101.6111,-99999.0000,-99999.0000
85,2013/03/24 00:00:00,-99999.0000,-99999.0000,77.3333,104.6667,99.7333,-99999.0000,85.0667,98.2667,87.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.4667,136.0667,-99999.0000,106.3333,-99999.0000,-99999.0000,111.2000,-99999.0000,-99999.0000
86,2013/03/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.0526,-99999.0000,-99999.0000,50.1667,39.1579,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.9333,71.9474,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
87,2013/03/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,60.2632,57.2105,60.3529,42.4737,71.3684,70.6875,-99999.0000,60.5000,59.7500,-99999.0000,33.1333,92.6471,-99999.0000,66.7895,77.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000
88,2013/03/27 00:00:00,-99999.0000,-99999.0000,65.7778,94.4000,107.7143,101.8500,-99999.0000,107.4500,111.4444,-99999.0000,130.0526,111.0625,-99999.0000,44.9500,147.5263,-99999.0000,114.1000,115.2000,116.1111,111.9444,-99999.0000,-99999.0000
89,2013/03/28 00:00:00,-99999.0000,-99999.0000,106.2941,82.7083,72.7083,110.5000,-99999.0000,87.7083,110.0000,-99999.0000,102.9375,117.6667,-99999.0000,69.7917,85.3333,-99999.0000,113.9583,127.1250,141.0000,-99999.0000,-99999.0000,-99999.0000
90,2013/03/29 00:00:00,-99999.0000,-99999.0000,50.2500,57.4167,41.2083,82.6667,-99999.0000,56.3478,66.5217,-99999.0000,55.2381,80.0556,-99999.0000,33.1667,99.5652,-99999.0000,96.9167,82.3043,91.1905,57.3000,-99999.0000,-99999.0000
91,2013/03/30 00:00:00,-99999.0000,-99999.0000,104.5238,65.8182,16.8333,104.7500,-99999.0000,98.4500,98.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.9524,72.5833,-99999.0000,88.5625,93.1250,87.1333,84.2353,-99999.0000,-99999.0000
92,2013/03/31 00:00:00,-99999.0000,-99999.0000,74.2609,60.2609,17.1739,74.8182,-99999.0000,69.9130,86.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6957,83.5652,-99999.0000,103.8000,76.2381,81.0500,71.2667,-99999.0000,-99999.0000
93,2013/04/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,100.3750,19.9167,120.6250,-99999.0000,114.0000,126.9167,-99999.0000,113.5000,120.9583,-99999.0000,79.3810,106.1250,-99999.0000,128.5714,134.8636,142.3333,-99999.0000,-99999.0000,-99999.0000
94,2013/04/02 00:00:00,-99999.0000,-99999.0000,84.3889,89.7273,73.6818,92.5789,79.8500,85.0000,91.2273,-99999.0000,-99999.0000,78.0000,-99999.0000,55.3500,126.4762,93.3000,120.0455,102.3810,104.3636,82.0000,-99999.0000,-99999.0000
