,Station ID,XCNAQ1241,CN_1018A,CN_1015A,XCNAQ1326,CN_1019A,CN_1016A,XCNAQ1110,CN_1027A,XCNAQ1323,XCNAQ1189,CN_1017A,CN_1020A,XCNAQ1188,CN_1013A,XCNAQ1325,CN_1014A,CN_1022A,CN_1024A,CN_1026A,XCNAQ1186,XCNAQ1187,XCNAQ1320,XCNAQ1319,XCNAQ1322,XCNAQ1324,CN_1025A,CN_1023A,XCNAQ1116,XCNAQ1263,CN_1021A,XCNAQ1321,XCNAQ1516,XCNAQ1520
0,Latitude,39.1696,39.0927,39.1654,40.0417,39.2261,39.1205,39.1782,38.9194,39.0209,39.1066,39.1081,39.1337,39.0845,39.0970,38.8451,39.1730,39.0600,38.8394,39.1587,39.2474,38.9846,39.0784,39.2132,39.6939,39.3281,39.1240,39.0343,39.1303,39.1495,39.0877,39.3840,39.1938,39.5594
1,Longitude,117.2099,117.2020,117.1450,117.4444,117.1850,117.1840,117.1901,117.1570,117.6503,117.1941,117.2370,117.2690,117.1589,117.1510,116.7794,117.1930,117.2210,117.4570,117.7640,117.7918,117.3747,117.0901,117.1837,117.2937,117.8165,117.4010,117.7070,117.4029,117.3916,117.3070,117.0426,117.0838,116.8425
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
12,2013/01/10 00:00:00,-99999.0000,335.5833,412.2500,-99999.0000,420.9583,312.4783,-99999.0000,466.8333,-99999.0000,-99999.0000,35.0667,378.5417,-99999.0000,355.4583,-99999.0000,440.7500,291.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,305.2083,-99999.0000,-99999.0000,341.7917,-99999.0000,-99999.0000,-99999.0000
13,2013/01/11 00:00:00,-99999.0000,485.4167,503.4167,-99999.0000,511.4167,439.9583,-99999.0000,635.4348,-99999.0000,-99999.0000,28.2708,511.5833,-99999.0000,466.6250,-99999.0000,606.4167,398.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,473.0417,-99999.0000,-99999.0000,446.5000,-99999.0000,-99999.0000,-99999.0000
14,2013/01/12 00:00:00,-99999.0000,342.7500,533.0000,-99999.0000,492.7917,303.5833,-99999.0000,410.4583,-99999.0000,-99999.0000,38.1417,352.2917,-99999.0000,427.0417,-99999.0000,486.8750,279.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,273.5833,-99999.0000,-99999.0000,347.2857,-99999.0000,-99999.0000,-99999.0000
15,2013/01/13 00:00:00,-99999.0000,154.4583,210.5000,-99999.0000,127.7917,128.3333,-99999.0000,205.3333,-99999.0000,-99999.0000,136.4583,161.1667,-99999.0000,222.6957,-99999.0000,-99999.0000,134.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,175.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
16,2013/01/14 00:00:00,-99999.0000,114.8750,141.7917,-99999.0000,167.5417,99.7500,-99999.0000,154.6522,-99999.0000,-99999.0000,128.3750,-99999.0000,-99999.0000,164.8750,-99999.0000,122.0000,157.7619,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,86.2500,-99999.0000,-99999.0000,110.3636,-99999.0000,-99999.0000,-99999.0000
17,2013/01/15 00:00:00,-99999.0000,119.5417,193.3333,-99999.0000,172.5833,119.2917,-99999.0000,222.8333,-99999.0000,-99999.0000,93.9750,-99999.0000,-99999.0000,159.2917,-99999.0000,153.0833,135.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,103.5217,-99999.0000,-99999.0000,140.7917,-99999.0000,-99999.0000,-99999.0000
18,2013/01/16 00:00:00,-99999.0000,140.5000,215.5000,-99999.0000,200.0417,142.6667,-99999.0000,221.6522,-99999.0000,-99999.0000,176.6250,158.3750,-99999.0000,200.2083,-99999.0000,179.2917,156.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,91.0417,-99999.0000,-99999.0000,134.3182,-99999.0000,-99999.0000,-99999.0000
19,2013/01/17 00:00:00,-99999.0000,170.2917,238.2917,-99999.0000,216.9583,180.4583,-99999.0000,297.4783,-99999.0000,-99999.0000,225.0417,165.0000,-99999.0000,220.6667,-99999.0000,211.3750,183.7500,256.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,173.1250,-99999.0000,-99999.0000,167.5417,-99999.0000,-99999.0000,-99999.0000
20,2013/01/18 00:00:00,-99999.0000,335.9583,442.4500,-99999.0000,447.0000,339.8750,-99999.0000,433.6667,-99999.0000,-99999.0000,47.8667,360.5000,-99999.0000,376.7917,-99999.0000,425.1364,340.5000,327.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,317.5833,-99999.0000,-99999.0000,366.3333,-99999.0000,-99999.0000,-99999.0000
21,2013/01/19 00:00:00,-99999.0000,141.3333,-99999.0000,-99999.0000,181.2083,140.2083,-99999.0000,207.3750,-99999.0000,-99999.0000,42.2958,122.0000,-99999.0000,215.6667,-99999.0000,198.4167,157.7917,153.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,96.2083,-99999.0000,-99999.0000,134.7917,-99999.0000,-99999.0000,-99999.0000
