,Station ID,XCNAQ275,XCNAQ276,XCNAQ274,XCNAQ277,CN_1405A,CN_1402A,CN_1406A,CN_1404A,CN_1403A,CN_1401A,CN_1408A,CN_1407A,XCNAQ910,XCNAQ909,XCNAQ908,XCNAQ907,XCNAQ367,XCNAQ273,XCNAQ272,XCNAQ368,XCNAQ270,XCNAQ271,XCNAQ269,XCNAQ537,XCNAQ267,XCNAQ266,XCNAQ884,XCNAQ883,XCNAQ885,XCNAQ886,XCNAQ904,XCNAQ905,XCNAQ906,XCNAQ899,XCNAQ897,XCNAQ898,XCNAQ901,XCNAQ900,XCNAQ893,XCNAQ894,XCNAQ896,XCNAQ895,XCNAQ903,XCNAQ902,XCNAQ891,XCNAQ890,XCNAQ892,XCNAQ889,XCNAQ887,XCNAQ888
0,Latitude,21.5233,21.4661,21.4086,21.5958,22.7906,22.8561,22.8464,22.8050,22.8225,22.7875,22.7833,22.7350,22.3708,22.4137,23.7369,23.7208,24.3158,24.3663,24.2990,24.3898,24.3405,24.3304,25.2178,25.3167,25.2697,25.2708,23.4750,23.4792,23.4150,23.4793,24.7121,24.6927,24.6967,22.6164,22.7018,22.6411,23.8844,23.9011,23.1478,23.0672,23.1036,23.0944,24.4072,24.4175,21.9508,21.9667,21.7430,21.6414,21.6158,21.7631
1,Longitude,109.1778,109.0981,109.1436,109.2256,108.4390,108.3160,108.2390,108.3830,108.3210,108.3010,108.2440,108.3280,107.3701,107.3476,109.2317,109.2131,109.4839,109.3957,109.4221,109.4883,109.3886,109.4108,110.2869,110.4144,110.2819,110.3089,111.3178,111.2897,111.2353,111.2600,108.2134,108.0540,108.1009,110.1433,110.1106,110.1675,106.6527,106.6103,109.5681,109.6042,109.5683,109.6014,111.5622,111.5269,108.6553,108.6236,108.5989,108.3506,108.3411,108.3511
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1307,2016/07/28 00:00:00,23.1304,18.8750,24.1429,27.6250,21.5238,27.0000,36.8333,24.1739,25.1500,29.7500,16.3478,26.2353,12.4444,9.0476,-99999.0000,39.0952,46.1364,46.3043,33.6522,44.2609,33.7083,41.0870,49.9565,39.9048,33.7500,40.2917,39.5417,36.1739,36.0556,35.0455,-99999.0000,32.0455,36.4167,25.5417,22.2727,27.7826,54.0870,-99999.0000,41.0000,26.6250,32.2000,32.2609,35.6087,30.9524,20.8000,20.7368,25.8125,14.7500,19.2857,12.6111
1308,2016/07/29 00:00:00,34.5000,21.4783,23.2500,20.4545,28.0000,51.1500,54.3333,31.2083,38.7917,38.0000,49.4783,42.0833,32.4167,22.1053,36.0952,37.5714,43.0000,87.5238,41.8696,49.6250,52.7500,60.0435,58.8182,-99999.0000,34.4167,40.6250,53.1667,56.6250,49.3182,64.4091,23.7500,40.8333,39.2083,34.9583,31.8750,37.6000,39.0000,34.8261,41.1364,39.9545,37.5217,40.0417,40.2500,29.3043,-99999.0000,33.7273,26.4783,17.7368,22.7917,18.8333
1309,2016/07/30 00:00:00,52.2000,20.3333,22.6667,25.1739,46.3043,72.6667,57.5000,48.8333,53.9167,56.0870,62.0000,59.6087,49.6667,34.7619,43.7917,53.7917,59.0417,95.7500,54.9130,79.3333,68.7500,91.6667,69.9583,49.5789,45.1250,57.0000,53.8750,55.6667,-99999.0000,58.5238,21.4375,38.5417,47.3333,43.4091,28.4500,38.3478,59.0556,42.0870,39.6667,68.0476,44.3182,41.6522,50.9130,46.4000,-99999.0000,30.5000,29.5455,21.6471,26.9583,22.8333
1310,2016/07/31 00:00:00,44.4500,35.7083,35.9583,39.9545,55.1667,78.2500,68.6667,62.3750,58.5833,55.1667,68.9583,61.7917,64.2083,38.6818,53.2917,53.4167,76.0417,104.6316,76.8333,69.0476,81.0000,94.5833,77.4167,57.4583,61.5652,64.5833,53.3750,55.0000,-99999.0000,68.8333,-99999.0000,45.0000,55.8333,46.3182,31.6111,-99999.0000,60.9130,50.0870,50.6364,43.0000,52.3182,49.3333,43.6667,42.9583,38.8333,39.9130,42.4000,34.9545,48.7500,44.7917
1311,2016/08/01 00:00:00,54.4545,49.8333,49.0435,-99999.0000,50.9565,63.8750,58.5833,64.1250,60.6667,59.5417,71.1667,65.6667,42.8750,29.2273,64.2083,69.5652,66.0000,84.4500,75.7391,52.4167,70.7083,88.2500,79.6667,66.6667,70.2632,70.7391,59.7500,47.7500,48.0000,53.4118,40.5714,47.5417,51.5417,59.7917,40.2609,-99999.0000,48.2083,33.5833,63.0435,60.7143,62.3684,57.8696,71.2500,62.3478,44.5417,50.3333,-99999.0000,-99999.0000,60.5789,55.2174
1312,2016/08/02 00:00:00,37.9474,33.1250,46.9130,43.0625,43.5556,-99999.0000,40.8421,53.3158,47.0952,-99999.0000,47.1500,67.7333,43.7619,49.7778,45.1000,47.4167,-99999.0000,76.1765,51.4211,-99999.0000,44.5455,63.2105,-99999.0000,-99999.0000,37.8000,68.7333,37.0870,38.4091,-99999.0000,35.4667,30.3333,49.4375,45.3684,50.0588,39.0526,-99999.0000,44.0833,35.3333,47.5556,-99999.0000,-99999.0000,37.5294,34.6667,35.2273,42.8947,45.1176,-99999.0000,-99999.0000,-99999.0000,40.1176
1313,2016/08/03 00:00:00,24.4000,18.3000,37.9565,17.6842,15.8500,-99999.0000,23.5000,17.0952,18.1333,-99999.0000,20.8421,19.2105,18.8000,14.7895,17.8421,23.2857,-99999.0000,30.2273,22.8947,23.5333,22.0000,27.6364,28.0476,27.0588,-99999.0000,24.9000,31.9130,34.3913,-99999.0000,-99999.0000,-99999.0000,20.6667,21.0476,21.6471,17.6818,26.2500,30.1818,31.0000,24.3810,23.5909,22.7500,29.4000,28.9500,23.2105,22.8095,21.7647,26.2500,19.6000,25.3000,14.9524
1314,2016/08/04 00:00:00,26.2632,17.5000,18.3043,18.5000,-99999.0000,21.0000,24.5238,24.2083,25.1053,21.0000,30.2941,26.2381,27.4167,20.6250,27.9048,29.2727,32.9565,31.6818,25.8000,29.7895,27.3913,34.3684,33.6818,33.6842,28.4500,31.4583,33.0000,37.0000,37.6000,-99999.0000,26.6000,31.1250,30.0417,24.0455,23.3182,24.6364,29.8636,33.1667,30.3182,22.2500,23.6190,24.4737,39.1739,32.7083,24.3333,23.9583,28.1905,19.4000,28.0435,20.9583
1315,2016/08/05 00:00:00,30.4091,19.9091,21.8696,20.7391,27.0000,25.6111,35.7500,30.1667,28.7826,27.2105,43.7500,35.8333,28.9167,20.8636,38.3500,51.7895,31.6957,64.2083,39.8696,33.5000,44.5000,45.8696,45.8333,32.5909,45.8125,39.1250,44.8750,42.4583,49.5294,41.8421,21.1818,35.7083,37.2500,37.6250,31.5455,-99999.0000,50.2381,45.2917,40.4545,29.6667,33.0000,31.8696,43.2083,37.5909,39.9524,33.4348,32.7619,21.8000,32.2000,28.1667
1316,2016/08/06 00:00:00,25.0000,16.2917,16.8636,28.9524,29.1739,32.3750,37.7619,32.3750,28.5417,27.4762,35.0417,35.1667,44.2500,35.4000,43.0000,44.8333,51.0000,61.5833,41.4583,51.5909,47.8750,48.2917,55.7917,42.6087,51.5455,50.7083,54.1667,-99999.0000,49.7222,61.8421,20.5652,33.3636,32.3333,34.4545,35.4783,38.7273,49.1250,47.9524,37.9130,30.0476,36.5000,37.0000,48.0000,41.5833,26.5217,25.7727,29.5000,-99999.0000,20.8261,16.7826
1317,2016/08/07 00:00:00,20.8824,13.6667,26.7083,21.9048,38.2609,47.2917,41.2917,45.0000,39.7500,39.5909,42.8182,45.0000,42.8333,31.0870,34.4348,38.1739,59.3043,71.7826,53.5217,57.1739,54.0833,63.2609,50.0000,36.7619,42.7500,38.6364,60.3333,-99999.0000,55.1111,55.7826,25.4167,35.1111,30.7391,30.8571,27.5833,30.6316,34.7500,22.5652,39.5652,28.4091,36.6667,33.3043,42.7917,-99999.0000,21.4091,20.6818,26.6500,-99999.0000,22.5652,17.5417
1318,2016/08/08 00:00:00,32.4000,19.6667,32.2917,51.6190,33.2083,44.7083,42.6087,41.4091,38.6667,36.7391,39.1739,43.0417,35.5417,24.2083,50.0435,54.5417,56.2000,88.4348,74.7000,61.8571,75.1250,88.1429,50.2174,41.0000,47.1765,49.0455,47.3333,42.2273,-99999.0000,37.5217,22.8636,32.9167,38.3333,37.3478,30.4091,40.0000,51.2632,38.2174,45.3043,35.8636,40.9500,38.3043,54.2500,37.4286,27.5455,25.3810,29.7727,-99999.0000,25.5556,21.2727
1319,2016/08/09 00:00:00,27.5625,17.9583,28.7917,51.9524,45.8636,62.1667,52.8261,51.3333,46.9167,44.3913,45.7083,49.3333,34.8261,21.9565,48.8182,52.4286,56.9444,72.2273,64.7273,49.6818,60.5000,77.9524,63.5217,53.1739,55.1739,56.7826,60.6667,53.2917,-99999.0000,47.7059,27.8421,45.9167,45.1429,42.3182,35.3043,41.5789,44.1304,33.7917,46.5217,39.7727,42.8235,48.4545,51.1739,43.8095,33.0000,34.4583,31.1818,-99999.0000,28.6667,24.0000
1320,2016/08/10 00:00:00,27.5556,17.1667,19.5000,29.7368,39.7826,57.7917,48.6250,47.3333,49.1739,43.7143,57.1304,55.7727,34.0000,27.6316,45.4783,48.0500,55.1364,64.8261,61.3684,-99999.0000,60.7083,64.6522,50.8947,41.7273,47.3333,49.6500,36.5833,37.7500,36.7059,-99999.0000,27.1364,35.5455,37.4348,48.8889,-99999.0000,-99999.0000,45.5000,30.5217,-99999.0000,35.6111,37.6842,41.1176,42.5652,40.2381,30.5789,-99999.0000,-99999.0000,-99999.0000,26.3478,22.9524
1321,2016/08/11 00:00:00,27.3750,20.5217,25.9444,19.0000,28.6000,43.1364,38.0455,36.7143,39.5238,45.1667,34.7500,44.0000,25.2778,16.8500,35.6667,35.0455,50.7619,57.0000,44.8500,-99999.0000,50.2609,50.7826,66.2727,53.0000,73.8667,79.7143,45.8261,60.4348,57.0588,43.0000,19.1364,28.7143,25.5000,46.7222,42.0526,48.5000,31.4286,26.2727,-99999.0000,31.6190,35.1500,38.0476,43.6087,38.5652,25.2174,26.2000,29.1667,-99999.0000,26.3810,24.2381
1322,2016/08/12 00:00:00,30.5263,23.7500,25.9048,30.3000,32.9474,45.3810,35.6957,40.8261,43.2500,44.4118,36.1500,43.0000,25.2727,19.0556,27.2273,33.7000,46.6111,61.0000,52.5294,46.7895,43.8750,68.2632,74.2609,44.8696,64.8182,62.0455,33.1364,33.7826,-99999.0000,-99999.0000,24.7917,37.2381,32.5000,64.4667,-99999.0000,-99999.0000,34.0476,25.9167,36.2000,27.3636,36.0000,29.1905,34.5000,30.1905,35.5000,36.5909,30.8571,-99999.0000,26.6522,23.5000
1323,2016/08/13 00:00:00,24.5714,17.0833,17.9130,15.5625,21.5000,28.5909,25.0476,23.9545,28.5294,28.0000,31.6842,29.1667,21.7273,10.6087,24.2000,21.0952,31.5455,55.7917,42.3000,35.9545,46.4583,52.4545,61.3043,37.6190,41.1250,47.6957,56.6667,58.5417,-99999.0000,59.9375,25.0435,33.6957,37.2609,32.1333,-99999.0000,-99999.0000,30.0000,30.9565,31.5263,34.5652,41.7778,34.4545,42.4583,35.8750,32.0000,28.5500,32.5500,-99999.0000,33.7083,28.0455
1324,2016/08/14 00:00:00,26.4000,18.6250,26.0909,28.8571,31.6364,35.8261,30.4348,40.7273,37.0455,35.5909,35.5000,44.3043,22.5652,16.4348,33.4783,37.3182,42.0833,52.6667,43.8182,30.4000,41.5833,50.4348,35.0909,26.4444,28.2000,29.7826,22.1250,25.8333,24.7647,25.0000,25.8636,34.8636,32.5909,34.3889,-99999.0000,35.8235,22.0000,20.9524,36.5000,31.8947,41.0000,36.5789,32.7917,26.7917,29.7778,-99999.0000,30.7333,-99999.0000,24.0000,21.3684
1325,2016/08/15 00:00:00,22.5789,16.6087,23.5455,20.8636,22.3684,26.8333,19.7727,29.8182,28.1905,28.8824,20.4783,31.7273,-99999.0000,16.4500,25.1818,22.2667,27.7826,48.0435,36.5238,27.0000,33.1250,43.1250,44.4167,32.2609,35.5500,37.4545,21.5238,25.3750,24.3750,24.7333,20.7083,32.6316,27.3810,-99999.0000,19.5500,19.8333,15.8824,-99999.0000,16.2381,18.3636,16.8500,16.2000,35.4583,33.6667,35.1765,-99999.0000,27.7500,-99999.0000,23.4167,18.9565
1326,2016/08/16 00:00:00,23.0526,18.5417,19.3182,20.0000,22.2000,33.0000,18.5263,25.2500,31.5333,25.0588,-99999.0000,31.7778,-99999.0000,14.1429,39.0417,46.5263,41.3333,63.4583,64.8000,42.1429,53.1250,80.3750,51.8750,47.2273,48.3000,57.6818,30.3333,34.1667,45.8000,28.9444,35.1364,38.7083,41.1667,19.1579,14.3750,21.2941,28.7391,24.4000,20.9091,22.0526,19.3333,22.4762,44.5000,38.0000,-99999.0000,22.9524,-99999.0000,-99999.0000,20.2500,16.8095
1327,2016/08/17 00:00:00,26.3500,21.7917,26.8261,25.4783,35.2857,45.4583,37.6957,43.9167,39.6522,37.1905,34.8333,43.0870,-99999.0000,16.1579,43.4167,49.2273,47.6957,75.8750,53.7917,44.3333,59.8333,70.4783,58.7083,50.0500,55.7826,49.7083,25.3333,30.7083,-99999.0000,-99999.0000,39.3636,48.3478,51.0417,25.3333,23.0000,-99999.0000,47.0417,38.8750,37.1304,32.0000,40.0625,36.5238,32.6250,30.0000,27.6500,30.9565,25.4667,-99999.0000,21.0435,19.8261
1328,2016/08/18 00:00:00,-99999.0000,20.9583,23.2273,-99999.0000,24.5238,38.5500,30.1000,34.1739,33.1000,33.7778,35.2273,37.9444,22.7000,18.5625,29.7391,32.9583,31.2917,52.4583,40.4286,38.7895,39.7083,46.0952,36.6250,35.4167,33.4348,36.9130,19.3333,23.8333,-99999.0000,20.4667,39.0455,48.6667,51.5417,13.4286,10.6842,-99999.0000,51.5238,49.7826,25.6667,24.5000,25.0000,21.3500,20.1304,20.5833,30.0526,30.2857,36.8125,-99999.0000,23.2083,22.7826
1329,2016/08/19 00:00:00,40.9500,23.5417,36.9130,44.5294,-99999.0000,16.7391,15.6364,19.4091,20.7368,19.4000,21.0000,18.8095,9.0000,8.7826,22.6364,21.9583,24.1304,51.3750,31.8696,27.7273,36.8333,43.6250,51.9583,34.8095,42.6522,47.4348,34.2609,43.5652,41.7222,41.0000,19.6087,26.5000,27.1304,31.2174,27.4583,-99999.0000,28.5500,29.1875,27.8095,22.9091,27.3333,21.5652,32.4583,29.4737,22.4583,33.5417,34.7727,-99999.0000,24.1250,14.6250
1330,2016/08/20 00:00:00,41.6522,32.7083,48.6250,34.2500,40.8000,59.9583,36.4348,39.8750,40.3478,41.3478,39.5263,54.5417,23.1667,18.7727,41.3333,38.2174,36.4583,67.5000,38.7391,56.8333,48.4583,64.2857,50.5417,39.8571,41.4348,46.2917,58.1250,57.1667,56.8889,52.2083,33.2609,33.7083,42.5217,41.6250,39.5417,-99999.0000,33.3750,28.3333,-99999.0000,-99999.0000,46.2857,41.0000,51.6667,45.0833,60.2917,46.2500,36.0526,-99999.0000,35.9091,26.7500
1331,2016/08/21 00:00:00,45.3333,29.0870,32.4545,33.2105,39.4783,66.1429,53.0455,52.8261,53.2174,51.6667,55.5500,59.0000,39.4348,31.6818,39.7727,36.5714,44.9545,67.8261,61.9545,42.5000,61.0870,81.8636,63.1739,52.0000,61.1111,66.8095,41.6957,42.5652,44.2667,43.3529,23.3043,34.0000,29.8000,48.2353,32.4737,-99999.0000,44.3043,31.5217,40.5263,-99999.0000,39.6667,33.9048,47.3043,50.5652,38.2381,48.6957,36.4211,-99999.0000,36.3043,29.6818
1332,2016/08/22 00:00:00,37.4348,30.1250,27.2500,26.2381,45.1667,47.6250,49.4091,41.3750,37.6667,35.8500,57.9167,46.8000,38.8947,32.5500,42.3000,45.3810,48.4762,71.7917,65.7500,44.4348,59.7083,69.2917,63.0435,58.9583,-99999.0000,59.6364,62.8333,65.9583,62.8182,68.2273,30.0833,38.7273,42.5455,44.5714,37.1818,56.4444,60.2083,48.9167,44.9565,39.6190,-99999.0000,42.2083,51.7917,45.3158,39.2083,44.4583,42.1818,30.0667,40.7917,34.0455
1333,2016/08/23 00:00:00,41.9091,27.5417,27.5000,29.7391,50.4545,85.1667,49.2917,61.8333,63.2500,71.8636,66.0000,73.2917,33.4545,26.3913,56.3043,63.0952,53.6522,79.7083,66.6316,50.7917,73.4583,85.7391,77.0417,58.5909,65.3684,66.0000,75.2500,68.9583,71.5333,66.6000,40.7273,53.5833,59.5417,64.6522,43.2174,69.8500,61.4545,44.7500,61.6667,51.8696,68.3125,52.2917,68.7083,64.5789,44.4783,51.7917,42.4091,28.9474,40.5652,28.9565
1334,2016/08/24 00:00:00,56.3000,34.8333,34.3043,48.0000,72.6667,123.3333,80.1176,93.9583,95.4545,99.4545,100.1500,107.4737,42.0435,34.7391,74.1250,69.6957,66.1429,143.8333,96.5417,71.2917,127.6667,124.2500,84.7083,83.9167,79.6818,84.8333,70.9167,76.5000,73.0476,72.0833,45.8182,58.9583,67.1739,77.9524,55.4167,-99999.0000,63.3333,44.8261,70.6087,70.5833,100.1176,69.6250,64.9130,52.6316,55.9167,63.9167,52.8750,-99999.0000,43.2917,36.3333
1335,2016/08/25 00:00:00,45.6818,34.7059,38.9545,40.3889,64.1364,97.5652,94.7619,87.7391,79.0000,74.0870,76.5652,86.6522,42.0526,34.9545,79.2857,84.8947,79.6522,119.8636,84.8261,98.4348,95.0435,104.0870,83.2609,82.1250,82.5455,94.3333,79.9130,73.5652,79.6111,66.6000,41.6250,56.6364,54.2609,75.8000,-99999.0000,75.5000,67.6818,51.6957,82.8000,65.6818,76.3889,73.1364,56.8261,49.9474,62.3500,68.3478,54.5294,-99999.0000,44.6818,44.5789
1336,2016/08/26 00:00:00,61.7500,36.3043,38.1364,43.0000,49.7000,64.2083,47.6087,57.7083,49.2917,50.8947,53.4783,56.7083,-99999.0000,28.6087,50.2083,56.2381,38.8947,56.6667,42.1429,33.3889,49.0000,52.5455,35.5238,32.2105,31.2105,31.5789,48.8333,55.5000,-99999.0000,54.9412,38.1667,39.4286,46.2381,66.4000,49.0476,-99999.0000,57.9091,46.1364,-99999.0000,61.5263,-99999.0000,59.3810,42.6364,33.1579,-99999.0000,59.4583,56.7222,-99999.0000,49.1905,41.1739
1337,2016/08/27 00:00:00,37.4286,30.8696,29.8696,46.0667,29.9048,43.7083,36.7083,41.6667,37.2500,38.9583,49.0833,42.0870,26.1176,26.4783,32.9583,40.1000,29.7273,45.5833,32.9583,29.5833,49.9583,38.2174,34.2727,26.2917,25.1364,26.8750,24.0000,31.4583,-99999.0000,44.8889,18.2667,19.4167,21.3158,41.3125,-99999.0000,29.0455,39.3810,32.2857,29.4000,24.6111,38.6667,30.1765,28.7083,27.6250,48.7647,53.2083,48.1905,-99999.0000,37.7917,40.9565
1338,2016/08/28 00:00:00,45.5217,40.9583,38.8750,42.1667,57.2917,78.0000,57.2500,62.0870,54.9583,60.3750,58.6250,73.0000,30.5455,24.2500,62.0833,63.6500,52.0435,75.1667,52.4583,49.2083,57.3750,74.9583,76.6667,58.5833,64.0000,-99999.0000,53.3750,58.5833,64.3333,60.6190,30.8824,46.6250,51.3333,43.7895,33.3478,38.0833,52.6250,39.7083,40.2174,43.3750,45.8000,43.6250,66.4583,57.8750,56.9167,56.4583,45.6522,23.6190,40.1667,43.5417
1339,2016/08/29 00:00:00,69.1667,61.6667,67.6250,-99999.0000,62.3750,98.6667,78.6250,82.7917,73.2500,69.4583,95.9545,101.8333,58.7826,51.1667,66.4545,74.1905,68.3333,112.2083,77.6364,61.2500,72.3750,109.2083,63.3333,53.5833,54.6667,53.0476,80.1667,72.6087,77.7368,-99999.0000,41.0556,52.0000,64.5417,69.9474,54.1250,66.4783,77.2500,63.5417,62.6250,61.9167,-99999.0000,64.0000,71.5000,62.4211,75.0417,83.5000,70.8182,-99999.0000,65.1364,62.9130
1340,2016/08/30 00:00:00,61.7000,41.1250,30.3333,52.8421,77.3043,106.4783,96.4583,91.9583,83.7083,84.2105,110.3478,99.9500,66.7917,57.6818,84.7500,97.9565,85.1739,148.9130,104.2083,91.9583,96.0833,142.4167,93.5833,76.5417,85.7222,84.8333,-99999.0000,103.0833,103.5294,105.3636,51.5000,70.1250,79.4783,92.4211,72.3889,-99999.0000,99.5000,94.1250,94.1250,75.1250,85.2727,78.7083,76.6250,71.6842,72.3478,79.8333,56.8125,-99999.0000,38.3333,40.7368
1341,2016/08/31 00:00:00,22.5000,18.1250,27.7500,23.2174,39.5000,57.0417,51.2917,46.7500,48.3636,50.6667,55.0000,58.7917,56.9565,65.6667,69.4444,71.5000,67.8333,91.1739,67.7391,91.1364,71.6667,89.7727,81.0870,88.6250,80.9444,87.4783,99.6667,100.9583,92.7059,92.1364,54.8947,71.0455,75.0000,36.7727,30.9333,45.5455,-99999.0000,90.3000,64.2222,-99999.0000,35.5000,36.9500,95.2500,-99999.0000,29.0000,37.7917,26.9048,19.9048,35.2917,20.7500
1342,2016/09/01 00:00:00,22.9048,21.1667,33.1304,18.0000,25.2381,33.5500,19.9091,31.5000,25.7273,27.6364,26.5217,31.3810,33.1111,27.2727,24.6250,28.7647,39.7727,48.9524,43.4444,41.9375,38.5500,46.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.7500,44.6667,-99999.0000,37.0000,27.2609,38.5714,43.2500,-99999.0000,24.9474,-99999.0000,50.5714,35.2727,-99999.0000,-99999.0000,23.6667,28.0000,44.0870,33.4706,25.3913,32.1739,27.8333,21.0000,24.0417,23.7391
1343,2016/09/02 00:00:00,35.2381,27.2500,34.9091,32.0000,54.3478,83.8261,53.0833,64.4167,59.9583,65.9583,87.2174,78.8750,46.0417,39.7083,54.5833,68.9048,52.2500,84.5000,72.4583,54.7826,60.1667,85.2917,59.5000,48.3478,45.8333,48.0417,42.8750,37.7500,54.6500,38.4000,37.5417,48.1250,59.3478,45.2727,31.7826,37.5000,65.5000,47.0000,40.3478,42.6250,46.8000,42.6250,41.9583,37.9500,44.3750,42.8636,37.3500,25.5500,29.3333,32.6522
1344,2016/09/03 00:00:00,51.0000,34.0417,36.1250,39.0526,68.6957,127.5833,75.1667,87.9583,99.4167,100.3333,104.3478,113.3333,71.9130,51.0870,75.5652,85.4167,65.3043,108.0435,97.0000,66.2174,82.2083,117.5833,69.0417,59.7917,61.8000,62.3750,48.8750,49.2500,52.6250,47.6667,43.0833,51.8750,63.0833,66.5417,52.2917,65.8636,81.9583,60.8333,64.7391,67.9545,68.1500,68.9565,58.3333,48.7083,71.5417,72.7083,53.6471,43.8333,46.6364,51.0000
1345,2016/09/04 00:00:00,70.0870,58.6667,56.1304,59.9444,76.5000,118.2917,81.4167,98.2500,95.2917,90.9130,126.5652,110.1250,83.2917,68.2174,72.2917,79.4583,68.4000,90.5000,78.2083,75.9167,68.4167,93.8333,83.7083,83.0417,-99999.0000,77.3636,49.0870,54.1739,-99999.0000,-99999.0000,51.9545,61.5417,68.6667,67.1429,50.7273,74.6667,93.0000,63.3043,79.2917,60.2917,-99999.0000,66.2083,80.3810,69.3750,82.1667,96.6842,90.2000,68.0000,72.6250,76.8333
1346,2016/09/05 00:00:00,42.3000,35.2500,32.1304,33.0667,65.4444,87.8750,72.2174,80.3333,74.9583,75.8235,92.3810,82.4783,64.5652,58.6957,91.7500,91.8333,103.9167,123.2500,104.6667,111.9583,94.2083,132.0000,96.0833,99.3750,81.4000,85.5000,39.1667,45.2917,51.7333,-99999.0000,69.3333,78.2500,88.7083,-99999.0000,34.6111,-99999.0000,82.4211,70.0417,-99999.0000,49.7727,55.2857,61.2500,76.0435,66.5789,56.5909,55.9000,-99999.0000,54.8000,54.1739,53.0476
1347,2016/09/06 00:00:00,37.3913,38.0833,26.6364,23.6111,59.1667,89.4167,74.0000,76.5417,74.5833,76.8571,69.0833,78.2917,49.0000,48.8261,99.2917,106.0833,94.2727,123.5833,101.2917,103.3750,91.3333,130.2917,106.9167,107.9583,-99999.0000,93.7391,36.5833,43.0833,46.0000,40.9474,66.2174,76.7917,89.0435,39.3810,32.5714,-99999.0000,91.4500,76.0435,48.6667,42.8571,49.1176,45.0455,95.0833,82.7895,41.2174,43.0000,44.8500,28.7619,37.3636,30.2273
1348,2016/09/07 00:00:00,35.2273,32.1304,24.0000,22.9000,52.2381,82.8636,72.6522,70.0833,67.2857,72.4118,80.4583,74.6667,27.7895,29.0870,98.5000,106.2917,111.0833,142.4583,117.2083,106.5417,93.9167,150.2500,94.9583,97.2083,93.8000,92.7826,66.1667,70.3750,67.5000,73.7778,67.9167,86.2917,95.7500,38.0000,41.2353,37.4444,106.6000,74.2917,66.7727,53.9500,69.8125,60.2222,95.8333,79.7059,32.3636,36.7273,51.1667,26.8421,31.0000,31.7222
1349,2016/09/08 00:00:00,30.5238,14.0870,15.2273,20.3000,32.3636,40.4500,39.5417,36.0417,40.8261,40.4118,45.1304,42.3478,29.1364,25.7083,92.8333,91.0909,93.2917,106.4167,94.9583,92.1667,85.8333,112.4583,104.7083,90.8333,89.3500,89.6667,49.4167,51.2500,71.2000,51.8750,74.6250,83.4583,102.6667,47.2632,49.8125,51.1250,84.8750,79.0000,54.0455,47.9500,50.6500,49.3810,86.6250,76.3684,34.5000,51.0625,27.4211,19.2632,30.0435,25.1818
1350,2016/09/09 00:00:00,22.3913,15.1304,22.5833,18.5909,22.0000,27.2778,28.7826,29.3333,30.8571,29.8421,31.7500,35.0952,30.7391,24.0476,35.4348,41.0000,37.4167,57.2174,38.4762,51.0000,43.7917,50.5714,85.7917,80.2381,90.0000,83.9048,48.9167,47.4583,40.2778,49.4211,47.0000,57.4706,56.6500,31.6316,27.1818,26.8636,66.0000,68.0000,35.5455,26.3333,34.9444,30.8571,60.1667,50.0000,22.9091,27.6522,24.9048,16.6818,23.0455,16.3913
1351,2016/09/10 00:00:00,19.1818,15.5833,16.3636,18.3182,19.5000,17.9545,18.2778,21.3043,19.2000,19.0000,16.8696,19.8095,19.7500,14.0435,16.2857,17.0556,11.6316,40.0556,25.4118,-99999.0000,26.6667,33.2222,-99999.0000,-99999.0000,25.5333,-99999.0000,23.6087,25.6087,-99999.0000,-99999.0000,16.9474,16.2273,23.6250,-99999.0000,25.0625,27.0000,30.3750,24.8750,-99999.0000,22.1250,26.5882,28.3333,27.6667,22.3000,20.6190,22.7826,-99999.0000,8.6316,12.8000,16.0000
1352,2016/09/11 00:00:00,21.6667,15.0000,17.1739,20.4348,19.1053,33.5000,23.4583,26.0417,28.1250,26.7143,29.2381,25.7917,21.5000,21.4583,21.4706,16.2500,19.8667,40.8636,29.3182,21.4000,35.4583,38.8000,32.7143,29.4211,-99999.0000,25.7619,15.9500,23.2917,-99999.0000,23.6667,34.1667,48.9130,55.2083,24.5909,19.0000,21.4737,80.4167,67.7083,-99999.0000,13.8182,12.1579,-99999.0000,23.7059,19.5000,21.0952,28.0417,22.1905,16.8095,18.0435,19.5417
1353,2016/09/12 00:00:00,26.2174,25.5833,20.6190,25.7000,27.3000,37.9583,32.4167,34.0870,34.1739,35.8500,41.3333,41.0000,25.5217,28.9167,39.0000,38.6087,35.8261,51.6087,41.2500,32.7500,39.4167,53.3478,52.3333,43.3478,37.3810,40.4348,41.3750,39.5652,44.0870,40.7500,29.7500,40.7917,43.8333,27.3043,20.7500,25.2083,83.1667,66.4348,-99999.0000,27.9565,24.6500,25.9130,48.0833,50.0526,31.9167,37.4545,38.3810,28.0476,28.2609,29.0417
