,Station ID,CB_R,CL_R,CW_A,EN_A,PH1,PH5,KC_A,KT_A,MKaR,ST_A,SP_A,TP_A,MB_A,TK_A,TW_A,TM_A,TC_A,YL_A,XCNAQ259
0,Latitude,22.2819,22.2833,22.2868,22.2845,22.3212,22.2949,22.3586,22.3147,22.3240,22.3780,22.3315,22.4524,22.4728,22.3177,22.3733,22.3908,22.2903,22.4467,22.5422
1,Longitude,114.1822,114.1557,114.1429,114.2169,113.9348,113.9206,114.1271,114.2233,114.1660,114.1820,114.1567,114.1620,114.3583,114.2594,114.1121,113.9767,113.9411,114.0203,114.1170
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
3,2013/01/01 00:00:00,60.1739,54.7917,52.6667,42.5000,-99999.0000,-99999.0000,49.3333,46.4583,51.6667,47.8750,46.9167,63.0417,49.8750,-99999.0000,50.0833,-99999.0000,63.1667,75.3333,94.5000
4,2013/01/02 00:00:00,71.9167,67.7619,60.9583,50.0417,-99999.0000,-99999.0000,70.5833,55.2083,65.2500,65.0000,59.9091,66.7647,58.2083,-99999.0000,71.1667,-99999.0000,95.8750,98.8333,95.3750
5,2013/01/03 00:00:00,86.8333,86.9583,84.7778,63.6250,-99999.0000,-99999.0000,78.8333,70.4167,78.7500,72.7917,68.2083,-99999.0000,61.5000,-99999.0000,68.2500,-99999.0000,81.7083,64.5833,66.3333
6,2013/01/04 00:00:00,65.4286,64.6250,63.2917,42.0000,-99999.0000,-99999.0000,56.2917,45.2917,51.9583,54.0000,40.0833,62.5000,37.5417,-99999.0000,46.9167,-99999.0000,81.3750,60.8636,53.0000
7,2013/01/05 00:00:00,71.7917,78.5417,81.3125,40.2917,-99999.0000,-99999.0000,72.8333,44.5000,64.7083,50.7083,55.0000,65.0000,40.5417,-99999.0000,61.4167,-99999.0000,82.7083,75.8333,70.0435
8,2013/01/06 00:00:00,81.8750,76.7917,83.9167,59.4583,-99999.0000,-99999.0000,73.2917,63.9583,72.6250,76.7083,58.0833,78.6667,54.0000,-99999.0000,58.2500,-99999.0000,90.0000,74.2083,80.0000
9,2013/01/07 00:00:00,108.0833,102.2917,108.2083,64.9167,-99999.0000,-99999.0000,101.3810,88.2273,106.7000,93.9167,76.8182,111.8750,66.5417,-99999.0000,81.5833,-99999.0000,108.0000,107.2174,114.6667
10,2013/01/08 00:00:00,108.7500,109.2917,116.6667,66.5833,-99999.0000,-99999.0000,114.4583,76.8750,108.2917,90.1250,93.7000,101.6250,57.3750,-99999.0000,93.1250,-99999.0000,115.5833,111.1667,112.0000
11,2013/01/09 00:00:00,83.7143,84.5833,84.8333,56.7917,-99999.0000,-99999.0000,77.8333,66.0000,77.1667,76.5833,69.6818,74.2500,63.1250,-99999.0000,60.8750,-99999.0000,93.2917,79.4348,77.3684
12,2013/01/10 00:00:00,84.4583,82.5417,81.9167,62.6667,-99999.0000,-99999.0000,84.0000,70.4167,82.9583,82.9583,70.3750,91.2174,79.5217,-99999.0000,69.4583,-99999.0000,84.7083,89.3333,107.5417
13,2013/01/11 00:00:00,102.4167,101.5000,104.7500,68.8261,-99999.0000,-99999.0000,106.9167,77.1667,94.6250,95.8750,81.0833,89.0000,71.2083,-99999.0000,96.6500,-99999.0000,118.7500,126.9500,121.5417
14,2013/01/12 00:00:00,123.5833,121.2500,129.8333,88.9167,-99999.0000,-99999.0000,114.5833,107.9583,113.3750,94.3750,99.0000,114.5000,82.1667,-99999.0000,94.0000,-99999.0000,121.1667,125.7500,133.5833
15,2013/01/13 00:00:00,99.5417,93.3750,108.4583,77.0000,-99999.0000,-99999.0000,97.6667,85.9583,97.4583,89.6667,77.2917,89.8333,73.2500,-99999.0000,76.4583,-99999.0000,86.5833,96.2917,99.2727
16,2013/01/14 00:00:00,70.4286,63.0000,60.6250,39.4167,-99999.0000,-99999.0000,59.9167,47.0909,53.7619,49.0000,49.6667,47.9583,50.2917,-99999.0000,55.1250,-99999.0000,71.6667,66.2174,69.0000
17,2013/01/15 00:00:00,79.2500,69.1250,64.8696,53.8696,-99999.0000,-99999.0000,57.8333,59.7083,62.3333,64.1579,54.8333,51.1667,59.5833,-99999.0000,44.8750,-99999.0000,55.4167,72.0909,102.2500
18,2013/01/16 00:00:00,82.1250,71.4583,68.7917,56.8750,-99999.0000,-99999.0000,67.3333,62.0833,69.1250,64.7500,62.6250,49.7917,57.7083,-99999.0000,59.0417,-99999.0000,76.4545,74.3333,81.8333
19,2013/01/17 00:00:00,82.7083,81.4583,70.2917,62.0417,-99999.0000,-99999.0000,71.2083,70.2083,66.9583,73.8333,71.2174,65.4167,73.2609,-99999.0000,66.7500,-99999.0000,68.9583,79.7917,83.1739
20,2013/01/18 00:00:00,83.2381,79.0000,74.4583,65.4167,-99999.0000,-99999.0000,79.6250,71.7083,74.8750,82.1250,73.8750,73.6250,80.2083,-99999.0000,73.5833,-99999.0000,75.3750,80.9130,100.8333
21,2013/01/19 00:00:00,75.7917,66.6250,61.9167,57.5417,-99999.0000,-99999.0000,58.5833,60.2083,63.4583,61.9583,60.0000,54.7083,64.6667,-99999.0000,52.5417,-99999.0000,53.6250,65.1250,71.0833
22,2013/01/20 00:00:00,57.1250,47.1250,41.6250,39.7083,-99999.0000,-99999.0000,39.1250,40.0833,42.2083,38.0000,41.2083,26.7917,50.4167,-99999.0000,36.7500,-99999.0000,36.1250,39.6250,50.7500
23,2013/01/21 00:00:00,52.2500,41.7917,37.8750,31.0417,-99999.0000,-99999.0000,32.1364,31.7917,36.5833,31.0417,36.4167,20.3913,34.8750,-99999.0000,27.2500,-99999.0000,40.2500,42.2083,-99999.0000
24,2013/01/22 00:00:00,82.1667,79.0909,75.5833,42.2500,-99999.0000,-99999.0000,62.5417,47.1667,61.4167,52.6667,59.2500,44.0000,49.2917,-99999.0000,54.3333,-99999.0000,96.1667,75.1250,-99999.0000
25,2013/01/23 00:00:00,97.7273,83.7083,84.0000,63.6667,-99999.0000,-99999.0000,96.0833,70.1250,84.3333,90.8333,74.7917,70.1250,71.7083,-99999.0000,76.2174,-99999.0000,71.7500,79.5000,-99999.0000
26,2013/01/24 00:00:00,114.6250,112.9167,105.8750,74.5000,-99999.0000,-99999.0000,114.9583,85.8750,98.9583,94.5000,93.4583,88.6667,64.5000,-99999.0000,87.5833,-99999.0000,106.1667,97.7500,-99999.0000
27,2013/01/25 00:00:00,100.8261,91.9583,86.5000,73.8750,-99999.0000,-99999.0000,87.6250,84.5217,83.0417,81.5833,78.9565,77.6667,78.4583,-99999.0000,78.7917,-99999.0000,74.6250,76.5217,79.4583
28,2013/01/26 00:00:00,103.7917,92.5417,97.3333,75.2500,-99999.0000,-99999.0000,97.8696,83.7083,89.7083,94.6250,85.6667,94.0833,81.2083,-99999.0000,82.2917,-99999.0000,85.5833,91.4167,85.3333
29,2013/01/27 00:00:00,89.3750,78.2083,81.5417,65.2500,-99999.0000,-99999.0000,76.6250,74.2083,74.4167,74.5000,71.7083,73.9167,73.2917,-99999.0000,69.9167,-99999.0000,71.2500,76.0000,65.9583
30,2013/01/28 00:00:00,77.6667,71.8333,67.6667,59.2083,-99999.0000,-99999.0000,66.1667,66.3750,65.8000,67.0000,66.5000,65.0417,68.5417,-99999.0000,62.6250,-99999.0000,60.6250,70.5417,-99999.0000
31,2013/01/29 00:00:00,62.5417,55.1429,43.5263,44.6667,-99999.0000,-99999.0000,47.1250,47.0000,51.7500,40.8333,49.0000,42.4167,44.9130,-99999.0000,45.3750,-99999.0000,42.7917,50.6250,62.4583
32,2013/01/30 00:00:00,71.3750,65.0833,56.0833,49.3750,-99999.0000,-99999.0000,54.3750,54.7727,58.1250,51.8750,56.6667,48.4583,59.7083,-99999.0000,51.6667,-99999.0000,50.2917,57.2917,54.0000
33,2013/01/31 00:00:00,75.2000,70.4167,59.3333,56.3478,-99999.0000,-99999.0000,53.4583,61.4583,61.0000,59.1176,61.8750,51.8750,62.0000,-99999.0000,52.3333,-99999.0000,51.2500,59.3478,66.3333
34,2013/02/01 00:00:00,56.6667,76.5833,58.7500,30.3158,-99999.0000,-99999.0000,47.1905,35.5417,45.6316,-99999.0000,49.9583,29.6250,28.4167,-99999.0000,33.7083,-99999.0000,33.8333,47.0000,68.0435
35,2013/02/02 00:00:00,63.5833,53.9583,47.7083,42.7500,-99999.0000,-99999.0000,41.0833,46.8750,46.2083,-99999.0000,42.3333,38.5833,48.3750,-99999.0000,37.6667,-99999.0000,40.3750,42.5833,54.4783
36,2013/02/03 00:00:00,43.1667,35.5000,30.4167,29.0000,-99999.0000,-99999.0000,27.5417,29.9167,33.7917,-99999.0000,31.3333,22.3750,32.5417,-99999.0000,29.0833,-99999.0000,27.5417,28.9565,33.4167
37,2013/02/04 00:00:00,73.9524,73.5833,68.5000,39.6250,-99999.0000,-99999.0000,74.5833,45.6667,57.0500,-99999.0000,57.1818,37.0000,35.1667,-99999.0000,53.4167,-99999.0000,61.0417,56.5833,62.9583
38,2013/02/05 00:00:00,48.2917,36.5417,34.4211,27.1429,-99999.0000,-99999.0000,33.4167,23.4167,35.8261,-99999.0000,27.7917,18.6667,23.1667,-99999.0000,34.0000,-99999.0000,48.5000,33.7917,22.2632
39,2013/02/06 00:00:00,50.0000,59.6000,38.9500,29.0000,-99999.0000,-99999.0000,29.9565,27.1250,35.1667,-99999.0000,29.7083,17.2917,22.5833,-99999.0000,29.3750,-99999.0000,26.5000,29.6316,-99999.0000
40,2013/02/07 00:00:00,49.0870,35.8947,40.0000,34.0000,-99999.0000,-99999.0000,28.2917,30.6667,39.6250,-99999.0000,30.2273,21.8333,29.4583,-99999.0000,25.8750,-99999.0000,24.1667,26.0435,-99999.0000
41,2013/02/08 00:00:00,33.2381,23.5833,24.4583,18.3750,-99999.0000,-99999.0000,18.9545,16.5500,20.1333,-99999.0000,18.7500,15.3750,17.7500,-99999.0000,18.0833,-99999.0000,20.2500,21.1667,10.6250
42,2013/02/09 00:00:00,41.7083,34.5000,35.6250,22.5833,-99999.0000,-99999.0000,28.2381,23.9130,29.8333,-99999.0000,23.4583,28.9167,25.2500,-99999.0000,25.2083,-99999.0000,30.5833,32.9583,31.8333
43,2013/02/10 00:00:00,52.9583,48.1667,50.4583,41.0000,-99999.0000,-99999.0000,42.8750,40.8333,45.3750,-99999.0000,38.5417,41.2500,44.3333,-99999.0000,39.0000,-99999.0000,51.6667,43.5833,54.2083
44,2013/02/11 00:00:00,38.3750,31.2500,33.0833,25.3333,-99999.0000,-99999.0000,28.9130,24.6667,28.0417,-99999.0000,25.9167,24.2083,27.6667,-99999.0000,26.3333,-99999.0000,27.0417,28.3043,27.5417
45,2013/02/12 00:00:00,49.9167,48.6667,47.4167,31.0417,-99999.0000,-99999.0000,35.5833,32.6667,35.7917,-99999.0000,33.5417,32.1250,30.5833,-99999.0000,34.8333,-99999.0000,41.7917,36.8333,29.6087
46,2013/02/13 00:00:00,43.3333,35.3750,37.6250,30.7917,-99999.0000,-99999.0000,29.7391,28.7917,30.7500,-99999.0000,29.1667,23.0000,33.1667,-99999.0000,28.5417,-99999.0000,29.6667,29.2083,36.2917
47,2013/02/14 00:00:00,50.4286,41.6250,40.6667,34.4167,-99999.0000,-99999.0000,31.7917,33.0833,38.9048,-99999.0000,35.7500,28.7917,45.5217,-99999.0000,34.4583,-99999.0000,34.8750,37.1250,44.3333
48,2013/02/15 00:00:00,-99999.0000,55.3333,55.6667,35.9167,-99999.0000,-99999.0000,49.3750,40.2083,46.7083,-99999.0000,41.8750,44.3333,36.5417,-99999.0000,43.2500,-99999.0000,51.0833,47.4167,54.3478
49,2013/02/16 00:00:00,-99999.0000,45.0417,49.2917,42.2083,-99999.0000,-99999.0000,38.1667,41.7917,43.6667,-99999.0000,40.5417,35.3750,47.8750,-99999.0000,37.0833,-99999.0000,37.0417,37.1250,36.9167
50,2013/02/17 00:00:00,-99999.0000,49.9167,50.5833,47.1250,-99999.0000,-99999.0000,37.5909,43.9583,45.1250,-99999.0000,43.8750,37.2083,50.4167,-99999.0000,35.5000,-99999.0000,43.9583,42.3750,-99999.0000
51,2013/02/18 00:00:00,74.4000,60.0833,54.6250,32.5417,-99999.0000,-99999.0000,42.6667,34.2500,42.2500,-99999.0000,38.9583,26.3750,27.7917,-99999.0000,31.0833,-99999.0000,40.6667,37.6190,44.9167
52,2013/02/19 00:00:00,55.9167,41.5417,48.0417,27.2000,-99999.0000,-99999.0000,45.5000,26.6250,38.4583,-99999.0000,35.6250,26.3750,22.6250,-99999.0000,40.2500,-99999.0000,43.3333,42.0417,43.5455
53,2013/02/20 00:00:00,60.6818,64.0556,56.0833,45.3333,-99999.0000,-99999.0000,53.6250,44.6667,49.7083,-99999.0000,44.9167,39.4167,42.1667,-99999.0000,46.0417,-99999.0000,54.6190,48.1739,44.8333
54,2013/02/21 00:00:00,74.4167,66.5000,67.5833,51.8333,-99999.0000,-99999.0000,64.6250,51.8750,61.0000,-99999.0000,53.6250,48.8750,47.3333,-99999.0000,57.0909,-99999.0000,73.6250,70.3478,62.5417
55,2013/02/22 00:00:00,66.5263,60.7917,62.8333,44.3750,-99999.0000,-99999.0000,47.7083,44.3478,48.3750,-99999.0000,40.2609,37.7500,32.4545,-99999.0000,44.9583,-99999.0000,56.9167,44.3913,29.7059
56,2013/02/23 00:00:00,62.0870,54.2083,56.8333,48.1667,-99999.0000,-99999.0000,50.0417,49.0000,48.0833,-99999.0000,47.6250,42.2500,51.0417,-99999.0000,48.8333,-99999.0000,52.4583,50.5833,53.1250
57,2013/02/24 00:00:00,72.5833,63.7083,63.1667,63.4167,-99999.0000,-99999.0000,50.7500,63.4583,54.7083,-99999.0000,58.9583,52.0833,71.4348,-99999.0000,51.7083,-99999.0000,48.5833,54.2917,63.1250
58,2013/02/25 00:00:00,72.2609,63.2500,64.0833,60.2917,-99999.0000,-99999.0000,43.6250,58.2083,53.5833,-99999.0000,55.5000,43.2083,66.4167,-99999.0000,45.5833,-99999.0000,41.4167,48.3182,53.5833
59,2013/02/26 00:00:00,92.7778,77.8333,77.4583,70.1667,-99999.0000,-99999.0000,52.1250,69.6250,67.9444,-99999.0000,67.1667,53.0833,60.3333,-99999.0000,53.9583,-99999.0000,47.5000,55.5909,68.8750
60,2013/02/27 00:00:00,81.5417,84.5909,68.1250,44.4783,-99999.0000,-99999.0000,58.6250,49.2083,54.5000,-99999.0000,51.0000,45.4211,33.3750,-99999.0000,52.8750,-99999.0000,43.1250,46.2083,55.2381
61,2013/02/28 00:00:00,48.1667,40.2500,42.4167,32.7917,-99999.0000,-99999.0000,26.1667,32.8333,40.6667,-99999.0000,30.4583,23.5833,25.0870,-99999.0000,23.2083,-99999.0000,24.7917,21.7917,21.0417
62,2013/03/01 00:00:00,73.9130,62.2083,62.0833,56.7917,-99999.0000,-99999.0000,33.9583,45.6667,62.6667,38.5833,52.6667,43.5417,62.0417,-99999.0000,40.5833,-99999.0000,23.0833,35.6087,53.2500
63,2013/03/02 00:00:00,36.5417,25.4545,31.8333,18.9091,-99999.0000,-99999.0000,23.8333,23.2174,30.7500,22.4348,20.8696,26.7917,22.2917,-99999.0000,20.2500,-99999.0000,23.5833,26.2500,-99999.0000
64,2013/03/03 00:00:00,61.3333,57.5217,59.8750,41.3750,-99999.0000,-99999.0000,48.8750,42.7917,48.6667,49.1667,41.8750,56.0833,46.9167,-99999.0000,44.2083,-99999.0000,55.9583,55.2500,-99999.0000
65,2013/03/04 00:00:00,79.2917,68.5833,64.6250,53.4167,-99999.0000,-99999.0000,55.1667,56.6818,56.7083,52.8750,55.0909,54.2917,60.5000,-99999.0000,50.8750,-99999.0000,64.1667,61.6364,-99999.0000
66,2013/03/05 00:00:00,110.5714,94.8750,87.1667,93.8696,-99999.0000,-99999.0000,67.1667,89.8333,79.1250,77.4583,83.7083,74.1250,93.6250,-99999.0000,71.7917,-99999.0000,60.9583,65.1667,90.6087
67,2013/03/06 00:00:00,107.5417,97.0909,89.5000,95.0833,-99999.0000,-99999.0000,78.1250,95.0500,88.0417,74.1250,91.0833,75.0417,82.5833,-99999.0000,75.2609,-99999.0000,68.0000,84.8750,93.6667
68,2013/03/07 00:00:00,100.7391,104.6190,101.8696,73.1250,-99999.0000,-99999.0000,76.5909,86.0833,76.7273,66.5417,82.0000,72.0435,67.7917,-99999.0000,74.4583,-99999.0000,68.0000,70.7083,96.4167
69,2013/03/08 00:00:00,98.8636,100.2083,92.8333,72.6667,-99999.0000,-99999.0000,72.7917,85.6250,69.7083,67.3750,78.6250,86.6667,65.7917,-99999.0000,72.8750,-99999.0000,75.5000,80.7917,122.6667
70,2013/03/09 00:00:00,80.1176,69.9583,61.2917,57.8333,-99999.0000,-99999.0000,63.1667,64.4583,65.2083,58.8750,61.8750,64.1250,55.4167,-99999.0000,57.7500,-99999.0000,54.9167,66.0000,87.3750
71,2013/03/10 00:00:00,67.6087,62.8182,50.7500,40.5833,-99999.0000,-99999.0000,40.4783,43.6667,40.9583,37.7083,39.0833,38.8333,38.5000,-99999.0000,38.7083,-99999.0000,34.4167,40.8333,68.1667
72,2013/03/11 00:00:00,77.8636,65.9167,64.9167,60.0000,-99999.0000,-99999.0000,54.0000,61.5000,59.7917,47.8333,59.3913,49.4583,57.2917,-99999.0000,48.9583,-99999.0000,44.5417,46.7083,46.5417
73,2013/03/12 00:00:00,62.9167,53.7500,55.4167,46.0000,-99999.0000,-99999.0000,43.9500,42.7083,51.7083,34.8333,46.4167,43.9524,44.6250,-99999.0000,42.2083,-99999.0000,30.8750,41.9167,38.3478
74,2013/03/13 00:00:00,70.2500,65.5238,57.5417,43.6087,-99999.0000,-99999.0000,54.4545,52.4583,50.7500,44.9000,53.6667,47.7917,39.7826,-99999.0000,44.2500,-99999.0000,40.7917,46.7917,59.9583
75,2013/03/14 00:00:00,77.9583,67.6250,74.6000,60.6667,-99999.0000,-99999.0000,67.2917,57.5417,71.3750,66.7500,65.5000,71.2500,66.5000,-99999.0000,63.8696,-99999.0000,64.4583,67.3913,50.2083
76,2013/03/15 00:00:00,85.2174,75.2500,79.8333,65.8750,-99999.0000,-99999.0000,69.5238,67.5455,73.2917,68.2917,68.9583,74.3750,69.6667,-99999.0000,65.5000,-99999.0000,59.5000,71.6667,62.5000
77,2013/03/16 00:00:00,80.2174,66.8333,73.7917,59.0000,-99999.0000,-99999.0000,56.7083,60.0417,69.3750,58.5000,62.5000,64.0833,59.2083,-99999.0000,50.0000,-99999.0000,46.9583,52.5000,55.9167
78,2013/03/17 00:00:00,70.5833,63.5833,66.6667,52.8750,-99999.0000,-99999.0000,48.2500,47.6250,59.2083,45.3333,51.7500,46.7083,45.9583,-99999.0000,49.0833,-99999.0000,33.8333,39.5417,53.2083
79,2013/03/18 00:00:00,57.8636,59.2083,51.2609,33.5417,-99999.0000,-99999.0000,47.1667,40.8750,42.0000,35.2500,41.3333,41.0000,28.7917,-99999.0000,40.8333,-99999.0000,33.1250,34.8333,47.1667
80,2013/03/19 00:00:00,47.7083,34.6667,27.5417,20.2500,-99999.0000,-99999.0000,33.5833,29.1250,33.4583,23.7500,27.5000,22.6250,19.0000,-99999.0000,28.0417,-99999.0000,18.0000,25.1250,39.2609
81,2013/03/20 00:00:00,58.1667,46.8182,42.5417,24.3043,-99999.0000,-99999.0000,33.4167,35.6667,33.5833,29.7500,33.0000,36.9583,30.2917,-99999.0000,27.5833,-99999.0000,39.2083,38.9167,67.6667
82,2013/03/21 00:00:00,73.2174,61.5217,66.1250,57.2083,-99999.0000,-99999.0000,46.2500,56.3750,56.4583,47.8750,53.4167,52.1667,58.1667,-99999.0000,41.8333,-99999.0000,39.0000,41.8333,53.7917
83,2013/03/22 00:00:00,79.9167,67.4583,77.1667,51.0000,-99999.0000,-99999.0000,57.5833,49.7917,61.0870,48.0000,54.7083,52.7500,44.2083,-99999.0000,54.3333,-99999.0000,32.6667,49.3333,54.5000
84,2013/03/23 00:00:00,66.7826,62.6667,59.0417,31.2500,-99999.0000,-99999.0000,44.2917,43.5833,46.2500,37.7917,46.2917,32.7917,28.9167,-99999.0000,38.4583,-99999.0000,28.7500,34.5000,47.5833
85,2013/03/24 00:00:00,66.8750,64.6250,53.5417,35.2500,-99999.0000,-99999.0000,42.2917,37.3750,43.4583,32.7083,44.0833,-99999.0000,32.0417,-99999.0000,37.3333,-99999.0000,26.5833,30.5000,49.0417
86,2013/03/25 00:00:00,67.0000,52.2083,58.4583,53.3636,-99999.0000,-99999.0000,43.6667,49.2083,54.7083,44.0000,50.1364,46.5500,52.6250,-99999.0000,39.4583,-99999.0000,38.5417,40.5000,44.6667
87,2013/03/26 00:00:00,49.2917,37.8824,43.0000,38.4091,-99999.0000,-99999.0000,27.4167,33.7083,37.4444,26.2083,35.7500,36.7500,37.5833,-99999.0000,24.6364,-99999.0000,27.0000,30.7391,36.8333
88,2013/03/27 00:00:00,46.0833,38.9583,39.8750,23.9167,-99999.0000,-99999.0000,30.5000,25.9091,44.7083,27.8750,30.8750,31.0833,24.0435,-99999.0000,28.2917,-99999.0000,30.5000,32.7917,39.7917
89,2013/03/28 00:00:00,46.6818,29.3333,31.5556,-99999.0000,-99999.0000,-99999.0000,20.9412,18.4583,29.8333,14.9167,22.3750,15.1667,18.7500,-99999.0000,19.1667,-99999.0000,16.7917,21.3750,-99999.0000
90,2013/03/29 00:00:00,52.2917,35.7083,38.5000,-99999.0000,-99999.0000,-99999.0000,31.1905,28.5417,38.6667,23.0000,29.6250,28.6250,28.5417,-99999.0000,29.8750,-99999.0000,38.0000,33.1667,-99999.0000
91,2013/03/30 00:00:00,43.9167,34.4583,-99999.0000,24.6667,-99999.0000,-99999.0000,23.8824,25.5833,31.7917,20.1667,26.0833,21.4583,27.2500,-99999.0000,21.6250,-99999.0000,19.6364,22.9167,-99999.0000
92,2013/03/31 00:00:00,44.2174,34.1667,39.0000,31.9167,-99999.0000,-99999.0000,22.7500,28.8333,31.8333,22.5000,29.7500,23.7500,32.1667,-99999.0000,24.3750,-99999.0000,22.2500,23.7500,-99999.0000
93,2013/04/01 00:00:00,54.7917,48.4583,41.8750,39.2083,33.1925,37.8575,30.0417,38.2500,40.1667,29.5417,39.8750,29.0000,37.7917,-99999.0000,30.3750,-99999.0000,33.3333,33.4167,-99999.0000
94,2013/04/02 00:00:00,68.8636,63.0000,57.5000,53.7083,42.6908,41.8621,42.7083,51.8333,56.0833,47.0000,51.0000,45.5417,48.6667,-99999.0000,40.3182,-99999.0000,32.8333,41.0417,-99999.0000
95,2013/04/03 00:00:00,78.2083,69.0500,74.8333,64.2500,54.2054,53.6821,60.2917,62.3333,71.0833,60.9583,61.0000,65.2917,64.3750,-99999.0000,53.9167,-99999.0000,45.3158,56.2917,-99999.0000
96,2013/04/04 00:00:00,49.2083,42.2000,47.5833,37.4167,32.9012,35.5867,30.6667,35.9167,50.1250,31.2500,36.9167,35.7500,44.1250,-99999.0000,29.1667,-99999.0000,28.3750,27.7083,-99999.0000
97,2013/04/05 00:00:00,59.5909,50.8750,36.5417,28.0870,-99999.0000,34.7692,40.6250,38.0833,44.7500,31.7917,36.2500,24.6250,21.6667,-99999.0000,36.2083,-99999.0000,28.0000,29.9583,-99999.0000
98,2013/04/06 00:00:00,50.1818,50.8696,42.3913,31.1304,32.1862,36.7233,33.0435,33.6522,36.6957,31.2174,32.3913,29.8261,31.4783,-99999.0000,33.9130,-99999.0000,33.8261,35.7391,-99999.0000
99,2013/04/07 00:00:00,68.0833,69.3478,57.5000,55.7083,48.2783,50.1321,48.0000,54.3333,55.7083,49.5000,55.0833,50.2500,58.9167,-99999.0000,53.2500,-99999.0000,49.7917,57.3750,-99999.0000
100,2013/04/08 00:00:00,87.3750,85.8333,80.2500,70.4167,63.1621,70.5196,68.7917,69.0833,79.3333,72.6250,72.3810,69.2083,62.9167,-99999.0000,67.5417,-99999.0000,68.0000,73.8750,-99999.0000
101,2013/04/09 00:00:00,35.7500,28.2083,30.7500,26.3043,28.6925,37.3588,23.5000,19.2083,33.5652,23.4167,26.8182,22.4583,22.1667,-99999.0000,22.7917,-99999.0000,29.8333,30.4167,38.6111
102,2013/04/10 00:00:00,75.0000,69.5833,66.4583,64.1739,55.3942,64.2179,61.4286,60.8750,67.6250,58.9583,61.9583,57.1739,61.9583,-99999.0000,55.7500,-99999.0000,57.2917,59.4167,64.0000
103,2013/04/11 00:00:00,57.6667,60.5000,56.7917,45.1667,45.9575,55.8042,53.0833,46.5217,53.7083,51.8750,45.9583,51.3750,40.7500,-99999.0000,43.9167,-99999.0000,49.6250,54.4091,-99999.0000
104,2013/04/12 00:00:00,57.2500,52.9444,47.1667,41.0417,39.0750,45.4850,44.4167,44.0000,49.2500,39.7500,44.7917,37.7500,36.9565,-99999.0000,40.5500,-99999.0000,42.6250,44.9583,-99999.0000
105,2013/04/13 00:00:00,72.9583,79.2667,58.9583,56.1667,59.6887,68.7450,55.6667,56.3750,66.5417,46.3333,61.3750,45.0000,50.5000,-99999.0000,56.7083,-99999.0000,67.1250,67.4583,-99999.0000
106,2013/04/14 00:00:00,147.0833,170.4583,163.8750,125.5000,162.9950,135.8067,161.0833,147.6667,194.2500,120.0417,153.5833,146.2083,109.5000,-99999.0000,120.8750,-99999.0000,141.0000,131.0000,-99999.0000
107,2013/04/15 00:00:00,128.4167,126.5417,-99999.0000,104.2917,100.1779,107.0883,138.3750,100.7500,146.7917,113.2000,107.8333,108.7083,91.9583,-99999.0000,105.7917,-99999.0000,100.0833,103.4167,-99999.0000
108,2013/04/16 00:00:00,73.1905,75.0833,60.1250,59.0455,35.4096,40.7392,74.3333,54.7083,82.9167,72.4167,60.5833,56.2500,53.3750,-99999.0000,57.5417,-99999.0000,32.5417,45.2083,-99999.0000
109,2013/04/17 00:00:00,57.2083,59.8824,32.1667,33.3333,28.4633,42.5371,59.6667,41.3333,47.0833,34.8750,42.9091,34.9048,30.9583,-99999.0000,43.5417,-99999.0000,30.8333,32.5000,-99999.0000
110,2013/04/18 00:00:00,44.2500,44.0417,22.2500,22.0417,18.6612,35.5767,45.0417,31.8750,33.5417,26.5000,36.3333,30.9167,23.2500,-99999.0000,31.3913,-99999.0000,20.2500,24.4583,-99999.0000
111,2013/04/19 00:00:00,54.6842,44.5417,26.0952,26.4167,21.7150,37.4225,28.5833,-99999.0000,33.0952,20.5417,30.1667,23.0833,22.0417,-99999.0000,24.5000,-99999.0000,18.1111,19.1250,-99999.0000
112,2013/04/20 00:00:00,61.3750,51.1667,39.5000,35.6667,24.4300,41.5546,32.4167,36.8182,48.7083,28.4167,42.0417,29.2917,26.0417,-99999.0000,34.6250,-99999.0000,23.5417,26.8696,-99999.0000
113,2013/04/21 00:00:00,48.7391,37.2083,32.6667,33.8750,28.0325,42.4071,35.3636,34.6250,40.4583,32.7500,36.1250,33.7083,41.6667,-99999.0000,30.7500,-99999.0000,31.4167,29.8750,-99999.0000
114,2013/04/22 00:00:00,64.0000,59.7500,50.4583,52.9565,34.2867,36.3243,49.6875,48.9583,55.4167,38.3750,48.5000,43.7917,46.8333,-99999.0000,36.9091,-99999.0000,27.7500,33.8333,-99999.0000
115,2013/04/23 00:00:00,62.9048,72.4583,54.4167,54.0833,31.0596,33.1096,39.6667,51.5000,57.8182,41.1667,52.0833,45.5789,48.7273,-99999.0000,40.2917,-99999.0000,28.7917,42.6667,-99999.0000
116,2013/04/24 00:00:00,60.3750,80.5833,46.3333,31.9583,30.9567,33.0654,40.6250,40.8333,39.7917,31.1739,43.2500,32.9167,31.8333,-99999.0000,35.5833,-99999.0000,26.9167,32.4783,-99999.0000
117,2013/04/25 00:00:00,42.1905,40.1250,25.9167,20.0000,24.2000,24.7087,29.3478,28.0000,24.4167,22.0870,24.4583,23.5833,23.5000,-99999.0000,27.2083,-99999.0000,22.3750,26.0417,-99999.0000
