Timestamp,O3,PM2.5,NO2,SO2,Pressure,RH,Temperature,Wind Speed,O3BL,PMBL,NO2BL,SO2BL,PBL,rhbl,TBL,WSBL,ln(O3)-O3BL,ln(PM)-PMBL,ln(NO2)-NO2BL,ln(SO2)-SO2BL,ln(P)-PBL,ln(rh)-rhbl,ln(T)-TBL,ln(WS)-WSBL
2001/02/19,0,33.7916666666,0,0,0,0,0,0,0,3.43299105096,0,0,0,0,0,0,0,0.08722317280,0,0,0,0,0,0
2001/02/20,0,30.0416666666,0,0,0,0,0,0,0,3.44004700534,0,0,0,0,0,0,0,-0.0374616984,0,0,0,0,0,0
2001/02/21,0,39.0416666666,0,0,0,0,0,0,0,3.44694126759,0,0,0,0,0,0,0,0.21768818429,0,0,0,0,0,0
2001/02/22,0,41.625,0,0,0,0,0,0,0,3.45359143708,0,0,0,0,0,0,0,0.27510951121,0,0,0,0,0,0
2001/02/23,0,39.7916666666,0,0,0,0,0,0,0,3.45995470412,0,0,0,0,0,0,0,0.22370280600,0,0,0,0,0,0
2001/02/24,0,40.0833333333,0,0,0,0,0,0,0,3.46588893951,0,0,0,0,0,0,0,0.22507168080,0,0,0,0,0,0
2001/02/25,0,20.5416666666,0,0,0,0,0,0,0,3.47128160078,0,0,0,0,0,0,0,-0.4488262570,0,0,0,0,0,0
2001/02/26,0,13.875,0,0,0,0,0,0,0,3.47598325560,0,0,0,0,0,0,0,-0.8458945959,0,0,0,0,0,0
2001/02/27,0,19.8333333333,0,0,0,0,0,0,0,3.48003958914,0,0,0,0,0,0,0,-0.4926755652,0,0,0,0,0,0
2001/02/28,0,71.875,0,0,0,0,0,0,0,3.48332551438,0,0,0,0,0,0,0,0.79160298473,0,0,0,0,0,0
2001/03/01,0,24.0208333333,0,0,0,0,0,0,0,3.48572649845,0,0,0,0,0,0,0,-0.3068049890,0,0,0,0,0,0
2001/03/02,0,40.9166666666,0,0,0,0,0,0,0,3.48719584550,0,0,0,0,0,0,0,0.22434163249,0,0,0,0,0,0
2001/03/03,0,57.6666666666,0,0,0,0,0,0,0,3.48773001093,0,0,0,0,0,0,0,0.56694929489,0,0,0,0,0,0
2001/03/04,0,45.25,0,0,0,0,0,0,0,3.48738784636,0,0,0,0,0,0,0,0.32481482378,0,0,0,0,0,0
2001/03/05,0,39.1666666666,0,0,0,0,0,0,0,3.48626447173,0,0,0,0,0,0,0,0.18156157317,0,0,0,0,0,0
2001/03/06,0,42.125,0,0,0,0,0,0,0,3.48438758353,0,0,0,0,0,0,0,0.25625380513,0,0,0,0,0,0
2001/03/07,0,35.1119791666,0,0,0,0,0,0,0,3.48175826837,0,0,0,0,0,0,0,0.07678409066,0,0,0,0,0,0
2001/03/08,0,23.5,0,0,0,0,0,0,0,3.47834590612,0,0,0,0,0,0,0,-0.3213454849,0,0,0,0,0,0
2001/03/09,0,66.125,0,0,0,0,0,0,0,3.47414460056,0,0,0,0,0,0,0,0.71740228961,0,0,0,0,0,0
2001/03/10,0,65.1666666666,0,0,0,0,0,0,0,3.46917821378,0,0,0,0,0,0,0,0.70776987697,0,0,0,0,0,0
2001/03/11,0,55.6666666666,0,0,0,0,0,0,0,3.46351990444,0,0,0,0,0,0,0,0.55586161930,0,0,0,0,0,0
2001/03/12,0,18.6041666666,0,0,0,0,0,0,0,3.45734901598,0,0,0,0,0,0,0,-0.5339634460,0,0,0,0,0,0
2001/03/13,0,44.7083333333,0,0,0,0,0,0,0,3.45070617023,0,0,0,0,0,0,0,0.34945374204,0,0,0,0,0,0
2001/03/14,0,37.75,0,0,0,0,0,0,0,3.44348478424,0,0,0,0,0,0,0,0.18750069145,0,0,0,0,0,0
2001/03/15,0,23.9375,0,0,0,0,0,0,0,3.43558841045,0,0,0,0,0,0,0,-0.2601421435,0,0,0,0,0,0
2001/03/16,0,35.8333333333,0,0,0,0,0,0,0,3.42710454768,0,0,0,0,0,0,0,0.15177401120,0,0,0,0,0,0
2001/03/17,0,36.2083333333,0,0,0,0,0,0,0,3.41801460866,0,0,0,0,0,0,0,0.17127468625,0,0,0,0,0,0
2001/03/18,0,31.0520833333,0,0,0,0,0,0,0,3.40833279659,0,0,0,0,0,0,0,0.02733310561,0,0,0,0,0,0
2001/03/19,0,33.7083333333,0,0,0,0,0,0,0,3.39809861487,0,0,0,0,0,0,0,0.11964647183,0,0,0,0,0,0
2001/03/20,0,30.3125,0,0,0,0,0,0,0,3.38737102100,0,0,0,0,0,0,0,0.02418914769,0,0,0,0,0,0
2001/03/21,0,32.125,0,0,0,0,0,0,0,3.37619706598,0,0,0,0,0,0,0,0.09343747722,0,0,0,0,0,0
2001/03/22,0,36.375,0,0,0,0,0,0,0,3.36478458448,0,0,0,0,0,0,0,0.22909714100,0,0,0,0,0,0
2001/03/23,0,28.75,0,0,0,0,0,0,0,3.35327185160,0,0,0,0,0,0,0,0.00536591563,0,0,0,0,0,0
2001/03/24,0,18.0833333333,0,0,0,0,0,0,0,3.34174043829,0,0,0,0,0,0,0,-0.4467497345,0,0,0,0,0,0
2001/03/25,0,13.6666666666,0,0,0,0,0,0,0,3.33034631514,0,0,0,0,0,0,0,-0.7153865371,0,0,0,0,0,0
2001/03/26,0,17.6666666666,0,0,0,0,0,0,0,3.31921804087,0,0,0,0,0,0,0,-0.4475384159,0,0,0,0,0,0
2001/03/27,0,27.2083333333,0,0,0,0,0,0,0,3.30852591641,0,0,0,0,0,0,0,-0.0050026174,0,0,0,0,0,0
2001/03/28,0,36.0364583333,0,0,0,0,0,0,0,3.29823324670,0,0,0,0,0,0,0,0.28629791076,0,0,0,0,0,0
2001/03/29,0,35.2083333333,0,0,0,0,0,0,0,3.28852262037,0,0,0,0,0,0,0,0.27276017663,0,0,0,0,0,0
2001/03/30,0,32.4583333333,0,0,0,0,0,0,0,3.27944101536,0,0,0,0,0,0,0,0.20051620016,0,0,0,0,0,0
2001/03/31,0,31.4583333333,0,0,0,0,0,0,0,3.27096069817,0,0,0,0,0,0,0,0.17770322072,0,0,0,0,0,0
2001/04/01,0,36.3125,0,0,0,0,0,0,0,3.26305568510,0,0,0,0,0,0,0,0.32910634950,0,0,0,0,0,0
2001/04/02,0,29.2083333333,0,0,0,0,0,0,0,3.25565750886,0,0,0,0,0,0,0,0.11879654781,0,0,0,0,0,0
2001/04/03,0,29.5416666666,0,0,0,0,0,0,0,3.24865948498,0,0,0,0,0,0,0,0.13714221120,0,0,0,0,0,0
2001/04/04,0,9.13932291666,0,0,0,0,0,0,0,3.24199086758,0,0,0,0,0,0,0,-1.0294045640,0,0,0,0,0,0
2001/04/05,0,15.25,0,0,0,0,0,0,0,3.23565125285,0,0,0,0,0,0,0,-0.5110717498,0,0,0,0,0,0
2001/04/06,0,15.125,0,0,0,0,0,0,0,3.22962340702,0,0,0,0,0,0,0,-0.5132744031,0,0,0,0,0,0
2001/04/07,0,17.0416666666,0,0,0,0,0,0,0,3.22395792554,0,0,0,0,0,0,0,-0.3882965998,0,0,0,0,0,0
2001/04/08,0,18.0416666666,0,0,0,0,0,0,0,3.21874509308,0,0,0,0,0,0,0,-0.3260611954,0,0,0,0,0,0
2001/04/09,0,11.6666666666,0,0,0,0,0,0,0,3.21398567681,0,0,0,0,0,0,0,-0.7572499039,0,0,0,0,0,0
2001/04/10,0,19.4583333333,0,0,0,0,0,0,0,3.20955488683,0,0,0,0,0,0,0,-0.2412794595,0,0,0,0,0,0
2001/04/11,0,8.25,0,0,0,0,0,0,0,3.20535917591,0,0,0,0,0,0,0,-1.0951459755,0,0,0,0,0,0
2001/04/12,0,28.1875,0,0,0,0,0,0,0,3.20151115504,0,0,0,0,0,0,0,0.13736746221,0,0,0,0,0,0
2001/04/13,0,35.25,0,0,0,0,0,0,0,3.19805773622,0,0,0,0,0,0,0,0.36440779303,0,0,0,0,0,0
2001/04/14,0,47.4583333333,0,0,0,0,0,0,0,3.19496151436,0,0,0,0,0,0,0,0.66489061873,0,0,0,0,0,0
2001/04/15,0,56.8333333333,0,0,0,0,0,0,0,3.19223054369,0,0,0,0,0,0,0,0.84789246436,0,0,0,0,0,0
2001/04/16,0,48.0,0,0,0,0,0,0,0,3.18992673034,0,0,0,0,0,0,0,0.68127428056,0,0,0,0,0,0
2001/04/17,0,45.3333333333,0,0,0,0,0,0,0,3.18814951972,0,0,0,0,0,0,0,0.62589307734,0,0,0,0,0,0
2001/04/18,0,26.375,0,0,0,0,0,0,0,3.18688871501,0,0,0,0,0,0,0,0.08552787677,0,0,0,0,0,0
2001/04/19,0,24.4583333333,0,0,0,0,0,0,0,3.18609609640,0,0,0,0,0,0,0,0.01087489307,0,0,0,0,0,0
2001/04/20,0,19.875,0,0,0,0,0,0,0,3.18564064735,0,0,0,0,0,0,0,-0.1961779868,0,0,0,0,0,0
2001/04/21,0,14.25,0,0,0,0,0,0,0,3.18536304264,0,0,0,0,0,0,0,-0.5286061359,0,0,0,0,0,0
2001/04/22,0,13.0416666666,0,0,0,0,0,0,0,3.18513643081,0,0,0,0,0,0,0,-0.6169870706,0,0,0,0,0,0
2001/04/23,0,29.875,0,0,0,0,0,0,0,3.18486908184,0,0,0,0,0,0,0,0.21215292840,0,0,0,0,0,0
2001/04/24,0,39.8333333333,0,0,0,0,0,0,0,3.18449268964,0,0,0,0,0,0,0,0.50021139305,0,0,0,0,0,0
2001/04/25,0,13.0520833333,0,0,0,0,0,0,0,3.18390784559,0,0,0,0,0,0,0,-0.6149600821,0,0,0,0,0,0
2001/04/26,0,26.0416666666,0,0,0,0,0,0,0,3.18311506622,0,0,0,0,0,0,0,0.07658275316,0,0,0,0,0,0
2001/04/27,0,35.9583333333,0,0,0,0,0,0,0,3.18196704109,0,0,0,0,0,0,0,0.40039381964,0,0,0,0,0,0
2001/04/28,0,35.0833333333,0,0,0,0,0,0,0,3.18041242699,0,0,0,0,0,0,0,0.37731375690,0,0,0,0,0,0
2001/04/29,0,19.2916666666,0,0,0,0,0,0,0,3.17843291397,0,0,0,0,0,0,0,-0.2187596902,0,0,0,0,0,0
2001/04/30,0,14.3958333333,0,0,0,0,0,0,0,3.17599338022,0,0,0,0,0,0,0,-0.5090545673,0,0,0,0,0,0
2001/05/01,0,28.0833333333,0,0,0,0,0,0,0,3.17310370329,0,0,0,0,0,0,0,0.16207257727,0,0,0,0,0,0
2001/05/02,0,35.5416666666,0,0,0,0,0,0,0,3.16985184804,0,0,0,0,0,0,0,0.40085386909,0,0,0,0,0,0
2001/05/03,0,26.25,0,0,0,0,0,0,0,3.16633808273,0,0,0,0,0,0,0,0.10132790630,0,0,0,0,0,0
2001/05/04,0,56.9166666666,0,0,0,0,0,0,0,3.16255112912,0,0,0,0,0,0,0,0.87903708066,0,0,0,0,0,0
2001/05/05,0,41.6666666666,0,0,0,0,0,0,0,3.15856751694,0,0,0,0,0,0,0,0.57113393169,0,0,0,0,0,0
2001/05/06,0,19.3333333333,0,0,0,0,0,0,0,3.15432426198,0,0,0,0,0,0,0,-0.1924935401,0,0,0,0,0,0
2001/05/07,0,15.2916666666,0,0,0,0,0,0,0,3.14962626596,0,0,0,0,0,0,0,-0.4223182482,0,0,0,0,0,0
2001/05/08,0,13.0625,0,0,0,0,0,0,0,3.14443249630,0,0,0,0,0,0,0,-0.5746869665,0,0,0,0,0,0
2001/05/09,0,13.5,0,0,0,0,0,0,0,3.13879181368,0,0,0,0,0,0,0,-0.5361021282,0,0,0,0,0,0
2001/05/10,0,15.0,0,0,0,0,0,0,0,3.13274317820,0,0,0,0,0,0,0,-0.4246929771,0,0,0,0,0,0
2001/05/11,0,24.875,0,0,0,0,0,0,0,3.12617793458,0,0,0,0,0,0,0,0.08768534846,0,0,0,0,0,0
2001/05/12,0,30.9166666666,0,0,0,0,0,0,0,3.11910838137,0,0,0,0,0,0,0,0.31218703143,0,0,0,0,0,0
2001/05/13,0,38.9583333333,0,0,0,0,0,0,0,3.11148492170,0,0,0,0,0,0,0,0.55100777723,0,0,0,0,0,0
2001/05/14,0,34.25,0,0,0,0,0,0,0,3.10323534920,0,0,0,0,0,0,0,0.43045121550,0,0,0,0,0,0
2001/05/15,0,16.2916666666,0,0,0,0,0,0,0,3.09420904915,0,0,0,0,0,0,0,-0.3035553195,0,0,0,0,0,0
2001/05/16,0,14.8645833333,0,0,0,0,0,0,0,3.08422281939,0,0,0,0,0,0,0,-0.3852413933,0,0,0,0,0,0
2001/05/17,0,22.0416666666,0,0,0,0,0,0,0,3.07320896934,0,0,0,0,0,0,0,0.01972563216,0,0,0,0,0,0
2001/05/18,0,8.70833333333,0,0,0,0,0,0,0,3.06117946963,0,0,0,0,0,0,0,-0.8968990480,0,0,0,0,0,0
2001/05/19,0,21.875,0,0,0,0,0,0,0,3.04807845033,0,0,0,0,0,0,0,0.03726598191,0,0,0,0,0,0
2001/05/20,0,45.8333333333,0,0,0,0,0,0,0,3.03394216405,0,0,0,0,0,0,0,0.79106946438,0,0,0,0,0,0
2001/05/21,0,15.2083333333,0,0,0,0,0,0,0,3.01883286253,0,0,0,0,0,0,0,-0.2969893393,0,0,0,0,0,0
2001/05/22,0,19.9583333333,0,0,0,0,0,0,0,3.00281759540,0,0,0,0,0,0,0,-0.0091708283,0,0,0,0,0,0
2001/05/23,0,24.046875,0,0,0,0,0,0,0,2.98602288584,0,0,0,0,0,0,0,0.19398216463,0,0,0,0,0,0
2001/05/24,0,23.875,0,0,0,0,0,0,0,2.96855996408,0,0,0,0,0,0,0,0.20427192228,0,0,0,0,0,0
2001/05/25,0,23.5,0,0,0,0,0,0,0,2.95050666112,0,0,0,0,0,0,0,0.20649376002,0,0,0,0,0,0
2001/05/26,0,30.75,0,0,0,0,0,0,0,2.93197701068,0,0,0,0,0,0,0,0.49391298356,0,0,0,0,0,0
2001/05/27,0,36.9166666666,0,0,0,0,0,0,0,2.91309209272,0,0,0,0,0,0,0,0.69557102752,0,0,0,0,0,0
2001/05/28,0,42.7083333333,0,0,0,0,0,0,0,2.89395471099,0,0,0,0,0,0,0,0.86043935023,0,0,0,0,0,0
2001/05/29,0,40.625,0,0,0,0,0,0,0,2.87471645000,0,0,0,0,0,0,0,0.82966719064,0,0,0,0,0,0
2001/05/30,0,31.3645833333,0,0,0,0,0,0,0,2.85549465977,0,0,0,0,0,0,0,0.59018467723,0,0,0,0,0,0
2001/05/31,0,21.0416666666,0,0,0,0,0,0,0,2.83631423383,0,0,0,0,0,0,0,0.21019036508,0,0,0,0,0,0
2001/06/01,0,40.875,0,0,0,0,0,0,0,2.81713815856,0,0,0,0,0,0,0,0.89338047065,0,0,0,0,0,0
2001/06/02,0,37.4791666666,0,0,0,0,0,0,0,2.79801258161,0,0,0,0,0,0,0,0.82577264142,0,0,0,0,0,0
2001/06/03,0,22.2708333333,0,0,0,0,0,0,0,2.77888549400,0,0,0,0,0,0,0,0.32439240610,0,0,0,0,0,0
2001/06/04,0,10.3072916666,0,0,0,0,0,0,0,2.75983128801,0,0,0,0,0,0,0,-0.4269797144,0,0,0,0,0,0
2001/06/05,0,7.5,0,0,0,0,0,0,0,2.74104363710,0,0,0,0,0,0,0,-0.7261406165,0,0,0,0,0,0
2001/06/06,0,6.91666666666,0,0,0,0,0,0,0,2.72254639510,0,0,0,0,0,0,0,-0.7886124370,0,0,0,0,0,0
2001/06/07,0,6.29166666666,0,0,0,0,0,0,0,2.70433767218,0,0,0,0,0,0,0,-0.8651116657,0,0,0,0,0,0
2001/06/08,0,7.39583333333,0,0,0,0,0,0,0,2.68647626904,0,0,0,0,0,0,0,-0.6855594904,0,0,0,0,0,0
2001/06/09,0,7.41666666666,0,0,0,0,0,0,0,2.66903322320,0,0,0,0,0,0,0,-0.6653035032,0,0,0,0,0,0
2001/06/10,0,10.3333333333,0,0,0,0,0,0,0,2.65190769105,0,0,0,0,0,0,0,-0.3165327752,0,0,0,0,0,0
2001/06/11,0,8.41666666666,0,0,0,0,0,0,0,2.63525254618,0,0,0,0,0,0,0,-0.5050386791,0,0,0,0,0,0
2001/06/12,0,10.0833333333,0,0,0,0,0,0,0,2.61927111383,0,0,0,0,0,0,0,-0.3083872180,0,0,0,0,0,0
2001/06/13,0,10.375,0,0,0,0,0,0,0,2.60412906829,0,0,0,0,0,0,0,-0.2647300021,0,0,0,0,0,0
2001/06/14,0,13.7083333333,0,0,0,0,0,0,0,2.58998743839,0,0,0,0,0,0,0,0.02801648201,0,0,0,0,0,0
2001/06/15,0,13.4375,0,0,0,0,0,0,0,2.57698353986,0,0,0,0,0,0,0,0.02106576602,0,0,0,0,0,0
2001/06/16,0,9.375,0,0,0,0,0,0,0,2.56519880699,0,0,0,0,0,0,0,-0.3271522351,0,0,0,0,0,0
2001/06/17,0,10.4375,0,0,0,0,0,0,0,2.55481678106,0,0,0,0,0,0,0,-0.2094116908,0,0,0,0,0,0
2001/06/18,0,8.20833333333,0,0,0,0,0,0,0,2.54593835336,0,0,0,0,0,0,0,-0.4407884549,0,0,0,0,0,0
2001/06/19,0,10.5416005452,0,0,0,0,0,0,0,2.53861363562,0,0,0,0,0,0,0,-0.1832842496,0,0,0,0,0,0
2001/06/20,0,13.4166666666,0,0,0,0,0,0,0,2.53279412667,0,0,0,0,0,0,0,0.06370358851,0,0,0,0,0,0
2001/06/21,0,10.0520833333,0,0,0,0,0,0,0,2.52823980188,0,0,0,0,0,0,0,-0.2204598920,0,0,0,0,0,0
2001/06/22,0,11.765625,0,0,0,0,0,0,0,2.52479485177,0,0,0,0,0,0,0,-0.0596127073,0,0,0,0,0,0
2001/06/23,0,35.7442220052,0,0,0,0,0,0,0,2.52238881414,0,0,0,0,0,0,0,1.05399981970,0,0,0,0,0,0
2001/06/24,0,6.56827798928,0,0,0,0,0,0,0,2.52091634313,0,0,0,0,0,0,0,-0.6386646470,0,0,0,0,0,0
2001/06/25,0,6.49951171875,0,0,0,0,0,0,0,2.52026148956,0,0,0,0,0,0,0,-0.6485344356,0,0,0,0,0,0
2001/06/26,0,8.66666666666,0,0,0,0,0,0,0,2.52034449241,0,0,0,0,0,0,0,-0.3608602430,0,0,0,0,0,0
2001/06/27,0,9.359375,0,0,0,0,0,0,0,2.52101187446,0,0,0,0,0,0,0,-0.2846333597,0,0,0,0,0,0
2001/06/28,0,7.80729166666,0,0,0,0,0,0,0,2.52210307717,0,0,0,0,0,0,0,-0.4670449511,0,0,0,0,0,0
2001/06/29,0,8.20833333333,0,0,0,0,0,0,0,2.52350201772,0,0,0,0,0,0,0,-0.4183521193,0,0,0,0,0,0
2001/06/30,0,8.83333333333,0,0,0,0,0,0,0,2.52518414271,0,0,0,0,0,0,0,-0.3466516983,0,0,0,0,0,0
2001/07/01,0,10.5416666666,0,0,0,0,0,0,0,2.52709754489,0,0,0,0,0,0,0,-0.1717618865,0,0,0,0,0,0
2001/07/02,0,10.5416666666,0,0,0,0,0,0,0,2.52928010006,0,0,0,0,0,0,0,-0.1739444416,0,0,0,0,0,0
2001/07/03,0,13.25,0,0,0,0,0,0,0,2.53171153105,0,0,0,0,0,0,0,0.05228602137,0,0,0,0,0,0
2001/07/04,0,46.5833333333,0,0,0,0,0,0,0,2.53435243166,0,0,0,0,0,0,0,1.30689039169,0,0,0,0,0,0
2001/07/05,0,26.1041666666,0,0,0,0,0,0,0,2.53724806836,0,0,0,0,0,0,0,0.72484687562,0,0,0,0,0,0
2001/07/06,0,13.1458333333,0,0,0,0,0,0,0,2.54045460667,0,0,0,0,0,0,0,0.03565024495,0,0,0,0,0,0
2001/07/07,0,15.9583333333,0,0,0,0,0,0,0,2.54394777596,0,0,0,0,0,0,0,0.22603338286,0,0,0,0,0,0
2001/07/08,0,14.3177083333,0,0,0,0,0,0,0,2.54777993515,0,0,0,0,0,0,0,0.11371718097,0,0,0,0,0,0
2001/07/09,0,16.1510416666,0,0,0,0,0,0,0,2.55215693559,0,0,0,0,0,0,0,0.22982761147,0,0,0,0,0,0
2001/07/10,0,19.2981770833,0,0,0,0,0,0,0,2.55697483828,0,0,0,0,0,0,0,0.40303580152,0,0,0,0,0,0
2001/07/11,0,25.375,0,0,0,0,0,0,0,2.56205411697,0,0,0,0,0,0,0,0.67171032039,0,0,0,0,0,0
2001/07/12,0,22.75,0,0,0,0,0,0,0,2.56739960280,0,0,0,0,0,0,0,0.55716554259,0,0,0,0,0,0
2001/07/13,0,14.4166666666,0,0,0,0,0,0,0,2.57302101066,0,0,0,0,0,0,0,0.09536393403,0,0,0,0,0,0
2001/07/14,0,18.4166666666,0,0,0,0,0,0,0,2.57885313709,0,0,0,0,0,0,0,0.33440291463,0,0,0,0,0,0
2001/07/15,0,8.58333333333,0,0,0,0,0,0,0,2.58482345991,0,0,0,0,0,0,0,-0.4350011214,0,0,0,0,0,0
2001/07/16,0,13.25,0,0,0,0,0,0,0,2.59078684836,0,0,0,0,0,0,0,-0.0067892959,0,0,0,0,0,0
2001/07/17,0,9.21354166666,0,0,0,0,0,0,0,2.59666628296,0,0,0,0,0,0,0,-0.3759919608,0,0,0,0,0,0
2001/07/18,0,7.77083333333,0,0,0,0,0,0,0,2.60238380251,0,0,0,0,0,0,0,-0.5520063937,0,0,0,0,0,0
