time,O3,O3_BL,O3 - e^(O3_BL)
2003/02/12,16.3265,3.123064259988,-6.38938046810
2003/02/13,10.7143,3.121449756829,-11.9649351972
2003/02/14,26.5306,3.120107886699,3.881776981879
2003/02/15,19.898,3.119081088093,-2.72757917363
2003/02/16,10.7143,3.118355162944,-11.8948606567
2003/02/17,8.6735,3.117899000904,-13.9253495678
2003/02/18,22.449,3.117617571291,-0.14349047719
2003/02/19,14.2857,3.117461071374,-8.30325503096
2003/02/20,34.1837,3.117371067055,11.59677798105
2003/02/21,51.0204,3.117477351396,28.43107721735
2003/02/22,26.5306,3.117864921853,3.932520566400
2003/02/23,25.5102,3.118635292707,2.894704957270
2003/02/24,20.4082,3.119654498073,-2.23035662688
2003/02/25,43.8776,3.120889203824,21.21107415373
2003/02/26,38.2653,3.122171623986,15.56968749731
2003/02/27,19.3878,3.123474604076,-3.33740370809
2003/02/28,32.1429,3.124720920112,9.389355849195
2003/03/01,26.0204,3.125659298151,3.245494402065
2003/03/02,18.3673,3.126240001766,-4.42083490872
2003/03/03,18.3673,3.126495843743,-4.42666581607
2003/03/04,16.8367,3.126418023779,-5.95549205949
2003/03/05,26.0204,3.125941242598,3.239072238597
2003/03/06,7.1429,3.125035070952,-15.6177933187
2003/03/07,19.898,3.123674047967,-2.83173656315
2003/03/08,23.9796,3.121929565650,1.289480494671
2003/03/09,44.898,3.119866526285,22.25464285153
2003/03/10,27.0408,3.117372282428,4.453850529504
2003/03/11,55.102,3.114555729185,32.57857836851
2003/03/12,39.7959,3.111440851198,17.34252692575
2003/03/13,27.0408,3.108067324246,4.663046361168
2003/03/14,43.3673,3.104544610977,21.06823808527
2003/03/15,26.5306,3.100913354057,4.312364867939
2003/03/16,17.3469,3.097163381668,-4.78817338835
2003/03/17,13.2653,3.093304378603,-8.78451867720
2003/03/18,15.8163,3.089372733764,-6.14699681946
2003/03/19,33.1633,3.085573702314,11.28328414224
2003/03/20,11.7347,3.082065683338,-10.0686948195
2003/03/21,13.2653,3.079083346868,-8.47316662698
2003/03/22,30.102,3.076569059467,8.418121471933
2003/03/23,54.5918,3.074473822056,32.95330678233
2003/03/24,10.7143,3.072660881218,-10.8849994483
2003/03/25,23.9796,3.071096721880,2.414058888971
2003/03/26,34.1837,3.069757507603,12.64702043930
2003/03/27,25.0,3.068648062271,3.487200958395
2003/03/28,16.8367,3.067753127374,-4.65685509933
2003/03/29,38.7755,3.067168500016,17.29450694858
2003/03/30,29.5918,3.067188798227,8.110370918428
2003/03/31,16.8367,3.067919035815,-4.66042135737
2003/04/01,5.102,3.069288132347,-16.4245731482
2003/04/02,5.102,3.071236667963,-16.4665593352
2003/04/03,3.5714,3.073675038360,-18.0498156435
2003/04/04,10.7143,3.076572945077,-10.9696627833
2003/04/05,19.3878,3.079885732206,-2.36811625360
2003/04/06,45.9184,3.083579406043,24.08197589439
2003/04/07,48.4694,3.087672399459,26.54341639611
2003/04/08,25.0,3.092291314717,2.972507886763
2003/04/09,51.5306,3.097302649435,29.39244369472
2003/04/10,55.6122,3.102633392802,33.35571575712
2003/04/11,19.3878,3.108261033617,-2.99428883928
2003/04/12,6.1224,3.114009902329,-16.3887310976
2003/04/13,11.2245,3.119764419734,-11.4165452314
2003/04/14,30.102,3.125502132792,7.330673547014
2003/04/15,25.0,3.131201337861,2.098524567282
2003/04/16,37.7551,3.136836946308,14.72419645836
2003/04/17,33.6735,3.142196274773,10.51883493835
2003/04/18,14.2857,3.147111504577,-8.98305572267
2003/04/19,12.2449,3.151352591670,-11.1227501038
2003/04/20,17.3469,3.154905939608,-6.10393119331
2003/04/21,21.9388,3.157894490364,-1.58222002180
2003/04/22,39.2857,3.160545168326,15.70225062527
2003/04/23,50.5102,3.163099411911,26.86643575435
2003/04/24,28.5714,3.165680185632,4.866537742766
2003/04/25,80.102,3.168452867833,56.33132049011
2003/04/26,45.9184,3.171410400688,22.07731386083
2003/04/27,51.0204,3.174404379538,27.10782719178
2003/04/28,48.4694,3.177192925052,24.49005283575
2003/04/29,29.5918,3.179658661829,5.553253122106
2003/04/30,40.8163,3.181870033614,16.72453613820
2003/05/01,27.04079999976,3.183895330177,2.900193727933
2003/05/02,27.0408,3.185830618792,2.853429451105
2003/05/03,24.4898,3.187766616253,0.255557405693
2003/05/04,10.7143,3.189754650611,-13.5681690232
2003/05/05,9.6939,3.191805824314,-14.6384277020
2003/05/06,7.6531,3.193972402108,-16.7320027329
2003/05/07,9.6939,3.196205117816,-14.7457085601
2003/05/08,11.7347,3.198526308078,-12.7617034319
2003/05/09,40.3061,3.200992432954,15.74921082615
2003/05/10,62.2449,3.203652836836,37.62259260199
2003/05/11,39.7959,3.206674198774,15.09908720238
2003/05/12,26.0204,3.210109394773,1.238602924625
2003/05/13,18.3673,3.213926606879,-6.50927523025
2003/05/14,16.8367,3.218032570861,-8.14222753578
2003/05/15,13.2653,3.222347816421,-11.8216506474
2003/05/16,11.2245,3.226888951418,-13.9766329393
2003/05/17,8.6735,3.231638188964,-16.6476037655
2003/05/18,11.7347,3.236586400378,-13.7120084432
2003/05/19,15.3061,3.241616772562,-10.2689373580
2003/05/20,37.7551,3.246492103227,12.05507143891
2003/05/21,48.4694,3.250951772777,22.65450185429
2003/05/22,32.1429,3.254691621690,6.231277280612
2003/05/23,14.7959,3.257543225656,-11.1897178577
2003/05/24,17.3469,3.259313611145,-8.68476316549
2003/05/25,23.4694,3.260097727252,-2.58268301659
2003/05/26,42.3469,3.259984485873,16.29776699017
2003/05/27,67.3469,3.259031470744,41.32258038238
