,Station ID,XCNAQ1241,CN_1018A,CN_1015A,XCNAQ1326,CN_1019A,CN_1016A,XCNAQ1110,CN_1027A,XCNAQ1323,XCNAQ1189,CN_1017A,CN_1020A,XCNAQ1188,CN_1013A,XCNAQ1325,CN_1014A,CN_1022A,CN_1024A,CN_1026A,XCNAQ1186,XCNAQ1187,XCNAQ1320,XCNAQ1319,XCNAQ1322,XCNAQ1324,CN_1025A,CN_1023A,XCNAQ1116,XCNAQ1263,CN_1021A,XCNAQ1321,XCNAQ1516,XCNAQ1520
0,Latitude,39.1696,39.0927,39.1654,40.0417,39.2261,39.1205,39.1782,38.9194,39.0209,39.1066,39.1081,39.1337,39.0845,39.0970,38.8451,39.1730,39.0600,38.8394,39.1587,39.2474,38.9846,39.0784,39.2132,39.6939,39.3281,39.1240,39.0343,39.1303,39.1495,39.0877,39.3840,39.1938,39.5594
1,Longitude,117.2099,117.2020,117.1450,117.4444,117.1850,117.1840,117.1901,117.1570,117.6503,117.1941,117.2370,117.2690,117.1589,117.1510,116.7794,117.1930,117.2210,117.4570,117.7640,117.7918,117.3747,117.0901,117.1837,117.2937,117.8165,117.4010,117.7070,117.4029,117.3916,117.3070,117.0426,117.0838,116.8425
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
10,2013/01/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
11,2013/01/09 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
12,2013/01/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
13,2013/01/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
14,2013/01/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
15,2013/01/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
16,2013/01/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
17,2013/01/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
18,2013/01/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
19,2013/01/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
20,2013/01/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
21,2013/01/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
22,2013/01/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
23,2013/01/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
24,2013/01/22 00:00:00,-99999.0000,171.4375,188.0625,-99999.0000,180.3125,185.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,196.7500,247.7500,-99999.0000,209.8125,-99999.0000,196.8750,194.5625,171.3125,202.9375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,185.5000,-99999.0000,-99999.0000,-99999.0000,179.6875,-99999.0000,-99999.0000,-99999.0000
25,2013/01/23 00:00:00,-99999.0000,156.3333,170.6667,-99999.0000,156.9583,162.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,178.5833,210.7917,-99999.0000,184.2500,-99999.0000,173.5833,188.3333,159.6250,206.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,169.9167,-99999.0000,-99999.0000,-99999.0000,170.2917,-99999.0000,-99999.0000,-99999.0000
26,2013/01/24 00:00:00,-99999.0000,72.3333,82.0000,-99999.0000,80.8333,69.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,79.8750,92.2917,-99999.0000,85.7917,-99999.0000,79.4167,105.1250,78.8333,54.6111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.3333,-99999.0000,-99999.0000,-99999.0000,79.5417,-99999.0000,-99999.0000,-99999.0000
27,2013/01/25 00:00:00,-99999.0000,45.5417,64.9583,-99999.0000,67.5000,43.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.8750,-99999.0000,49.8750,-99999.0000,64.5417,57.9583,25.7083,25.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.5417,-99999.0000,-99999.0000,-99999.0000,46.7500,-99999.0000,-99999.0000,-99999.0000
28,2013/01/26 00:00:00,-99999.0000,86.5833,121.1250,-99999.0000,164.0417,94.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,96.9000,126.0417,-99999.0000,103.6667,-99999.0000,138.2083,128.3750,57.4583,57.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,90.3333,-99999.0000,-99999.0000,-99999.0000,77.0500,-99999.0000,-99999.0000,-99999.0000
29,2013/01/27 00:00:00,-99999.0000,167.5000,195.0417,-99999.0000,196.6250,175.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,169.7917,212.4167,-99999.0000,190.6250,-99999.0000,191.3333,223.1667,182.3182,212.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,174.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
30,2013/01/28 00:00:00,-99999.0000,220.0417,241.5000,-99999.0000,193.9524,236.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,213.0000,256.0833,-99999.0000,227.4583,-99999.0000,244.5833,278.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,231.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
31,2013/01/29 00:00:00,-99999.0000,170.2500,212.8750,-99999.0000,-99999.0000,188.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,161.2500,204.7083,-99999.0000,158.6818,-99999.0000,220.2917,224.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,198.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
32,2013/01/30 00:00:00,-99999.0000,221.0870,260.5652,-99999.0000,175.5909,240.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,184.3043,217.3043,-99999.0000,173.1739,-99999.0000,258.6087,285.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,248.5652,-99999.0000,-99999.0000,-99999.0000,223.5294,-99999.0000,-99999.0000,-99999.0000
33,2013/01/31 00:00:00,-99999.0000,122.8696,155.8696,-99999.0000,124.4783,134.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,110.0870,129.6087,-99999.0000,107.8696,-99999.0000,146.6522,166.0588,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,136.6087,-99999.0000,-99999.0000,-99999.0000,129.6087,-99999.0000,-99999.0000,-99999.0000
34,2013/02/01 00:00:00,-99999.0000,36.1667,32.5417,-99999.0000,23.8500,34.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9167,39.6667,-99999.0000,31.8333,-99999.0000,36.5000,55.1667,-99999.0000,34.1111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.7500,-99999.0000,-99999.0000,-99999.0000,30.6250,-99999.0000,-99999.0000,-99999.0000
35,2013/02/02 00:00:00,-99999.0000,74.3750,73.2083,-99999.0000,82.6000,68.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.1250,100.8750,-99999.0000,73.1250,-99999.0000,78.2083,100.0435,-99999.0000,51.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.9583,-99999.0000,-99999.0000,-99999.0000,73.2381,-99999.0000,-99999.0000,-99999.0000
36,2013/02/03 00:00:00,-99999.0000,88.4167,97.7500,-99999.0000,-99999.0000,91.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.3750,107.2917,-99999.0000,92.1250,-99999.0000,95.6250,-99999.0000,-99999.0000,110.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.1667,-99999.0000,-99999.0000,-99999.0000,68.8333,-99999.0000,-99999.0000,-99999.0000
37,2013/02/04 00:00:00,-99999.0000,-99999.0000,30.8000,-99999.0000,-99999.0000,28.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.8261,29.8696,-99999.0000,25.3043,-99999.0000,28.6522,-99999.0000,-99999.0000,32.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.8696,-99999.0000,-99999.0000,-99999.0000,28.8261,-99999.0000,-99999.0000,-99999.0000
38,2013/02/05 00:00:00,-99999.0000,63.9091,74.2500,-99999.0000,-99999.0000,56.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.9583,-99999.0000,59.5000,-99999.0000,70.1250,94.1667,-99999.0000,58.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.2917,-99999.0000,-99999.0000,-99999.0000,38.0417,-99999.0000,-99999.0000,-99999.0000
39,2013/02/06 00:00:00,-99999.0000,78.6957,77.8750,-99999.0000,74.3684,76.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,90.6667,-99999.0000,75.7500,-99999.0000,80.9583,-99999.0000,75.6667,74.1818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.2917,-99999.0000,-99999.0000,-99999.0000,68.9412,-99999.0000,-99999.0000,-99999.0000
40,2013/02/07 00:00:00,-99999.0000,26.2174,32.7391,-99999.0000,18.7000,18.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.5882,24.3043,-99999.0000,35.4783,-99999.0000,30.8261,42.3478,32.6522,20.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.4783,16.5625,-99999.0000,-99999.0000,24.3500,-99999.0000,-99999.0000,-99999.0000
41,2013/02/08 00:00:00,-99999.0000,67.5000,64.6667,-99999.0000,57.1667,58.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.3750,74.1500,-99999.0000,72.2917,-99999.0000,70.3333,89.0000,64.1250,67.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.0833,-99999.0000,-99999.0000,60.3750,-99999.0000,-99999.0000,-99999.0000
42,2013/02/09 00:00:00,-99999.0000,212.6190,202.3810,-99999.0000,244.6667,198.9524,-99999.0000,-99999.0000,-99999.0000,-99999.0000,196.7619,286.7222,-99999.0000,228.4286,-99999.0000,229.0952,259.2500,190.0909,243.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,195.2917,-99999.0000,-99999.0000,248.9524,-99999.0000,-99999.0000,-99999.0000
43,2013/02/10 00:00:00,-99999.0000,90.9167,84.6250,-99999.0000,71.0417,78.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.9583,91.5833,-99999.0000,79.6667,-99999.0000,96.8750,103.7917,58.2917,58.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.0417,-99999.0000,-99999.0000,83.0000,-99999.0000,-99999.0000,-99999.0000
44,2013/02/11 00:00:00,-99999.0000,67.7500,57.3750,-99999.0000,66.6667,56.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.2083,63.9583,-99999.0000,47.5417,-99999.0000,58.0833,79.0417,41.6667,35.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.9583,-99999.0000,-99999.0000,60.7500,-99999.0000,-99999.0000,-99999.0000
45,2013/02/12 00:00:00,-99999.0000,151.9583,148.9167,-99999.0000,139.7083,150.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,106.1250,155.3333,-99999.0000,-99999.0000,-99999.0000,143.5000,183.4167,139.6250,143.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,148.5417,-99999.0000,-99999.0000,-99999.0000
46,2013/02/13 00:00:00,-99999.0000,173.7083,175.2917,-99999.0000,194.6667,174.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.5417,186.1500,-99999.0000,170.8571,-99999.0000,182.0417,216.0417,165.7500,220.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,188.9167,-99999.0000,-99999.0000,-99999.0000
47,2013/02/14 00:00:00,-99999.0000,93.3333,96.1250,-99999.0000,73.7083,86.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.4583,56.5000,-99999.0000,69.6250,-99999.0000,102.8750,101.0833,57.4167,53.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.7917,-99999.0000,-99999.0000,-99999.0000
48,2013/02/15 00:00:00,-99999.0000,56.4583,49.7500,-99999.0000,58.3750,44.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.7500,50.1667,-99999.0000,40.7619,-99999.0000,49.8696,64.2917,44.4583,51.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.9583,-99999.0000,-99999.0000,-99999.0000
49,2013/02/16 00:00:00,-99999.0000,207.8333,215.4583,-99999.0000,158.8750,220.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,103.5417,157.7917,-99999.0000,169.7083,-99999.0000,224.3333,256.5417,197.5833,232.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,219.0000,-99999.0000,-99999.0000,-99999.0000,204.2917,-99999.0000,-99999.0000,-99999.0000
50,2013/02/17 00:00:00,-99999.0000,87.6667,83.8750,-99999.0000,68.2083,83.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.7083,67.6250,-99999.0000,64.4583,-99999.0000,86.8750,106.9583,95.9167,110.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.7500,-99999.0000,-99999.0000,-99999.0000
51,2013/02/18 00:00:00,-99999.0000,45.0000,33.7500,-99999.0000,39.4583,31.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.2174,31.3333,-99999.0000,26.2500,-99999.0000,38.5417,56.5833,26.8333,27.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9500,-99999.0000,-99999.0000,30.7083,-99999.0000,-99999.0000,-99999.0000
52,2013/02/19 00:00:00,-99999.0000,43.0435,39.8696,-99999.0000,42.3043,31.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.3913,30.0000,-99999.0000,36.7391,-99999.0000,40.9130,54.6087,26.9130,23.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.0667,23.5652,-99999.0000,-99999.0000,32.5652,-99999.0000,-99999.0000,-99999.0000
53,2013/02/20 00:00:00,-99999.0000,137.2083,134.4167,-99999.0000,129.6250,131.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,147.3750,102.0000,-99999.0000,126.4583,-99999.0000,137.0417,182.6087,136.0435,127.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,130.2917,113.5833,-99999.0000,-99999.0000,109.6250,-99999.0000,-99999.0000,-99999.0000
54,2013/02/21 00:00:00,-99999.0000,197.5833,223.0833,-99999.0000,207.7917,220.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,223.1250,151.6667,-99999.0000,168.6250,-99999.0000,226.2083,239.1667,145.9167,173.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,181.0000,160.4167,-99999.0000,-99999.0000,200.4583,-99999.0000,-99999.0000,-99999.0000
55,2013/02/22 00:00:00,-99999.0000,63.7917,65.8333,-99999.0000,72.1250,60.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.5000,66.2500,-99999.0000,65.5000,-99999.0000,67.2500,88.4583,83.1250,104.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,85.1250,76.2083,-99999.0000,-99999.0000,70.5000,-99999.0000,-99999.0000,-99999.0000
56,2013/02/23 00:00:00,-99999.0000,122.1250,144.8333,-99999.0000,164.2083,134.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,151.0417,103.5417,-99999.0000,131.3750,-99999.0000,151.1250,169.4583,112.7917,148.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,136.0000,105.5417,-99999.0000,-99999.0000,147.5833,-99999.0000,-99999.0000,-99999.0000
