,Station ID,CN_1495A,CN_1494A,XCNAQ1249,CN_1491A,CN_1492A,CN_1490A,CN_1496A,CN_1493A,XCNAQ1096,XCNAQ1088,XCNAQ1089,XCNAQ1090,XCNAQ1097,XCNAQ479,XCNAQ352,XCNAQ351,XCNAQ349,XCNAQ350,XCNAQ1079,XCNAQ1080,XCNAQ1073,XCNAQ1072,XCNAQ1087,XCNAQ1086,XCNAQ1075,XCNAQ1074,XCNAQ1084,XCNAQ1083,XCNAQ1085,XCNAQ1091,XCNAQ534,XCNAQ535,XCNAQ536,XCNAQ1076,XCNAQ1077,XCNAQ1078,XCNAQ1094,XCNAQ1095,XCNAQ1081,XCNAQ1082,XCNAQ1092,XCNAQ1093
0,Latitude,43.8729,43.8310,43.4569,43.7680,43.9469,43.8303,43.9620,43.8711,44.1756,43.9403,43.8950,43.9410,39.7153,46.0872,45.5828,44.3335,45.6886,45.6033,44.9079,44.8969,42.9559,42.9409,37.1013,37.1152,42.8328,42.8172,39.4699,39.5371,39.4365,46.7432,41.7511,41.7192,41.7128,44.1564,44.0114,44.0297,44.2967,44.3075,41.1636,41.1933,47.9047,47.8515
1,Longitude,87.4171,87.6431,87.4651,87.6046,87.4753,87.5801,87.6444,87.5525,87.5475,81.2814,81.2867,81.3364,76.1861,85.6931,84.8897,84.8983,85.1186,84.8861,82.0485,82.0806,89.1673,89.1910,79.9117,79.9485,93.4961,93.5128,75.9770,75.9828,75.9435,82.9994,86.1461,86.2022,86.2381,87.9897,87.2997,87.2717,86.0497,86.0697,80.2828,80.2955,88.1214,88.1267
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1472,2017/01/09 00:00:00,203.3810,-99999.0000,-99999.0000,194.0000,228.7826,211.3913,257.6087,219.7222,277.4348,181.6522,174.4783,178.5882,9.3043,73.5263,108.6087,90.4783,109.4348,89.4783,39.1364,58.6316,154.3913,121.1739,48.7391,33.6087,24.6087,63.2609,90.0000,77.9545,64.1304,24.3043,34.3043,28.3913,19.0435,6.5500,194.4348,138.7391,140.6522,162.4783,63.3913,69.5217,6.0000,27.3478
1473,2017/01/10 00:00:00,188.9565,344.1364,-99999.0000,293.8261,243.0952,277.8500,241.8750,197.5000,212.7083,112.1667,105.7083,86.2000,12.0870,67.7222,117.5000,94.1250,100.7500,105.2917,40.2857,63.9524,128.8333,115.9583,78.6667,49.8333,24.3750,53.2083,99.4583,87.4583,89.9583,20.3750,47.5417,32.5833,20.9583,6.3043,224.8333,143.4167,193.8333,203.2917,70.0417,89.2083,6.1364,28.1739
1474,2017/01/11 00:00:00,144.1250,217.0000,-99999.0000,284.6190,175.4583,268.0417,240.1667,163.1250,211.3333,74.3333,43.4167,90.2000,16.2500,74.5882,98.0833,66.7083,83.2500,95.3333,45.8182,70.9048,167.1667,144.3333,135.8636,90.1250,30.5417,47.6667,108.6667,126.8636,91.5000,28.0833,34.2917,24.2500,23.7917,7.7273,191.2857,162.0833,184.1667,182.5833,102.7500,95.5417,5.2083,17.4545
1475,2017/01/12 00:00:00,200.3750,211.7143,-99999.0000,145.8235,335.4783,169.5417,236.1739,204.6522,237.0455,88.3333,61.3750,74.4286,59.2917,75.4706,110.9167,87.5000,85.1667,90.2083,70.7619,96.9130,151.7083,130.9167,59.5417,41.1250,19.4167,39.6250,162.2083,130.8750,158.4167,37.3333,36.1250,28.6250,20.2500,-99999.0000,189.7917,194.1667,182.1250,207.6667,94.0000,98.4583,-99999.0000,35.3333
1476,2017/01/13 00:00:00,289.4348,-99999.0000,-99999.0000,328.2000,-99999.0000,338.3478,313.5000,281.7500,-99999.0000,74.7826,59.3478,55.8125,58.5217,91.1765,134.1304,134.6957,114.3913,126.9130,78.4211,123.5500,146.1304,132.6087,57.3043,38.4783,15.8261,37.5217,198.8696,167.6957,174.5217,48.5652,39.4348,33.8261,23.2609,7.3333,219.5217,230.1739,210.9565,276.6522,136.3043,130.7391,-99999.0000,36.4348
1477,2017/01/14 00:00:00,132.1429,119.0417,-99999.0000,158.7917,363.0000,140.7083,250.5909,143.6250,376.2273,98.0000,92.9167,-99999.0000,48.1667,103.2222,136.5417,73.2083,119.7917,123.1667,75.8636,110.0870,115.0833,98.2500,116.0417,88.9583,16.0000,38.7917,245.7500,228.9583,216.5000,32.6250,54.5833,46.0417,30.0833,14.0833,241.9167,232.7083,225.9583,283.3750,95.0000,112.7083,-99999.0000,43.2500
1478,2017/01/15 00:00:00,201.7647,200.5417,-99999.0000,152.1667,333.0417,241.6667,359.4000,187.6471,380.5000,185.9167,152.1250,-99999.0000,18.9583,107.6364,120.4583,117.4583,107.0833,111.8333,54.0455,86.4286,105.2917,97.0833,40.5833,32.3333,23.7500,60.7917,142.0833,128.7500,128.5417,20.1667,66.0417,48.7917,36.7917,6.8000,200.7391,229.7083,183.0417,228.6250,120.1250,129.8750,-99999.0000,30.7083
1479,2017/01/16 00:00:00,258.4545,282.7273,-99999.0000,184.5652,314.0476,302.7083,207.2381,248.5000,248.4167,273.0000,255.0000,272.4211,19.1667,84.2500,96.2917,123.6667,91.8750,90.2500,58.1818,75.7826,128.1250,146.7083,-99999.0000,55.1667,21.6250,58.2083,126.3913,119.5000,121.4583,19.8333,52.3333,53.5417,39.9583,8.4762,235.7083,217.1250,179.7083,197.0833,108.6087,103.7500,-99999.0000,27.7500
1480,2017/01/17 00:00:00,275.2083,392.2667,-99999.0000,289.0000,316.6667,367.0000,305.1250,336.0556,311.7083,264.7083,214.7083,212.9524,20.3750,88.6250,109.7500,93.2500,96.8333,87.5000,61.0000,76.6190,129.3333,121.3333,-99999.0000,76.4167,18.2500,51.7083,163.2917,127.1250,140.7500,25.6250,42.2917,34.3750,17.9167,11.1905,252.8333,220.2500,164.0833,178.2500,137.1250,145.5417,-99999.0000,36.0833
1481,2017/01/18 00:00:00,234.3333,280.8500,-99999.0000,281.9048,284.6667,317.7391,266.8500,299.8571,220.0000,263.5000,200.5417,159.4583,25.4583,37.4167,91.1667,76.5417,95.2917,72.2917,-99999.0000,110.3810,144.3750,129.2917,-99999.0000,44.4167,19.3333,49.2500,182.7083,144.6250,169.8636,34.3750,72.9167,61.7500,49.2500,10.3500,196.8333,212.6667,174.8333,211.2500,114.2500,113.3333,-99999.0000,15.7083
1482,2017/01/19 00:00:00,114.1667,129.8750,-99999.0000,149.3750,186.2917,139.5833,196.4545,165.8235,288.4583,192.9167,129.1250,116.4286,24.0000,91.3158,99.8750,52.9583,93.4583,77.2917,-99999.0000,79.0500,121.0833,112.7500,-99999.0000,42.4583,17.5000,44.8333,156.5333,172.4583,161.2083,18.6667,57.2500,53.5417,42.5000,12.4762,140.7083,130.0833,139.2083,175.9583,141.0833,108.9583,-99999.0000,23.1667
1483,2017/01/20 00:00:00,232.9048,243.7917,-99999.0000,158.3333,328.4783,277.7500,253.8095,334.3750,302.1667,113.5833,82.4583,95.7083,28.5417,134.7917,155.2917,124.1250,113.8571,133.1667,79.0500,112.3158,133.5833,109.5417,-99999.0000,49.2083,18.1250,36.1250,202.3810,157.5417,175.1250,22.8333,46.7917,30.8333,23.8333,6.4783,215.7083,236.8889,206.4583,225.5417,91.3478,114.3750,-99999.0000,29.3333
1484,2017/01/21 00:00:00,288.6250,387.8421,-99999.0000,308.3333,330.3333,400.8636,248.0476,342.1250,282.2917,96.4583,58.4167,64.5000,38.6250,138.2083,151.0833,148.3750,153.4167,148.2500,59.7727,95.2381,134.3750,126.3333,-99999.0000,40.8750,14.9583,44.8750,180.0833,181.2500,175.6250,32.6250,72.4583,61.7500,45.7083,13.6957,214.0417,217.9167,188.6250,221.0417,117.1250,115.4167,-99999.0000,16.9583
1485,2017/01/22 00:00:00,230.3750,184.5238,-99999.0000,184.0833,388.7059,208.4583,288.3333,218.7083,319.1667,113.0833,-99999.0000,79.6667,17.2083,153.6667,161.3750,112.3750,148.4583,133.4167,62.6667,88.7083,142.4583,127.0435,73.4348,48.6667,16.2083,57.0417,125.9583,132.7917,109.2500,35.3750,77.0833,65.3750,51.3333,11.9167,267.7083,287.5000,252.0833,322.5000,133.0417,111.3333,-99999.0000,28.5000
1486,2017/01/23 00:00:00,223.9500,197.7500,-99999.0000,173.9130,304.3333,229.7917,284.8750,226.1905,312.3333,110.9167,88.7619,71.5909,16.2917,143.3333,144.1667,186.2083,141.8333,135.9167,84.4500,106.0476,143.0833,128.1250,97.8750,50.3333,18.5000,51.6667,125.3333,107.4706,97.8333,37.6667,59.7917,53.1250,37.7917,24.1250,202.5417,215.7083,290.7917,347.9583,84.9583,126.4167,-99999.0000,21.8333
1487,2017/01/24 00:00:00,226.2381,122.1364,-99999.0000,113.1905,314.9375,162.3750,262.5714,209.8571,283.8333,48.5000,33.5000,33.2500,24.4583,123.6667,148.1250,51.1818,135.3333,132.7917,59.0556,81.2174,126.1667,136.2500,71.9167,37.7917,16.7500,55.5000,181.5417,175.2857,179.4583,36.0000,73.4167,66.7917,51.2917,15.4583,189.9167,210.5417,240.7917,286.8696,114.0417,133.2917,-99999.0000,42.5417
1488,2017/01/25 00:00:00,141.5000,109.8750,-99999.0000,98.7000,301.6000,113.1250,222.3333,143.3636,228.5000,55.7500,52.5000,49.2609,41.4583,99.4583,133.5000,92.6250,105.7917,127.5417,71.2500,90.9167,91.3750,82.9167,47.1500,26.5833,22.5417,47.9167,109.6667,80.7500,78.0417,14.6250,74.5417,57.6250,44.5833,15.0833,173.6667,186.6667,140.1250,177.6250,104.3333,134.9583,-99999.0000,55.6087
1489,2017/01/26 00:00:00,183.0417,129.4000,-99999.0000,159.1739,279.3529,159.7917,187.0417,175.0000,203.8333,114.7143,104.3333,69.0952,32.5217,48.7500,91.7917,144.1667,55.7500,77.6667,30.8333,50.9167,64.2609,56.4167,39.2500,27.3333,22.9583,55.6667,110.2500,-99999.0000,87.5000,17.2500,50.2917,47.3750,44.7083,7.9167,149.5833,169.1250,100.9583,117.6667,106.5417,107.5833,-99999.0000,10.6522
1490,2017/01/27 00:00:00,170.5000,170.5238,-99999.0000,186.3333,289.4167,216.9545,244.1667,230.8095,222.2083,199.4348,170.1250,169.9091,29.5263,35.6250,87.5833,102.9167,55.7500,70.2083,39.6250,69.8636,100.3333,94.3913,55.8750,45.3333,33.1667,60.6250,121.3333,129.1667,84.7083,34.6667,47.5417,37.2917,38.7917,15.5217,227.1250,199.7917,134.2500,152.7500,140.8750,143.6250,-99999.0000,39.9583
1491,2017/01/28 00:00:00,294.6500,287.1667,-99999.0000,308.9412,281.3125,350.0476,206.7273,317.1500,239.7727,181.0000,147.0500,139.1111,39.9524,58.6000,83.0909,125.0455,68.5652,63.6364,67.7500,73.2500,90.5417,82.9583,73.5714,35.9474,14.4167,33.2917,150.9167,130.3750,159.8750,33.3636,46.4000,46.8636,41.0476,14.3500,209.6250,246.0833,160.4286,141.5000,98.1905,133.2381,-99999.0000,18.8500
1492,2017/01/29 00:00:00,203.3810,144.5652,-99999.0000,194.0435,-99999.0000,185.3043,278.2727,253.6957,290.4348,148.3043,121.2609,110.0500,28.7826,69.3478,86.1739,75.9565,72.2174,65.1739,42.6087,68.2000,86.6957,75.7391,73.2174,46.8696,12.3478,30.3043,137.9130,108.9565,114.7391,14.3043,39.1739,32.4348,28.4783,16.0870,180.6667,213.1739,203.0870,262.5217,134.2174,168.4783,-99999.0000,10.3043
1493,2017/01/30 00:00:00,241.7083,213.3333,-99999.0000,216.2609,352.0000,239.7917,346.6522,292.4167,364.6667,143.2083,124.3333,105.7619,36.4583,94.5417,104.0000,72.1250,79.8333,86.7273,36.0000,57.9500,80.2917,69.2083,44.7917,32.2500,16.7917,35.6667,131.7917,117.5833,142.0000,21.5000,49.0833,34.1250,28.3750,12.4583,202.3750,226.1250,194.0417,205.2917,81.7917,101.5833,-99999.0000,13.6190
1494,2017/01/31 00:00:00,278.8095,255.9091,-99999.0000,224.5714,331.1333,279.9130,324.7083,289.5500,343.7727,137.6667,91.2083,89.4500,42.8333,90.3333,104.7500,72.5000,79.6250,107.7917,42.5417,61.4500,80.4167,76.2917,56.7917,37.7083,20.6250,43.7083,128.2917,100.4583,115.9167,18.5000,48.0000,44.5000,36.4167,10.8750,268.4583,266.6250,161.8750,210.7500,72.3750,80.5000,-99999.0000,16.7083
1495,2017/02/01 00:00:00,-99999.0000,329.7917,-99999.0000,309.6842,379.8947,318.7083,338.9545,328.7391,354.4167,96.5833,61.1667,77.1818,36.5833,81.2083,119.0833,94.8333,97.1250,122.0833,62.2083,91.6000,92.8750,85.9583,52.0000,33.0417,21.8333,44.4167,113.4583,80.5000,97.8333,19.0833,48.3333,39.7500,35.9167,21.3750,265.0417,267.9583,178.6667,248.0417,96.0000,88.1250,-99999.0000,10.3478
1496,2017/02/02 00:00:00,315.6842,312.4545,-99999.0000,301.6667,383.5000,321.4583,283.2500,341.8235,261.7917,134.2500,117.9167,144.9167,50.4167,87.2500,124.4583,104.7083,96.5833,124.9167,52.3750,78.1429,71.4583,68.1667,64.6000,36.6667,18.3750,42.2500,139.0000,107.8333,122.9583,13.7500,63.5000,55.7500,52.2917,10.7083,240.7500,241.9167,179.1667,243.6667,93.6667,112.6250,-99999.0000,16.2174
