,Station ID,XCNAQ1067,XCNAQ1066,XCNAQ1068,XCNAQ346,XCNAQ1063,XCNAQ1065,XCNAQ1064,XCNAQ1071,XCNAQ1070,XCNAQ1069,XCNAQ2872,XCNAQ2873,XCNAQ017,XCNAQ478,XCNAQ1213,CN_1489A,CN_1487A,CN_1486A,XCNAQ1214,XCNAQ1212,CN_1488A,CN_1484A,CN_1485A
0,Latitude,37.0172,37.4514,37.5002,39.1447,37.9647,37.9722,37.9844,36.0210,36.0022,36.1417,39.0153,39.2282,38.8170,39.1292,38.4841,38.5036,38.4858,38.4536,38.4949,38.4413,38.4975,38.6016,38.4744
1,Longitude,105.1800,105.0197,105.1971,106.6752,106.1532,106.1960,106.2025,106.2375,106.2792,106.2319,106.3717,106.7704,106.3394,106.7097,106.2739,106.1358,106.0720,106.2170,106.1024,106.2275,106.2328,105.9512,106.2680
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
346,2013/12/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,81.0000,64.7083,49.7917,-99999.0000,-99999.0000,68.2917,39.4348,73.0000
347,2013/12/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.2000,73.8333,50.9167,-99999.0000,-99999.0000,62.5000,21.7917,76.5652
348,2013/12/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,149.8333,130.0000,88.2083,-99999.0000,-99999.0000,115.5833,79.3913,104.7273
349,2013/12/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,192.7391,164.0000,139.6250,-99999.0000,-99999.0000,236.2500,72.3333,157.8333
350,2013/12/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,137.4783,126.2609,88.5652,-99999.0000,-99999.0000,141.2174,49.5652,127.7391
351,2013/12/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,119.6667,91.7917,61.0417,-99999.0000,-99999.0000,92.2917,40.8571,92.8333
352,2013/12/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,108.3333,87.7917,66.7917,-99999.0000,-99999.0000,85.2917,51.9583,84.5000
353,2013/12/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.5000,53.6667,31.5833,-99999.0000,-99999.0000,37.5000,24.7917,51.2083
354,2013/12/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.5455,53.3913,-99999.0000,-99999.0000,62.3333,38.2174,59.0000
355,2013/12/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,88.0870,68.4583,68.3750,-99999.0000,-99999.0000,77.5909,26.9583,70.2500
356,2013/12/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,97.5417,91.2609,81.1667,-99999.0000,-99999.0000,87.1667,63.1250,99.9167
357,2013/12/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,119.7500,125.2917,104.3750,-99999.0000,-99999.0000,110.2917,88.7500,121.5000
358,2013/12/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,104.7083,90.5833,100.7917,-99999.0000,-99999.0000,97.4167,49.2917,120.2917
359,2013/12/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,139.2917,87.3750,102.8333,-99999.0000,-99999.0000,111.8750,37.5000,111.2083
360,2013/12/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,155.6667,142.2917,121.0000,-99999.0000,-99999.0000,134.3750,101.4167,138.2727
361,2013/12/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,80.0833,74.1250,56.1250,-99999.0000,-99999.0000,67.0833,49.6250,71.7917
362,2013/12/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.4583,45.5000,31.1667,-99999.0000,-99999.0000,46.3913,34.7917,46.2000
363,2013/12/27 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.5455,68.6111,55.7826,-99999.0000,-99999.0000,67.0909,41.0500,74.6957
364,2013/12/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.1304,57.5217,45.3333,-99999.0000,-99999.0000,59.6667,26.6667,65.5500
365,2013/12/29 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,99.2500,106.0526,61.0000,-99999.0000,-99999.0000,82.9130,48.5909,86.2083
366,2013/12/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.3750,31.3636,20.6250,-99999.0000,-99999.0000,30.5000,8.2917,38.5000
367,2013/12/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.3182,29.5000,23.3750,-99999.0000,-99999.0000,30.1053,10.4583,42.1111
368,2014/01/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,89.9048,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.9524,102.7619,-99999.0000,75.5789,51.9583,60.3333,-99999.0000,-99999.0000,65.0000,21.0417,-99999.0000
369,2014/01/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,47.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,79.5000,41.7083,-99999.0000,42.9000,45.1000,25.8750,-99999.0000,-99999.0000,44.7500,21.8333,51.8696
370,2014/01/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,71.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.3333,56.7083,-99999.0000,45.1667,37.1000,26.8333,-99999.0000,-99999.0000,33.7917,19.1739,39.0435
371,2014/01/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,81.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.0000,55.9583,-99999.0000,42.1053,37.9545,33.4583,-99999.0000,-99999.0000,38.0500,16.8750,51.6364
372,2014/01/05 00:00:00,-99999.0000,-99999.0000,-99999.0000,68.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.7917,53.4583,-99999.0000,57.7647,54.2083,61.3636,-99999.0000,-99999.0000,59.9091,28.7083,59.9333
373,2014/01/06 00:00:00,-99999.0000,-99999.0000,-99999.0000,69.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.2500,60.9583,-99999.0000,70.4444,64.6000,64.8333,-99999.0000,-99999.0000,73.1739,43.5833,71.1176
374,2014/01/07 00:00:00,-99999.0000,-99999.0000,-99999.0000,39.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.4167,39.2083,-99999.0000,39.4167,27.7500,23.1250,-99999.0000,-99999.0000,38.6667,22.1667,43.0000
375,2014/01/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,41.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.7083,42.6667,-99999.0000,39.5417,24.0476,26.6250,-99999.0000,-99999.0000,29.2083,12.3750,40.7500
376,2014/01/09 00:00:00,-99999.0000,-99999.0000,-99999.0000,82.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.7917,51.7083,-99999.0000,49.8333,49.2500,52.3043,-99999.0000,-99999.0000,49.2273,26.9583,57.7059
377,2014/01/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,129.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.2917,126.7917,-99999.0000,83.8571,65.2083,63.0833,-99999.0000,-99999.0000,73.5417,41.1250,72.1500
378,2014/01/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,68.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.2083,51.6250,-99999.0000,54.9583,56.0833,39.5833,-99999.0000,-99999.0000,54.1739,33.3750,64.4167
379,2014/01/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,57.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.5417,54.5417,-99999.0000,48.4286,40.6667,44.1500,-99999.0000,-99999.0000,42.8696,13.5000,56.6111
380,2014/01/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,95.6818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,101.4091,64.5000,-99999.0000,57.2778,52.8261,61.7500,-99999.0000,-99999.0000,66.9545,32.0833,69.3636
381,2014/01/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,49.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.8333,64.1250,-99999.0000,65.6818,49.6667,51.9583,-99999.0000,-99999.0000,54.3913,27.9167,59.4545
382,2014/01/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,70.4500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.0417,83.0417,-99999.0000,90.4783,65.2609,77.6522,-99999.0000,-99999.0000,92.9500,37.0417,-99999.0000
383,2014/01/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,75.9091,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.7500,64.2500,-99999.0000,95.0417,88.7143,92.2917,-99999.0000,-99999.0000,97.9583,50.7500,93.6842
384,2014/01/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,56.1739,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.8696,68.4348,-99999.0000,71.8333,47.2000,60.7917,-99999.0000,-99999.0000,62.6667,24.7917,69.1304
385,2014/01/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,38.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.2083,40.7500,-99999.0000,65.2857,60.8750,50.2174,-99999.0000,-99999.0000,65.3810,32.0000,62.3333
386,2014/01/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,59.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.7500,45.3333,-99999.0000,31.3750,23.3750,20.1667,-99999.0000,-99999.0000,24.6522,10.4583,43.4545
387,2014/01/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,86.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5833,79.7083,-99999.0000,42.6087,40.2083,48.7273,-99999.0000,-99999.0000,48.9091,12.0000,61.6667
388,2014/01/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,67.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.9583,76.4583,-99999.0000,69.9524,61.5217,74.0455,-99999.0000,-99999.0000,82.1905,32.8333,-99999.0000
389,2014/01/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,125.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,117.8333,121.1250,-99999.0000,111.3333,98.3043,111.5833,-99999.0000,-99999.0000,115.2609,38.3750,140.3043
390,2014/01/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,124.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,127.1250,193.0417,-99999.0000,165.5238,156.4783,141.8750,-99999.0000,-99999.0000,153.0417,88.6250,167.8261
391,2014/01/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,95.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,100.6667,96.5417,-99999.0000,114.2917,99.0417,103.7083,-99999.0000,-99999.0000,117.5000,77.3043,118.6250
392,2014/01/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,82.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,112.4167,75.3750,-99999.0000,92.6250,85.1250,84.8750,-99999.0000,-99999.0000,95.7083,56.9167,97.0476
393,2014/01/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,155.8696,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,167.6667,169.0417,-99999.0000,169.4545,134.1000,126.9167,-99999.0000,-99999.0000,148.0000,76.5417,160.6957
394,2014/01/27 00:00:00,-99999.0000,-99999.0000,-99999.0000,42.9091,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.7273,27.7273,-99999.0000,93.4583,78.1667,71.6667,-99999.0000,-99999.0000,70.7917,47.5000,69.0000
395,2014/01/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,95.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.0870,113.4348,-99999.0000,81.4167,70.9167,62.0833,-99999.0000,-99999.0000,68.6667,26.9167,77.5455
396,2014/01/29 00:00:00,-99999.0000,-99999.0000,-99999.0000,44.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.2500,64.7083,-99999.0000,71.5833,58.0417,50.6667,-99999.0000,-99999.0000,67.7917,30.7083,58.2917
397,2014/01/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,184.9545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,116.1667,146.4167,-99999.0000,114.6087,78.4583,117.5000,-99999.0000,-99999.0000,110.7500,27.5833,150.6364
398,2014/01/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,254.3529,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,133.6000,123.6316,-99999.0000,124.1500,110.5000,85.3000,-99999.0000,-99999.0000,124.4000,35.6500,129.1500
399,2014/02/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,118.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,103.5833,-99999.0000,141.7083,114.6667,105.3333,-99999.0000,-99999.0000,130.0000,83.2500,124.6667
400,2014/02/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,87.8696,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.6667,81.3478,-99999.0000,55.6500,55.2609,44.3478,-99999.0000,-99999.0000,51.4783,36.8696,58.1739
401,2014/02/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,34.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.7826,36.0870,-99999.0000,22.8696,23.7391,26.7391,-99999.0000,-99999.0000,28.8696,19.2609,36.6522
402,2014/02/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,24.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.6250,25.1667,-99999.0000,46.8750,25.7917,25.9167,-99999.0000,-99999.0000,31.4167,16.8333,42.7917
403,2014/02/05 00:00:00,-99999.0000,-99999.0000,-99999.0000,94.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,91.9583,90.9583,-99999.0000,84.5000,74.3333,57.0417,-99999.0000,-99999.0000,65.5833,49.9167,72.6667
404,2014/02/06 00:00:00,-99999.0000,-99999.0000,-99999.0000,105.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,91.3333,99.2917,-99999.0000,108.6957,106.8750,98.9167,-99999.0000,-99999.0000,127.2917,66.6667,124.2500
405,2014/02/07 00:00:00,-99999.0000,-99999.0000,-99999.0000,95.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.5417,121.2917,-99999.0000,98.8333,77.8750,73.5833,-99999.0000,-99999.0000,84.6667,60.2083,96.2917
406,2014/02/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,95.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.8750,39.4167,-99999.0000,25.5417,22.7083,16.2083,-99999.0000,-99999.0000,20.1250,17.6250,35.4583
407,2014/02/09 00:00:00,-99999.0000,-99999.0000,-99999.0000,14.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.9167,35.0833,-99999.0000,33.5417,35.2083,30.2083,-99999.0000,-99999.0000,29.8333,25.1667,33.8125
408,2014/02/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,36.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,85.2083,52.4167,-99999.0000,92.0476,109.7000,82.6250,-99999.0000,-99999.0000,77.1250,39.7083,110.0952
409,2014/02/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,104.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,82.7500,90.2500,-99999.0000,100.2174,108.4583,80.5000,-99999.0000,-99999.0000,65.5417,58.0417,89.8333
410,2014/02/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,58.6000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.7500,62.6250,-99999.0000,77.0417,67.0833,56.9167,-99999.0000,-99999.0000,58.7391,43.1667,62.4783
411,2014/02/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,108.2381,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,102.3333,124.3750,-99999.0000,87.8333,97.3043,69.7083,-99999.0000,-99999.0000,86.0833,60.9167,95.0000
412,2014/02/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,110.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,101.4167,110.4583,-99999.0000,118.8750,112.1250,101.2083,-99999.0000,-99999.0000,112.4348,64.2857,118.8182
413,2014/02/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,87.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.5417,56.3333,-99999.0000,67.5000,51.5000,45.0833,-99999.0000,-99999.0000,55.9167,37.3750,55.8333
414,2014/02/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,96.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.7500,70.5000,-99999.0000,52.0833,41.2174,34.9583,-99999.0000,-99999.0000,42.4167,27.7083,43.2174
415,2014/02/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,75.7727,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.6957,80.5455,-99999.0000,64.9524,61.7273,62.2609,-99999.0000,-99999.0000,66.7391,41.0000,77.9444
416,2014/02/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,18.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.7083,22.3333,-99999.0000,45.7083,45.8261,41.4167,-99999.0000,-99999.0000,42.8750,16.5417,58.7083
417,2014/02/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,40.2727,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.3478,48.6818,-99999.0000,38.4783,37.8696,39.8696,-99999.0000,-99999.0000,42.1304,16.0870,53.5556
418,2014/02/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
419,2014/02/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,100.7895,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.2632,131.6842,-99999.0000,101.8947,99.4737,79.6316,-99999.0000,-99999.0000,90.3684,60.7368,94.4211
420,2014/02/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,127.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,103.2917,142.3333,-99999.0000,103.2917,98.2917,78.9583,-99999.0000,-99999.0000,83.0000,66.0417,93.2917
421,2014/02/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,106.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,110.4583,116.8750,-99999.0000,123.4583,111.2273,94.6250,-99999.0000,-99999.0000,114.3333,76.3333,109.1250
422,2014/02/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,112.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,143.0417,136.1667,-99999.0000,135.7083,125.7917,94.6250,-99999.0000,-99999.0000,129.0417,98.2917,122.7917
423,2014/02/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,79.2174,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,107.2174,88.8261,-99999.0000,83.1304,67.9565,71.1304,-99999.0000,-99999.0000,94.4348,49.7826,75.1818
424,2014/02/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,31.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.2500,30.2917,-99999.0000,33.8333,31.7917,37.7083,-99999.0000,-99999.0000,42.7083,21.8333,45.7917
425,2014/02/27 00:00:00,-99999.0000,-99999.0000,-99999.0000,44.9091,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.8182,42.8182,-99999.0000,47.0000,39.7727,41.5455,-99999.0000,-99999.0000,44.8571,18.7727,44.8333
426,2014/02/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
427,2014/03/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,51.1739,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.2609,36.6957,-99999.0000,34.1818,31.8696,29.9565,-99999.0000,-99999.0000,33.6087,15.7391,41.6667
428,2014/03/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,39.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.5833,50.1250,-99999.0000,53.8636,49.6316,39.6667,-99999.0000,-99999.0000,48.9130,21.4583,55.8261
429,2014/03/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,41.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9167,27.4583,-99999.0000,38.0455,31.6957,32.3333,-99999.0000,-99999.0000,37.9091,20.6667,42.8182
